Match,Result,SnV Freq,SnV W%,Net Freq,Net W%,FH: Wnr%,DTL Wnr%,IO Wnr%,BH: Wnr%,DTL Wnr%,Drop: Freq,Wnr%,RallyAgg,ReturnAgg
2007 Barcelona F,L vs Nadal,0.0%,-,14.9%,52.9%,11.0%,11.4%,8.6%,3.0%,16.7%,0.0%,-,-131,-126
2007 Miami SF,W vs Ljubicic,0.0%,-,15.7%,73.7%,9.8%,5.4%,10.0%,4.3%,0.0%,0.0%,-,-123,-90
2007 Miami R16,W vs Federer,0.0%,-,6.4%,71.4%,7.5%,8.7%,4.0%,2.8%,11.1%,0.0%,-,-138,-112
2007 Miami F,L vs Djokovic,3.2%,50.0%,9.1%,53.3%,6.9%,10.4%,0.0%,3.1%,33.3%,0.0%,-,-141,-119
2005 Indian Wells SF,L vs Federer,0.0%,-,10.2%,45.5%,8.5%,14.8%,0.0%,7.3%,0.0%,0.0%,-,-90,-70
2004 Paris SF,L vs Safin,0.0%,-,12.7%,81.3%,7.0%,16.0%,11.1%,0.0%,0.0%,0.4%,0.0%,-120,-96
2004 US Open R32,L vs Roddick,0.0%,-,13.5%,81.8%,13.8%,12.8%,3.7%,1.9%,16.7%,0.0%,-,-49,-48
2004 Stuttgart F,W vs Gaudio,0.0%,-,12.7%,55.6%,8.7%,4.9%,3.6%,4.0%,42.9%,0.3%,50.0%,-104,-77
2002 Canada F,W vs Roddick,0.0%,-,10.8%,66.7%,12.7%,15.4%,0.0%,6.3%,40.0%,0.0%,-,-63,-39
2002 Canada SF,W vs Haas,0.0%,-,10.9%,81.0%,14.2%,20.4%,0.0%,0.0%,0.0%,0.0%,-,-51,-42
2001 Vienna F,L vs Haas,0.0%,-,10.6%,63.2%,17.6%,17.8%,0.0%,0.0%,0.0%,0.8%,0.0%,-22,-73
2001 Stuttgart F,L vs Kuerten,0.0%,-,4.7%,77.8%,10.3%,21.9%,0.0%,5.4%,25.0%,0.3%,0.0%,-79,-40
2001 s Hertogenbosch F,L vs Hewitt,0.0%,-,17.1%,57.9%,10.9%,18.2%,0.0%,6.5%,50.0%,0.0%,-,-23,-61
Career (13 matches),,0.2%,50.0%,11.0%,66.1%,10.2%,13.0%,3.9%,3.3%,20.3%,0.2%,16.7%,-96,-80
