Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2009,4,2,2,50.0%,5-6,45.5%,53-55,49.1%,1-2,33.3%,0,,,,,,,,,,,,QF (Tunis)
2008,5,2,3,40.0%,4-6,40.0%,51-47,52.0%,0-4,0.0%,0,,,,,,,,,,,,QF (Lugano)
2007,9,8,1,88.9%,17-3,85.0%,112-59,65.5%,0-0,-,0,,,,,,,,,,,,W (Sao Paulo1)
2006,31,28,3,90.3%,57-14,80.3%,408-233,63.7%,6-4,60.0%,0,,,,,,,,,,,,W (4x)
2004,3,2,1,66.7%,4-2,66.7%,35-24,59.3%,0-1,0.0%,0,,,,,,,,,,,,QF (Boca Raton)
2003,6,5,1,83.3%,10-2,83.3%,64-40,61.5%,0-0,-,0,,,,,,,,,,,,W (New Caledonia)
2001,7,5,2,71.4%,11-5,68.8%,81-69,54.0%,3-0,100.0%,0,,,,,,,,,,,,SF (Barletta)
2000,4,0,4,0.0%,3-7,30.0%,41-52,44.1%,0-1,0.0%,0,,,,,,,,,,,,R32 (4x)
1998,33,24,9,72.7%,42-25,62.7%,323-265,54.9%,9-2,81.8%,0,,,,,,,,,,,,W (2x)
1997,45,29,16,64.4%,57-36,61.3%,451-379,54.3%,7-7,50.0%,0,,,,,,,,,,,,W (2x)
1996,31,19,12,61.3%,37-28,56.9%,308-273,53.0%,8-2,80.0%,0,,,,,,,,,,,,W (Santiago)
1995,3,1,2,33.3%,2-4,33.3%,25-31,44.6%,0-0,-,0,,,,,,,,,,,,R16 (Santiago)
1994,1,0,1,0.0%,0-2,0.0%,5-12,29.4%,0-0,-,0,,,,,,,,,,,,R32 (Campinas)
Career,182,125,57,68.7%,249-140,64.0%,1957-1539,56.0%,34-23,59.6%,0,,,,,,,,,,,,
