Event,Yrs,Surface,M,W,L,Win%,TB,W,L,TB%,First,Last,Best,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
Australian Open,9,Hard,15,6,9,40.0%,5,1,4,20.0%,1997,2006,R16,1,0.77,1.7%,3.4%,67.8%,42.5%,47.4%,44.1%,43.3%,33.3%,50.0%
Roland Garros,11,Clay,20,9,11,45.0%,2,1,1,50.0%,1996,2006,R16,2,0.78,2.3%,2.3%,78.6%,42.7%,46.4%,43.5%,44.0%,48.0%,36.8%
Wimbledon,11,Grass,13,2,11,15.4%,2,0,2,0.0%,1996,2006,R64,1,0.70,6.1%,0.0%,75.8%,40.0%,50.0%,42.4%,40.4%,20.0%,50.0%
US Open,10,Hard,20,10,10,50.0%,2,1,1,50.0%,1996,2005,R32,2,0.73,1.6%,1.6%,74.0%,46.2%,46.9%,46.3%,39.3%,45.0%,20.0%
Olympics,1,,1,0,1,0.0%,0,0,0,-,2000,2000,R64,0,,,,,,,,,,
Fed Cup,9,,20,15,5,75.0%,3,2,1,66.7%,1995,2004,,0,,,,,,,,,,
Warsaw,8,Clay,35,29,6,82.9%,6,3,3,50.0%,1995,2004,W,0,,,,,,,,,,
Pattaya,8,Hard,26,20,6,76.9%,4,1,3,25.0%,1996,2006,W,0,,,,,,,,,,
Sopot,6,Clay,17,12,5,70.6%,2,2,0,100.0%,1998,2003,W,0,,,,,,,,,,
Palermo,5,Clay,17,13,4,76.5%,0,0,0,-,1996,2004,W,0,,,,,,,,,,
New Haven,5,Hard,11,6,5,54.5%,2,0,2,0.0%,1998,2004,R16,0,,,,,,,,,,
Indian Wells,5,Hard,8,3,5,37.5%,0,0,0,-,1999,2006,QF,1,0.59,2.4%,2.4%,63.4%,53.8%,26.7%,43.9%,33.3%,44.4%,20.0%
