Event,Yrs,Surface,M,W,L,Win%,TB,W,L,TB%,First,Last,Best,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
Australian Open,10,Hard,39,31,8,79.5%,7,3,4,42.9%,2026,2026,W,35,1.16,9.9%,3.0%,58.7%,73.0%,49.5%,63.3%,42.5%,66.2%,47.2%
Roland Garros,8,Clay,16,8,8,50.0%,5,3,2,60.0%,2021,2025,R32,15,1.03,6.3%,3.9%,58.6%,67.5%,45.8%,58.5%,42.7%,51.8%,42.7%
Wimbledon,6,Grass,13,7,6,53.8%,4,2,2,50.0%,2015,2025,R32,12,1.02,6.9%,3.6%,60.1%,69.9%,47.1%,60.8%,40.1%,57.5%,45.6%
US Open,10,Hard,37,29,8,78.4%,14,6,8,42.9%,2015,2025,W,35,1.23,8.8%,2.9%,58.3%,74.1%,52.1%,64.9%,43.3%,67.2%,55.1%
Olympics,2,,4,2,2,50.0%,0,0,0,-,2021,2024,R16,1,0.58,5.4%,3.6%,53.6%,76.7%,38.5%,58.9%,24.0%,20.0%,100.0%
Fed Cup,3,,7,5,2,71.4%,0,0,0,-,2017,2020,,7,1.11,7.1%,3.9%,57.8%,70.5%,42.2%,58.5%,46.0%,45.7%,43.8%
Miami,9,Hard,26,17,9,65.4%,6,3,3,50.0%,2016,2026,F,26,1.14,11.1%,2.9%,57.6%,73.1%,50.1%,63.4%,41.8%,62.7%,37.8%
Indian Wells,8,Hard,24,17,7,70.8%,0,0,0,-,2016,2026,W,24,1.13,6.5%,5.0%,55.2%,69.8%,47.6%,59.9%,45.2%,57.4%,46.4%
Osaka,3,Hard,9,7,2,77.8%,1,1,0,100.0%,2025,2025,W,8,1.34,10.9%,3.8%,51.8%,76.5%,50.6%,64.0%,48.1%,51.2%,50.6%
Wuhan,2,Hard,3,1,2,33.3%,1,0,1,0.0%,2017,2025,R32,3,1.01,7.7%,6.9%,54.7%,69.6%,51.8%,61.5%,39.0%,50.0%,36.0%
Beijing,6,Hard,18,13,5,72.2%,1,1,0,100.0%,2016,2025,W,18,1.15,7.7%,3.8%,57.2%,72.5%,44.8%,60.6%,45.3%,61.9%,57.9%
Montreal,3,Hard,9,6,3,66.7%,4,2,2,50.0%,2016,2025,F,9,1.14,6.0%,3.0%,58.4%,67.4%,51.1%,60.6%,44.7%,63.2%,63.9%
