Match,Result,SnV Freq,SnV W%,Net Freq,Net W%,FH: Wnr%,DTL Wnr%,IO Wnr%,BH: Wnr%,DTL Wnr%,Drop: Freq,Wnr%,RallyAgg,ReturnAgg
2026 Miami R64,L vs Gibson,0.0%,-,2.3%,100.0%,20.0%,50.0%,0.0%,15.0%,25.0%,0.0%,-,-39,20
2025 US Open SF,L vs Anisimova,0.0%,-,2.1%,80.0%,9.7%,28.6%,0.0%,12.0%,33.3%,0.0%,-,-10,6
2025 US Open R16,W vs Gauff,0.0%,-,3.4%,33.3%,4.9%,20.0%,0.0%,24.4%,25.0%,0.0%,-,-63,-21
2025 US Open R32,W vs Kasatkina,0.0%,-,1.4%,50.0%,26.3%,41.2%,0.0%,11.9%,45.0%,0.0%,-,118,116
2025 US Open R64,W vs Baptiste,0.0%,-,5.0%,80.0%,9.4%,25.0%,0.0%,13.7%,28.6%,0.0%,-,-1,16
2025 Montreal F,L vs Mboko,0.0%,-,5.1%,55.6%,12.1%,38.7%,100.0%,8.9%,7.1%,0.0%,-,15,6
2025 Montreal QF,W vs Svitolina,0.0%,-,3.2%,100.0%,15.8%,53.3%,0.0%,15.4%,41.7%,0.0%,-,-21,-19
2025 Montreal R128,W vs Arseneault,0.0%,-,6.0%,57.1%,29.4%,42.9%,0.0%,18.0%,43.8%,0.0%,-,161,207
2025 Roland Garros R128,L vs Badosa,0.0%,-,6.6%,53.8%,13.7%,17.3%,0.0%,10.3%,21.4%,0.0%,-,87,82
2025 Rome R128,W vs Errani,0.0%,-,8.8%,70.0%,28.8%,31.6%,100.0%,20.8%,43.5%,0.0%,-,124,166
2025 Australian Open R64,W vs Muchova,0.0%,-,5.5%,66.7%,18.3%,15.0%,0.0%,25.8%,57.9%,0.0%,-,85,83
2025 Auckland F,L vs Tauson,0.0%,-,1.6%,0.0%,34.5%,60.0%,100.0%,28.6%,14.3%,0.0%,-,150,106
2024 US Open R64,L vs Muchova,0.0%,-,9.6%,53.8%,17.8%,5.6%,50.0%,7.3%,16.7%,0.0%,-,68,82
2024 US Open R128,W vs Ostapenko,0.0%,-,1.0%,100.0%,46.4%,50.0%,0.0%,10.0%,0.0%,0.0%,-,66,134
2024 Olympics R64,L vs Kerber,0.0%,-,6.6%,71.4%,25.9%,38.5%,16.7%,16.2%,12.5%,0.0%,-,163,101
2024 Wimbledon R64,L vs Navarro,0.0%,-,3.2%,66.7%,17.1%,21.4%,0.0%,9.5%,30.0%,0.0%,-,96,104
2024 s Hertogenbosch QF,L vs Andreescu,0.0%,-,4.7%,66.7%,24.5%,21.2%,25.0%,15.2%,25.0%,0.4%,100.0%,133,117
2024 Roland Garros R64,L vs Swiatek,0.0%,-,4.0%,77.8%,22.9%,34.2%,50.0%,12.3%,34.4%,0.0%,-,37,53
2024 Rome R32,W vs Kasatkina,0.0%,-,6.7%,87.5%,24.1%,47.8%,0.0%,13.3%,35.3%,0.5%,0.0%,191,137
2024 Rome R64,W vs Kostyuk,0.0%,-,8.7%,66.7%,24.5%,40.0%,100.0%,18.5%,28.6%,0.0%,-,70,62
Last 52 Weeks (10 matches),,0.0%,-,4.3%,65.0%,15.4%,31.0%,23.1%,14.0%,28.3%,0.0%,-,40,55
Career (125 matches),,0.0%,75.0%,5.5%,69.1%,17.4%,26.9%,22.6%,12.0%,26.9%,0.3%,33.3%,67,69
