Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2026,9,5,4,55.6%,10-9,52.6%,93-83,52.8%,1-0,100.0%,6,77.1%,29.4%,10.2%,1.9%,64.7%,71.3%,46.7%,62.6%,42.3%,52.2%,1.13,R16 (Indian Wells)
2025,46,30,16,65.2%,70-38,64.8%,577-459,55.7%,10-6,62.5%,45,77.6%,33.7%,9.5%,3.8%,57.9%,73.2%,49.0%,63.0%,43.1%,52.9%,1.16,F (2x)
2024,38,21,17,55.3%,48-36,57.1%,441-378,53.8%,5-8,38.5%,38,79.2%,28.2%,9.7%,3.9%,54.9%,74.7%,50.3%,63.7%,39.7%,51.7%,1.09,QF (2x)
2022,25,14,11,56.0%,27-21,56.3%,238-201,54.2%,0-3,0.0%,22,77.4%,28.0%,9.1%,4.0%,52.4%,75.6%,46.7%,61.8%,40.7%,51.3%,1.07,F (Miami)
2021,26,18,8,69.2%,39-15,72.2%,289-212,57.7%,2-2,50.0%,21,80.6%,34.1%,9.7%,4.2%,53.5%,75.8%,51.0%,64.3%,42.9%,53.5%,1.20,W (Australian Open)
2020,20,16,4,80.0%,33-15,68.8%,260-195,57.1%,3-5,37.5%,19,83.6%,30.8%,9.7%,3.3%,58.1%,74.3%,51.6%,64.8%,41.6%,52.9%,1.18,W (US Open)
2019,53,40,13,75.5%,82-38,68.3%,642-492,56.6%,10-4,71.4%,50,77.8%,34.8%,9.8%,2.7%,60.9%,71.9%,46.9%,62.1%,43.9%,53.1%,1.16,W (3x)
2018,62,41,21,66.1%,85-44,65.9%,660-499,56.9%,4-4,50.0%,62,76.2%,37.3%,7.9%,3.4%,59.1%,70.5%,46.9%,60.8%,44.1%,52.6%,1.13,W (2x)
2017,44,22,22,50.0%,48-48,50.0%,448-435,50.7%,3-5,37.5%,44,69.1%,32.4%,6.3%,3.9%,57.2%,67.2%,46.6%,58.4%,41.7%,49.9%,1.00,QF (2x)
2016,33,20,13,60.6%,45-30,60.0%,378-329,53.5%,5-6,45.5%,33,72.5%,34.9%,7.1%,3.7%,54.9%,69.1%,48.2%,59.7%,43.0%,51.3%,1.07,F (Tokyo)
2015,2,0,2,0.0%,1-4,20.0%,22-31,41.5%,0-0,-,0,,,,,,,,,,,,R32 (2x)
2014,4,2,2,50.0%,5-6,45.5%,51-51,50.0%,1-0,100.0%,4,-,-,5.2%,2.1%,54.5%,68.3%,44.7%,57.6%,40.6%,49.4%,0.96,R16 (2x)
Career,362,229,133,63.3%,493-304,61.9%,4099-3365,54.9%,44-43,50.6%,344,76.8%,33.2%,8.6%,3.5%,57.3%,71.8%,48.2%,61.7%,42.5%,52.1%,1.11,
