Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
2026 Miami R64,L vs Gibson,19,13,1.5,14.6%,10.0%,6,12,0.5,5.6%,11.2%,3.7%,1.9%,1.2,23.1%,19.2%
2025 US Open SF,L vs Anisimova,31,42,0.7,13.2%,17.9%,16,41,0.4,7.8%,20.1%,3.4%,4.4%,0.8,20.1%,26.5%
2025 US Open R16,W vs Gauff,10,13,0.8,11.4%,14.8%,7,13,0.5,9.1%,16.9%,2.6%,6.5%,0.2,8.0%,37.5%
2025 US Open R32,W vs Kasatkina,33,34,1.0,23.1%,23.8%,24,30,0.8,21.2%,26.5%,12.4%,8.8%,0.4,9.8%,23.1%
2025 US Open R64,W vs Baptiste,13,15,0.9,13.1%,15.2%,9,14,0.6,10.8%,16.9%,8.4%,2.4%,0.4,13.1%,32.3%
2025 Montreal F,L vs Mboko,19,42,0.5,10.7%,23.6%,18,37,0.5,11.6%,23.9%,9.0%,2.6%,0.5,13.5%,25.8%
2025 Montreal QF,W vs Svitolina,13,13,1.0,13.7%,13.7%,12,11,1.1,14.0%,12.8%,9.3%,4.7%,0.6,12.6%,22.1%
2025 Montreal R128,W vs Arseneault,14,25,0.6,12.1%,21.6%,12,20,0.6,11.7%,19.4%,7.8%,3.9%,0.3,5.2%,17.2%
2025 Roland Garros R128,L vs Badosa,37,61,0.6,18.7%,30.8%,30,56,0.5,17.0%,31.8%,9.1%,6.8%,0.9,12.6%,14.1%
2025 Rome R128,W vs Errani,41,35,1.2,36.3%,31.0%,34,32,1.1,33.7%,31.7%,17.8%,15.8%,0.4,4.4%,12.4%
2025 Australian Open R64,W vs Muchova,33,24,1.4,20.1%,14.6%,27,23,1.2,18.1%,15.4%,7.4%,10.1%,1.1,15.2%,13.4%
2025 Auckland F,L vs Tauson,17,7,2.4,27.9%,11.5%,12,7,1.7,26.1%,15.2%,19.6%,6.5%,1.9,24.6%,13.1%
2024 US Open R64,L vs Muchova,15,21,0.7,11.1%,15.6%,9,17,0.5,7.7%,14.5%,5.1%,2.6%,1.8,17.8%,9.6%
2024 US Open R128,W vs Ostapenko,19,5,3.8,19.0%,5.0%,10,5,2.0,12.5%,6.3%,8.8%,0.0%,1.0,21.0%,21.0%
2024 Paris Olympics R64,L vs Kerber,26,29,0.9,24.5%,27.4%,23,27,0.9,23.5%,27.6%,14.3%,9.2%,1.5,14.2%,9.4%
2024 Wimbledon R64,L vs Navarro,10,16,0.6,10.8%,17.2%,6,16,0.4,6.8%,18.2%,3.4%,2.3%,3.2,17.2%,5.4%
2024 Wimbledon R128,W vs Parry,34,38,0.9,23.3%,26.0%,29,33,0.9,23.8%,27.0%,13.1%,9.0%,0.7,9.6%,13.0%
2024 s Hertogenbosch QF,L vs Andreescu,35,37,0.9,18.2%,19.3%,28,34,0.8,16.0%,19.4%,11.4%,3.4%,0.8,10.4%,12.5%
2024 Roland Garros R64,L vs Swiatek,50,45,1.1,22.4%,20.2%,42,41,1.0,20.2%,19.7%,13.0%,7.2%,1.1,15.2%,14.3%
2024 Rome R32,W vs Kasatkina,31,35,0.9,25.8%,29.2%,25,33,0.8,22.9%,30.3%,16.5%,6.4%,0.5,9.2%,20.0%
Career (153 matches),,3792,4374,0.9,17.7%,20.4%,2986,4044,0.7,15.6%,21.2%,8.0%,5.5%,0.8,13.2%,17.3%
