Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2019 Washington R32,L vs Raonic,1.02,0.60,52.8,2.0,-,53.6%,-,56.0%,24.0%,29.2%
2019 Washington R64,W vs Ebden,1.35,1.73,42.5,2.1,-,61.8%,-,64.5%,50.0%,44.4%
2019 Newport R32,L vs Zverev,0.93,0.77,52.1,2.0,-,78.4%,-,58.8%,25.6%,25.7%
2019 Winnetka CH R64,L vs Hiltzik,0.85,0.71,43.5,2.2,-,59.0%,-,58.3%,36.8%,32.4%
2019 Columbus CH R16,L vs Torpegaard,1.18,0.72,48.0,2.7,-,44.8%,-,37.9%,44.0%,25.0%
2019 Little Rock CH R32,W vs Smith,1.16,1.48,48.5,5.1,-,74.4%,-,68.6%,42.2%,28.9%
2019 Indian Wells CH R64,L vs Harrison,0.97,0.87,68.0,2.6,1.7%,53.4%,1.8%,57.1%,25.5%,55.1%
2019 Delray Beach R32,L vs Lorenzi,0.92,0.62,51.6,2.1,11.4%,60.0%,8.8%,61.8%,22.2%,31.3%
2019 Delray Beach Q2,W vs Menendez Maceiras,1.15,1.48,52.1,2.7,-,62.5%,-,74.1%,48.5%,33.3%
2019 Delray Beach Q1,W vs Uchiyama,1.13,1.46,55.7,3.0,12.9%,61.3%,18.5%,74.1%,43.3%,41.4%
2019 New York Q2,L vs Ramanathan,0.91,0.84,68.3,5.8,2.1%,68.1%,5.0%,65.0%,27.7%,34.1%
2019 New York Q1,W vs Quiroz,0.99,1.18,76.3,20.1,10.7%,69.6%,7.4%,63.0%,41.7%,38.2%
2019 Dallas CH R32,L vs Giron,1.09,0.88,86.6,5.6,12.5%,59.4%,10.0%,61.7%,30.0%,33.9%
2019 Cleveland CH R16,L vs Cressy,0.76,0.58,47.6,2.1,0.0%,61.5%,4.3%,78.3%,20.0%,26.9%
2019 Cleveland CH R32,W vs Broady,1.28,1.93,36.5,2.1,24.0%,64.0%,27.3%,81.8%,50.0%,33.3%
2018 Houston CH R32,L vs Adams,0.83,0.74,61.2,3.1,3.2%,51.6%,0.0%,53.3%,47.7%,36.6%
2018 Knoxville CH QF,L vs Fratangelo,0.68,0.42,31.0,2.1,0.0%,45.0%,0.0%,52.6%,38.5%,24.0%
2018 Knoxville CH R16,W vs Koepfer,1.30,1.25,57.2,2.5,7.5%,62.5%,7.7%,76.9%,25.6%,33.3%
2018 Knoxville CH R32,W vs Smith,1.09,1.29,57.6,4.1,4.8%,64.3%,5.3%,71.1%,27.1%,51.1%
2018 Charlottesville CH R16,L vs Kwiatkowski,1.03,0.81,58.0,2.1,7.4%,51.9%,4.0%,58.0%,31.7%,39.5%
2019 (15 matches),,1.04,0.97,58.8,2.8,5.2%,62.4%,5.3%,63.0%,34.9%,35.2%
2018 (45 matches),,1.00,0.99,54.5,2.7,6.2%,61.4%,5.8%,61.8%,37.8%,37.6%
2017 (42 matches),,1.02,1.06,54.8,2.7,6.6%,63.8%,6.9%,60.7%,39.8%,38.9%
2016 (45 matches),,1.01,0.97,56.7,3.0,7.3%,63.4%,6.5%,60.6%,36.7%,36.5%
2015 (37 matches),,1.01,0.97,51.8,2.6,4.5%,62.2%,4.9%,61.4%,35.6%,37.8%
Career (299 matches),,1.01,1.00,54.7,2.8,5.4%,62.5%,4.8%,60.8%,37.6%,38.4%
