Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
2018 Australian Open R64,L vs Ramos,17,38,0.4,9.3%,20.9%,17,38,0.4,10.4%,23.2%,,,0.6,11.0%,17.6%
2018 Australian Open R128,W vs Popyrin,26,34,0.8,8.8%,11.6%,26,34,0.8,10.6%,13.9%,,,0.5,8.2%,15.3%
2016 Miami Masters R128,W vs Paul,32,43,0.7,14.6%,19.6%,26,33,0.8,13.5%,17.1%,7.3%,4.1%,1.0,16.4%,16.9%
2016 Delray Beach R32,W vs Fritz,11,25,0.4,9.0%,20.5%,9,23,0.4,8.0%,20.5%,5.4%,2.7%,0.2,8.2%,35.2%
2016 Australian Open R64,L vs Troicki,48,61,0.8,20.3%,25.7%,32,60,0.5,15.5%,29.0%,10.6%,3.4%,0.8,12.7%,15.6%
2016 Australian Open R128,W vs Gimeno Traver,26,23,1.1,14.4%,12.7%,18,21,0.9,11.0%,12.8%,7.3%,3.7%,0.5,11.6%,25.4%
2015 Tiburon CH SF,W vs Halys,14,11,1.3,14.1%,11.1%,14,10,1.4,15.9%,11.4%,10.2%,5.7%,0.5,16.2%,32.3%
2015 US Open R128,L vs Raonic,18,23,0.8,9.1%,11.6%,12,20,0.6,7.2%,12.0%,3.6%,3.0%,1.2,25.8%,21.7%
2015 Wimbledon R128,L vs Fognini,17,32,0.5,9.9%,18.7%,12,26,0.5,7.7%,16.8%,3.9%,3.2%,0.9,17.5%,19.9%
2015 Roland Garros R128,L vs Anderson,18,20,0.9,10.7%,11.8%,18,18,1.0,11.8%,11.8%,7.9%,3.3%,1.3,18.9%,14.8%
2015 Miami Masters R64,L vs Tsonga,17,37,0.5,10.2%,22.3%,17,32,0.5,11.3%,21.3%,8.0%,2.7%,1.1,18.7%,16.3%
2015 Irving CH SF,W vs Muller,17,12,1.4,10.2%,7.2%,9,10,0.9,6.3%,7.0%,2.1%,2.1%,0.8,17.5%,22.3%
2015 Indian Wells Masters R128,W vs Becker,18,22,0.8,12.8%,15.6%,17,21,0.8,12.7%,15.7%,8.2%,3.0%,0.5,9.9%,20.6%
2015 Australian Open R64,L vs Nadal,64,50,1.3,20.6%,16.1%,49,49,1.0,17.3%,17.3%,11.3%,6.0%,0.8,13.9%,17.1%
2015 Australian Open R128,W vs Saville,33,43,0.8,15.3%,19.9%,27,40,0.7,13.6%,20.2%,7.6%,6.1%,0.4,8.8%,24.1%
2014 US Open R64,L vs Bautista Agut,14,27,0.5,9.2%,17.8%,10,22,0.5,7.4%,16.3%,4.4%,2.2%,1.0,17.1%,16.4%
2014 US Open R128,W vs Krajinovic,49,37,1.3,20.5%,15.5%,31,35,0.9,14.9%,16.8%,11.1%,3.8%,0.7,11.7%,18.0%
2014 Memphis R32,W vs Kyrgios,26,63,0.4,12.7%,30.9%,22,57,0.4,11.7%,30.3%,8.0%,3.2%,0.2,7.8%,35.8%
2013 US Open R32,L vs Granollers,73,64,1.1,24.9%,21.8%,63,61,1.0,23.6%,22.8%,,,1.1,10.9%,9.9%
2013 US Open R64,W vs Bogomolov Jr,68,60,1.1,19.9%,17.5%,47,57,0.8,15.6%,18.9%,,,0.9,11.4%,12.3%
Career (24 matches),,711,910,0.8,14.6%,18.7%,571,838,0.7,13.1%,19.2%,4.9%,2.5%,0.7,13.0%,19.1%
