Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2019 Washington R32,L vs Raonic,22% (2/9),50% (1/2),0/4,56% (5/9),20% (1/5),0/1,0/0,0/0,0/0,0/0
2019 Washington R64,W vs Ebden,50% (6/12),83% (5/6),0/2,36% (4/11),50% (2/4),4/5,2/5,0/0,1/1,0/0
2019 Newport R32,L vs Zverev,18% (2/11),0% (0/2),0/1,9% (1/11),0% (0/1),0/0,0/0,2/2,0/0,0/0
2019 Winnetka CH R64,L vs Hiltzik,21% (3/14),67% (2/3),1/4,36% (5/14),20% (1/5),2/2,1/1,2/2,0/0,1/1
2019 Columbus CH R16,L vs Torpegaard,25% (2/8),100% (2/2),0/5,100% (7/7),14% (1/7),0/2,0/0,0/1,0/0,0/0
2019 Little Rock CH R32,W vs Smith,33% (5/15),60% (3/5),0/1,7% (1/15),0% (0/1),2/2,1/1,1/1,1/1,0/0
2019 Indian Wells CH R64,L vs Harrison,36% (5/14),60% (3/5),2/4,53% (8/15),38% (3/8),0/2,0/0,1/2,0/0,0/1
2019 Delray Beach R32,L vs Lorenzi,9% (1/11),0% (0/1),0/1,20% (2/10),0% (0/2),0/0,0/0,2/3,0/0,1/1
2019 Delray Beach Q2,W vs Menendez Maceiras,44% (4/9),75% (3/4),1/1,20% (2/10),50% (1/2),3/3,2/2,0/0,1/1,0/0
2019 Delray Beach Q1,W vs Uchiyama,44% (4/9),100% (4/4),1/1,22% (2/9),50% (1/2),4/4,2/2,0/0,1/1,0/0
2019 New York Q2,L vs Ramanathan,27% (4/15),50% (2/4),0/2,20% (3/15),0% (0/3),2/2,1/1,2/3,0/0,1/2
2019 New York Q1,W vs Quiroz,50% (8/16),63% (5/8),0/3,41% (7/17),57% (4/7),4/5,2/4,2/2,1/1,1/1
2019 Dallas CH R32,L vs Giron,31% (5/16),40% (2/5),0/4,44% (7/16),43% (3/7),2/2,0/1,2/2,0/0,1/1
2019 Cleveland CH R16,L vs Cressy,10% (1/10),0% (0/1),0/1,22% (2/9),0% (0/2),0/0,0/0,1/2,0/0,1/1
2019 Cleveland CH R32,W vs Broady,50% (5/10),80% (4/5),1/1,11% (1/9),0% (0/1),3/3,1/1,0/0,0/0,0/0
2018 Houston CH R32,L vs Adams,55% (6/11),50% (3/6),0/5,60% (6/10),17% (1/6),1/3,0/0,1/1,0/0,1/1
2018 Knoxville CH QF,L vs Fratangelo,13% (1/8),0% (0/1),0/3,57% (4/7),0% (0/4),0/0,0/0,0/1,0/0,0/0
2018 Knoxville CH R16,W vs Koepfer,18% (2/11),50% (1/2),0/0,18% (2/11),100% (2/2),1/1,1/1,2/2,0/0,0/0
2018 Knoxville CH R32,W vs Smith,46% (6/13),67% (4/6),1/2,38% (5/13),60% (3/5),4/4,2/2,1/1,1/1,0/0
2018 Charlottesville CH R16,L vs Kwiatkowski,29% (4/14),75% (3/4),1/6,64% (9/14),33% (3/9),2/2,0/0,1/1,0/0,1/1
2019 (15 matches),,31.8%,63.2%,17.1%,32.2%,29.8%,78.8%,66.7%,75.0%,100.0%,75.0%
2018 (45 matches),,34.4%,66.5%,15.3%,37.2%,35.0%,82.2%,78.6%,73.8%,75.0%,72.7%
2017 (42 matches),,36.9%,70.2%,20.8%,34.2%,30.5%,78.7%,68.2%,81.4%,71.4%,64.3%
2016 (45 matches),,30.2%,68.1%,19.4%,33.5%,28.9%,81.0%,81.0%,71.9%,82.4%,85.7%
2015 (37 matches),,32.3%,59.2%,13.5%,33.8%,31.8%,84.5%,86.4%,77.8%,81.8%,72.2%
Career (299 matches),,34.5%,66.9%,18.4%,35.2%,31.6%,79.9%,77.4%,74.5%,80.3%,70.5%
