Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2019 Washington R32,L vs Raonic,100% (4/4),33% (1/3),0/0,0/0,60% (6/10),0/2,0/1,- (0/0),- (0/0)
2019 Washington R64,W vs Ebden,64% (7/11),83% (5/6),2/3,1/1,83% (10/12),0/0,0/0,- (0/0),- (0/0)
2019 Newport R32,L vs Zverev,67% (10/15),0% (0/2),0/1,0/0,50% (1/2),0/2,0/1,80% (4/5),0% (0/6)
2019 Winnetka CH R64,L vs Hiltzik,64% (9/14),67% (2/3),1/1,0/0,33% (2/6),1/3,1/2,- (0/0),- (0/0)
2019 Columbus CH R16,L vs Torpegaard,17% (1/6),50% (2/4),0/0,0/0,40% (4/10),0/2,0/1,- (0/0),- (0/0)
2019 Little Rock CH R32,W vs Smith,87% (13/15),27% (3/11),2/2,1/1,0% (0/1),0/1,0/0,- (0/0),- (0/0)
2019 Indian Wells CH R64,L vs Harrison,45% (10/22),43% (3/7),1/1,0/0,58% (7/12),1/3,1/2,- (0/0),- (0/0)
2019 Delray Beach R32,L vs Lorenzi,67% (8/12),0% (0/1),0/0,0/0,60% (3/5),1/3,0/1,- (0/0),- (0/0)
2019 Delray Beach Q2,W vs Menendez Maceiras,82% (9/11),33% (3/9),2/2,1/1,80% (4/5),0/0,0/0,- (0/0),- (0/0)
2019 Delray Beach Q1,W vs Uchiyama,80% (8/10),36% (4/11),2/3,1/2,83% (5/6),0/0,0/0,- (0/0),- (0/0)
2019 New York Q2,L vs Ramanathan,60% (12/20),22% (2/9),1/2,0/0,40% (2/5),3/5,0/1,- (0/0),- (0/0)
2019 New York Q1,W vs Quiroz,78% (14/18),38% (5/13),2/4,1/1,73% (8/11),0/1,0/0,71% (5/7),14% (1/7)
2019 Dallas CH R32,L vs Giron,67% (12/18),29% (2/7),1/4,0/2,56% (5/9),5/7,0/1,63% (10/16),38% (6/16)
2019 Cleveland CH R16,L vs Cressy,100% (7/7),0% (0/3),0/0,0/0,60% (3/5),1/3,0/1,- (0/0),- (0/0)
2019 Cleveland CH R32,W vs Broady,62% (8/13),67% (4/6),2/5,1/2,0% (0/1),0/0,0/0,- (0/0),- (0/0)
2018 Houston CH R32,L vs Adams,83% (5/6),27% (3/11),0/0,0/0,50% (5/10),4/6,4/5,- (0/0),- (0/0)
2018 Knoxville CH QF,L vs Fratangelo,50% (3/6),0% (0/1),0/0,0/0,33% (2/6),3/5,2/3,- (0/0),- (0/0)
2018 Knoxville CH R16,W vs Koepfer,61% (11/18),25% (1/4),2/3,1/1,100% (3/3),0/0,0/0,100% (6/6),20% (1/5)
2018 Knoxville CH R32,W vs Smith,79% (11/14),33% (4/12),2/2,1/1,67% (4/6),1/2,0/0,- (0/0),- (0/0)
2018 Charlottesville CH R16,L vs Kwiatkowski,67% (8/12),43% (3/7),1/1,0/0,70% (14/20),5/7,4/5,- (0/0),- (0/0)
2019 (15 matches),,67.3%,37.9%,57.1%,60.0%,60.0%,37.5%,18.2%,67.9%,24.1%
2018 (45 matches),,63.1%,37.8%,47.3%,51.3%,65.1%,58.5%,67.1%,62.7%,31.6%
2017 (42 matches),,65.8%,44.3%,54.1%,51.1%,59.4%,49.5%,38.7%,54.9%,43.2%
2016 (45 matches),,63.6%,40.8%,58.5%,47.5%,59.2%,41.1%,31.6%,60.8%,35.0%
2015 (37 matches),,62.2%,33.6%,53.9%,52.9%,62.6%,54.1%,51.3%,63.2%,43.2%
Career (299 matches),,63.2%,39.4%,53.7%,52.8%,61.0%,48.9%,46.0%,60.7%,35.9%
