Match,Result,RiP%,RiP W%,RetWnr%,FH/BH,RDI,Slice%,1st: RiP%,RiP W%,RetWnr%,RDI,Slice%,2nd: RiP%,RiP W%,RetWnr%,RDI,Slice%
2024 US Open R128,L vs Alcaraz,67.8%,31.1%,8.9%,3/5,2.19,5.7%,64.3%,30.6%,8.9%,2.07,7.4%,83.3%,32.0%,10.0%,2.38,3.0%
2024 US Open Q3,W vs De Jong,68.7%,52.6%,4.8%,3/1,2.12,15.6%,65.3%,53.1%,4.1%,2.37,29.4%,89.3%,52.0%,7.1%,1.83,0.0%
2024 Lexington CH F,L vs Fonseca,55.8%,37.9%,7.7%,2/2,2.32,15.8%,50.0%,29.4%,2.9%,2.07,27.3%,75.0%,50.0%,18.8%,2.66,0.0%
2021 Australian Open R128,L vs Lopez,49.2%,37.5%,1.5%,0/2,2.26,60.2%,41.9%,30.8%,0.0%,2.26,74.5%,66.7%,42.1%,3.5%,2.25,41.7%
Career (4 matches),,59.4%,39.8%,5.1%,44.4%,2.21,26.1%,55.2%,36.9%,4.0%,2.19,35.0%,76.3%,43.0%,7.6%,2.23,13.9%
