Year,ATP Rank,Points,Elo Rank,Elo,hElo Rank,hElo,cElo Rank,cElo,gElo Rank,gElo,Doubles: ATP Rank,Points,D-Lo Rank,D-Lo
Current (2026-03-30),424,111,265,1503,258,1458,272,1424,139,1524,,,,
2025,331,152,254,1511,261,1462,264,1428,134,1528,,,,
2024,174,329,189,1569,177,1532,212,1480,118,1551,276,237,,
2023,225,280,214,1529,195,1501,229,1459,124,1537,,,,
2022,210,264,323,1412,294,1381,,,,,,,,
2021,521,64,,,,,,,,,,,,
2014,1211,6,,,,,,,,,,,,
2011,,,,,,,,,,,887,31,,
