Match,Result,RallyLen,RLen-Serve,RLen-Return,1-3 W%,4-6 W%,7-9 W%,10+ W%,FH/GS,BH Slice%,FHP,FHP/100,BHP,BHP/100
2019 New York R16,L vs Lorenzi,4.2,4.0,4.3,50.4%,48.5%,52.6%,33.3%,52.7%,26.5%,12.5,8.1,-6.5,-6.2
2018 Winston Salem R16,W vs Krajinovic,4.3,4.2,4.4,58.3%,56.3%,41.2%,33.3%,61.1%,29.2%,5.0,4.1,4.5,7.5
2018 Atlanta F,L vs Isner,2.5,2.9,2.2,48.9%,48.7%,57.1%,0.0%,58.6%,20.9%,11.5,15.1,3.0,6.0
2018 Acapulco QF,L vs Zverev,3.6,3.8,3.4,43.3%,45.5%,45.5%,0.0%,51.7%,27.4%,-8.5,-12.5,1.0,1.9
2018 Brisbane F,L vs Kyrgios,3.1,3.6,2.6,44.2%,27.3%,54.5%,50.0%,48.1%,34.3%,-0.5,-0.9,2.5,5.8
2017 Atlanta F,L vs Isner,2.6,3.0,2.2,44.3%,44.0%,100.0%,66.7%,53.0%,20.6%,3.0,4.8,5.5,12.0
2017 Memphis F,W vs Basilashvili,5.3,5.0,5.6,70.7%,46.4%,22.2%,47.4%,37.4%,26.1%,4.5,5.4,1.5,1.3
2017 Memphis R32,W vs Kravchuk,5.3,4.6,6.0,52.8%,47.1%,61.5%,54.5%,54.5%,28.8%,8.5,6.2,11.0,12.8
2016 Stockholm R16,L vs Anderson,4.2,4.5,3.8,53.7%,48.8%,30.8%,23.1%,47.8%,23.1%,2.5,2.7,10.5,11.9
2016 Tokyo R32,L vs Kyrgios,3.4,4.0,2.7,41.8%,26.3%,60.0%,71.4%,52.6%,45.3%,3.5,6.3,-1.5,-4.3
2016 Shenzhen R16,L vs Tomic,4.4,4.6,4.2,50.9%,55.9%,52.0%,36.4%,56.2%,43.6%,7.0,4.4,0.0,0.0
2016 Canada R32,W vs Isner,3.0,3.6,2.2,48.1%,50.0%,61.1%,25.0%,45.5%,16.4%,2.0,2.6,6.0,6.7
2016 Canada R64,W vs Kuznetsov,2.8,2.4,3.3,66.7%,52.6%,66.7%,100.0%,45.1%,26.0%,4.5,14.5,-2.5,-6.9
2016 Washington R64,W vs Robert,3.5,3.1,3.7,59.5%,50.0%,75.0%,57.1%,54.7%,40.7%,6.5,7.6,-2.0,-4.2
2016 Ilkley CH R16,W vs Medvedev,3.8,4.0,3.6,50.4%,45.9%,60.0%,68.8%,53.0%,39.0%,2.5,2.0,1.5,1.9
2012 Indian Wells R32,W vs Garcia Lopez,5.4,4.5,6.2,58.7%,51.6%,33.3%,58.3%,53.0%,26.1%,11.0,7.0,-2.5,-2.2
Career (16 matches),,3.8,3.9,3.7,51.5%,47.5%,53.1%,45.9%,51.9%,29.8%,4.7,4.9,2.0,2.8
