Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2023,5,2,3,40.0%,5-7,41.7%,58-56,50.9%,0-2,0.0%,5,82.5%,20.0%,9.8%,5.0%,58.9%,69.8%,61.2%,66.3%,37.0%,51.0%,1.10,R16 (2x)
2022,10,3,7,30.0%,8-13,38.1%,103-120,46.2%,5-2,71.4%,10,75.5%,13.9%,5.6%,4.8%,57.9%,69.6%,49.0%,60.9%,33.7%,47.7%,0.86,R16 (3x)
2021,4,1,3,25.0%,2-6,25.0%,33-44,42.9%,0-1,0.0%,4,64.1%,21.6%,10.6%,2.4%,65.1%,66.3%,40.4%,57.3%,34.2%,46.5%,0.80,R16 (Tallahassee)
2020,5,2,3,40.0%,5-7,41.7%,56-63,47.1%,1-1,50.0%,5,84.7%,8.6%,7.9%,3.8%,59.8%,73.6%,55.4%,66.3%,26.8%,47.4%,0.79,R16 (Cleveland)
2019,5,2,3,40.0%,3-3,50.0%,27-29,48.2%,0-0,-,4,80.6%,12.1%,5.3%,7.3%,61.8%,71.7%,46.8%,62.2%,33.0%,48.9%,0.87,R16 (Phoenix)
2017,5,5,0,100.0%,10-0,100.0%,61-29,67.8%,1-0,100.0%,5,88.9%,45.5%,12.5%,4.3%,58.1%,79.0%,53.0%,68.1%,48.2%,57.3%,1.51,W (Dallas)
2016,14,6,8,42.9%,16-19,45.7%,173-184,48.5%,2-4,33.3%,14,73.0%,23.7%,7.8%,5.6%,58.5%,71.6%,46.2%,61.0%,38.1%,49.8%,0.98,SF (Tallahassee)
2015,38,23,15,60.5%,52-36,59.1%,454-407,52.7%,6-7,46.2%,38,81.7%,23.9%,8.2%,3.8%,61.9%,71.3%,52.1%,64.0%,38.1%,51.0%,1.06,W (Happy Valley)
2014,16,6,10,37.5%,18-23,43.9%,185-189,49.5%,1-3,25.0%,16,75.0%,24.7%,8.2%,3.9%,58.9%,68.7%,51.6%,61.7%,39.2%,50.3%,1.02,QF (2x)
2013,14,9,5,64.3%,19-12,61.3%,170-149,53.3%,4-3,57.1%,13,78.6%,26.8%,7.3%,4.5%,57.3%,69.5%,53.4%,62.6%,39.5%,51.2%,1.06,W (Savannah)
2011,14,10,4,71.4%,22-13,62.9%,179-161,52.6%,3-1,75.0%,14,75.9%,28.3%,6.7%,4.9%,60.7%,69.5%,49.3%,61.6%,40.5%,51.4%,1.05,W (Honolulu)
2010,25,13,12,52.0%,30-28,51.7%,274-276,49.8%,4-4,50.0%,25,75.5%,23.5%,6.6%,4.7%,60.9%,69.1%,49.4%,61.4%,37.9%,50.0%,0.98,F (Tiburon)
2009,17,7,10,41.2%,16-25,39.0%,176-213,45.2%,2-1,66.7%,0,,,,,,,,,,,,SF (Sacramento)
2008,1,0,1,0.0%,0-2,0.0%,6-12,33.3%,0-0,-,0,,,,,,,,,,,,R32 (Baton Rouge)
Career,173,89,84,51.4%,206-194,51.5%,1955-1932,50.3%,29-29,50.0%,153,77.8%,23.6%,7.6%,4.5%,60.1%,70.4%,50.7%,62.5%,38.0%,50.4%,1.01,
