Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2019 Houston R16,L vs Laaksonen,0.90,0.72,44.3,2.1,2.2%,58.7%,4.3%,52.2%,37.1%,33.3%
2019 Houston R32,W vs Karlovic,1.34,2.88,38.8,2.0,8.0%,84.0%,4.5%,86.4%,35.7%,28.0%
2019 Phoenix CH R16,L vs Sonego,0.99,0.53,43.4,2.4,2.5%,60.0%,0.0%,48.6%,26.9%,21.7%
2019 Phoenix CH R32,W vs Harris,1.26,1.20,58.6,7.7,5.7%,56.6%,4.0%,70.0%,26.1%,45.2%
2019 Indian Wells R128,L vs Carballes Baena,0.94,0.72,51.0,2.1,0.0%,37.8%,2.9%,58.8%,42.4%,37.9%
2019 Acapulco R32,L vs Wawrinka,0.84,0.67,53.7,2.0,2.9%,65.7%,0.0%,73.3%,24.2%,25.0%
2019 New York R16,L vs Lorenzi,0.91,0.81,66.7,6.0,20.4%,69.4%,15.2%,63.0%,31.9%,27.9%
2019 New York R32,W vs Polansky,1.29,2.07,32.2,2.2,35.7%,82.1%,16.7%,62.5%,35.5%,51.7%
2019 Australian Open R64,L vs Medvedev,0.85,0.34,23.4,2.2,4.9%,43.9%,5.6%,66.7%,14.3%,23.3%
2019 Australian Open R128,W vs Vesely,0.95,2.70,29.4,2.0,13.9%,86.1%,20.0%,83.3%,45.7%,40.0%
2019 Sydney R32,L vs Nishioka,0.79,0.40,39.9,2.2,11.8%,52.9%,6.1%,63.6%,33.3%,8.7%
2019 Brisbane R32,L vs Kyrgios,0.91,0.96,78.8,2.6,22.0%,72.9%,24.1%,75.9%,24.6%,29.3%
2018 Basel R32,L vs Copil,0.98,0.69,61.5,2.1,2.6%,66.7%,8.8%,52.9%,23.5%,32.4%
2018 US Open R128,L vs Anderson,0.83,1.01,51.9,4.5,11.4%,72.2%,8.6%,75.7%,27.8%,36.4%
2018 Winston-Salem QF,L vs Medvedev,0.83,0.74,57.8,2.6,7.5%,70.0%,14.3%,60.0%,30.8%,31.4%
2018 Winston-Salem R16,W vs Krajinovic,1.19,1.44,50.0,2.1,5.6%,72.2%,9.4%,71.9%,32.4%,35.5%
2018 Winston-Salem R64,W vs Gojo,1.03,1.81,48.8,2.1,21.4%,67.9%,23.1%,84.6%,51.7%,32.1%
2018 Canada R32,L vs Ivashka,0.82,0.76,55.2,2.6,10.8%,64.9%,0.0%,68.8%,27.5%,34.2%
2018 Canada R64,W vs Mcdonald,1.13,2.02,43.1,2.4,17.9%,75.0%,16.7%,75.0%,41.4%,48.1%
2018 Atlanta F,L vs Isner,0.81,0.85,52.2,5.2,8.9%,75.6%,15.0%,65.0%,32.1%,30.0%
2019 (12 matches),,0.99,0.89,49.5,2.4,10.8%,63.4%,9.0%,66.3%,31.2%,31.9%
2018 (38 matches),,1.02,1.02,53.6,3.0,10.7%,67.5%,9.2%,64.3%,33.3%,35.0%
2017 (51 matches),,1.05,1.04,49.8,2.5,9.9%,64.4%,8.9%,62.7%,35.0%,37.8%
2016 (45 matches),,1.03,1.12,55.1,2.7,9.5%,64.6%,9.1%,66.3%,37.0%,38.1%
2015 (30 matches),,1.05,1.03,55.5,2.6,7.4%,61.8%,8.3%,64.1%,36.5%,35.8%
Career (288 matches),,1.03,1.00,53.6,2.7,9.1%,63.9%,8.3%,62.8%,35.2%,36.4%
