Split,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR
Hard,25,7,18,28.0%,21-38,35.6%,249-308,44.7%,2-7,22.2%,23,72.3%,14.9%,4.4%,2.7%,63.8%,64.6%,52.9%,60.4%,33.9%,47.0%,0.86
Clay,1,0,1,0.0%,0-3,0.0%,17-21,44.7%,0-2,0.0%,1,55.6%,38.9%,0.0%,4.8%,71.8%,58.4%,37.1%,52.4%,46.2%,49.1%,0.97
Grass,9,4,5,44.4%,10-13,43.5%,114-121,48.5%,1-2,33.3%,9,78.4%,18.8%,5.2%,5.2%,66.0%,67.8%,48.0%,61.1%,35.5%,48.7%,0.91
Grand Slams,3,0,3,0.0%,2-8,20.0%,49-59,45.4%,0-3,0.0%,3,66.0%,25.5%,1.4%,4.0%,71.6%,62.0%,44.4%,57.0%,39.6%,47.9%,0.92
Other Tours,29,10,19,34.5%,24-42,36.4%,283-352,44.6%,3-6,33.3%,29,74.2%,15.7%,4.8%,3.4%,64.3%,65.9%,51.0%,60.5%,33.9%,47.4%,0.86
Best of 5,3,0,3,0.0%,2-8,20.0%,49-59,45.4%,0-3,0.0%,3,66.0%,25.5%,1.4%,4.0%,71.6%,62.0%,44.4%,57.0%,39.6%,47.9%,0.92
Best of 3,32,11,21,34.4%,29-46,38.7%,331-391,45.8%,3-8,27.3%,30,74.5%,15.8%,4.9%,3.5%,63.8%,65.9%,51.6%,60.7%,34.3%,47.6%,0.87
Semi-finals,1,0,1,0.0%,0-2,0.0%,5-12,29.4%,0-0,-,1,44.4%,12.5%,6.6%,1.3%,64.5%,57.1%,29.6%,47.4%,36.0%,42.9%,0.68
Quarter-finals,4,1,3,25.0%,4-7,36.4%,47-59,44.3%,0-0,-,4,80.8%,9.3%,5.2%,4.6%,63.9%,67.1%,56.4%,63.3%,28.6%,46.4%,0.78
vs Righties,31,10,21,32.3%,28-48,36.8%,342-401,46.0%,3-10,23.1%,29,73.0%,17.6%,4.3%,3.7%,64.8%,65.4%,50.1%,60.0%,35.1%,47.6%,0.88
vs Lefties,4,1,3,25.0%,3-6,33.3%,38-49,43.7%,0-1,0.0%,4,76.2%,13.6%,5.6%,2.0%,65.6%,64.0%,57.0%,61.6%,34.8%,47.6%,0.91
vs Top 10,2,0,2,0.0%,0-4,0.0%,11-25,30.6%,0-1,0.0%,2,52.9%,11.1%,1.7%,2.6%,68.1%,62.0%,35.1%,53.4%,26.7%,40.7%,0.57
