Event,Yrs,Surface,M,W,L,Win%,TB,W,L,TB%,First,Last,Best,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
Australian Open,4,Hard,6,2,4,33.3%,3,2,1,66.7%,2018,2022,Q2,6,0.92,4.5%,2.8%,67.2%,64.2%,45.5%,58.0%,38.4%,51.0%,41.3%
Roland Garros,6,Clay,11,4,7,36.4%,4,1,3,25.0%,2015,2022,R128,9,1.01,1.3%,3.6%,68.4%,62.6%,45.1%,57.0%,43.6%,51.4%,34.3%
Wimbledon,6,Grass,13,6,7,46.2%,11,3,8,27.3%,2015,2022,R128,8,1.07,4.3%,3.3%,68.0%,70.3%,50.0%,63.8%,38.7%,63.6%,42.9%
US Open,4,Hard,6,2,4,33.3%,1,0,1,0.0%,2015,2021,R128,5,0.95,3.2%,3.9%,60.6%,70.3%,51.6%,63.0%,35.4%,63.2%,37.8%
Davis Cup,3,,3,1,2,33.3%,2,0,2,0.0%,2017,2022,,1,1.01,5.5%,4.3%,57.7%,66.0%,58.0%,62.6%,37.8%,73.7%,22.2%
Los Cabos,4,Hard,9,4,5,44.4%,4,2,2,50.0%,2017,2023,R16,9,1.00,3.2%,3.3%,61.7%,67.0%,56.1%,62.8%,37.1%,60.0%,38.9%
Atlanta,5,Hard,11,6,5,54.5%,5,4,1,80.0%,2013,2023,R32,11,0.95,6.0%,3.7%,63.7%,69.6%,54.0%,64.0%,34.3%,57.6%,42.6%
Newport,6,Grass,12,6,6,50.0%,5,2,3,40.0%,2013,2022,QF,9,0.91,5.2%,5.2%,63.4%,68.7%,49.5%,61.7%,34.7%,66.7%,32.3%
Delray Beach,3,Hard,4,1,3,25.0%,1,0,1,0.0%,2019,2022,R32,4,0.95,3.5%,2.8%,65.7%,58.1%,54.0%,56.7%,41.0%,52.0%,37.0%
Indian Wells Masters,3,Hard,3,0,3,0.0%,1,0,1,0.0%,2015,2021,Q1,3,0.82,1.9%,6.3%,59.6%,65.3%,51.2%,59.6%,33.2%,52.4%,38.5%
Washington,2,Hard,2,0,2,0.0%,1,1,0,100.0%,2018,2021,Q2,2,0.93,3.7%,2.1%,61.2%,62.6%,57.5%,60.6%,36.5%,66.7%,33.3%
