Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2020 Roland Garros R128,L vs Coria,71% (10/14),30% (7/23),0/2,0/0,50% (8/16),2/5,0/1,42% (5/12),33% (4/12)
2019 Busan CH R32,L vs Santillan,64% (9/14),20% (2/10),1/3,0/0,60% (6/10),0/2,0/1,- (0/0),- (0/0)
2019 Seoul CH R32,L vs Santillan,38% (10/26),40% (6/15),1/4,0/2,46% (6/13),1/3,1/2,40% (2/5),20% (1/5)
2019 Anning CH R16,L vs Oliveira,64% (7/11),29% (2/7),0/0,0/0,50% (3/6),1/3,0/1,25% (1/4),0% (0/4)
2019 Anning CH R32,W vs Ignatik,57% (13/23),45% (5/11),2/6,1/2,43% (3/7),0/1,0/0,- (0/0),- (0/0)
2019 Taipei CH QF,L vs Soeda,58% (7/12),0% (0/2),0/0,0/0,67% (6/9),1/3,1/2,40% (2/5),20% (1/5)
2019 Taipei CH R16,W vs Duckworth,50% (8/16),50% (4/8),2/3,1/1,- (0/0),0/0,0/0,- (0/0),- (0/0)
2019 Taipei CH R32,W vs Wu,67% (10/15),67% (2/3),2/2,1/1,100% (2/2),0/0,0/0,- (0/0),- (0/0)
2019 Phoenix CH R64,L vs Tseng,60% (9/15),50% (2/4),1/1,0/0,73% (11/15),0/2,0/1,- (0/0),- (0/0)
2019 Indian Wells CH QF,L vs Evans,38% (5/13),75% (3/4),0/0,0/0,38% (3/8),1/3,1/2,- (0/0),- (0/0)
2019 Indian Wells CH R16,W vs Krajinovic,67% (10/15),43% (3/7),2/2,1/1,83% (5/6),0/0,0/0,- (0/0),- (0/0)
2019 Indian Wells CH R32,W vs Krueger,75% (9/12),38% (3/8),2/2,1/1,100% (3/3),0/0,0/0,- (0/0),- (0/0)
2019 Delray Beach R32,L vs Johnson,73% (8/11),22% (2/9),0/0,0/0,63% (5/8),5/7,2/3,40% (2/5),20% (1/5)
2019 New York QF,L vs Querrey,85% (11/13),50% (1/2),1/1,0/0,78% (7/9),0/2,0/1,- (0/0),- (0/0)
2019 New York R16,W vs Tiafoe,77% (10/13),43% (3/7),2/3,1/2,50% (1/2),0/0,0/0,- (0/0),- (0/0)
2019 New York R32,W vs Ramanathan,63% (12/19),60% (3/5),2/4,1/1,90% (9/10),3/4,0/0,- (0/0),- (0/0)
2019 Dallas CH QF,L vs Fratangelo,61% (11/18),33% (2/6),1/3,0/0,64% (7/11),2/4,0/1,64% (9/14),36% (5/14)
2019 Dallas CH R16,W vs Gojo,53% (10/19),40% (2/5),2/4,1/1,100% (4/4),2/2,0/0,83% (5/6),40% (2/5)
2019 Dallas CH R32,W vs Harrison,63% (15/24),57% (4/7),2/3,1/1,63% (5/8),4/5,0/0,58% (7/12),36% (4/11)
2019 Cleveland CH R32,L vs Wolf,67% (6/9),100% (1/1),0/0,0/0,57% (4/7),1/3,0/1,- (0/0),- (0/0)
2020 (1 matches),,71.4%,30.4%,0.0%,-,50.0%,40.0%,0.0%,41.7%,33.3%
2019 (22 matches),,60.5%,38.8%,54.0%,73.3%,65.3%,50.0%,35.3%,57.8%,32.3%
2018 (25 matches),,62.6%,42.9%,58.2%,60.9%,58.6%,54.5%,57.7%,72.2%,41.6%
2017 (15 matches),,63.4%,27.4%,55.6%,44.4%,54.7%,38.5%,31.3%,75.0%,51.9%
2016 (18 matches),,63.0%,42.2%,66.7%,62.5%,59.1%,37.2%,40.9%,52.2%,26.1%
Career (100 matches),,62.2%,36.6%,57.1%,63.2%,58.6%,46.5%,40.7%,62.6%,37.1%
