Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2025,28,14,14,50.0%,31-26,54.4%,282-271,51.0%,5-5,50.0%,28,66.5%,35.4%,3.9%,3.5%,59.1%,64.6%,46.0%,57.0%,43.2%,50.0%,1.00,QF (4x)
2024,31,16,15,51.6%,38-32,54.3%,340-320,51.5%,4-5,44.4%,30,72.4%,31.1%,5.6%,2.6%,57.5%,69.3%,48.7%,60.5%,41.9%,50.9%,1.06,QF (5x)
2023,54,36,18,66.7%,73-44,62.4%,606-515,54.1%,11-8,57.9%,53,67.5%,40.6%,4.9%,4.3%,55.3%,67.1%,46.2%,57.7%,46.0%,51.8%,1.09,W (2x)
2022,64,47,17,73.4%,101-48,67.8%,770-605,56.0%,10-6,62.5%,64,72.3%,39.7%,5.1%,3.2%,56.7%,68.5%,47.9%,59.6%,46.0%,52.7%,1.14,W (2x)
2021,67,48,19,71.6%,100-52,65.8%,785-595,56.9%,5-4,55.6%,65,74.6%,41.7%,6.1%,3.6%,54.1%,70.7%,49.1%,60.7%,46.3%,53.3%,1.18,W (Birmingham)
2020,36,25,11,69.4%,55-30,64.7%,436-356,55.1%,6-6,50.0%,36,71.8%,38.7%,5.5%,4.3%,52.7%,68.9%,49.8%,59.9%,45.0%,52.1%,1.12,QF (5x)
2019,37,17,20,45.9%,39-43,47.6%,375-399,48.4%,8-4,66.7%,36,63.2%,32.9%,5.9%,4.2%,55.1%,64.9%,44.9%,55.9%,42.5%,49.2%,0.96,SF (2x)
2018,21,9,12,42.9%,21-26,44.7%,219-220,49.9%,1-4,20.0%,21,64.5%,34.9%,5.1%,4.3%,51.6%,64.9%,45.9%,55.7%,43.4%,49.6%,0.98,F (Moscow)
2017,20,9,11,45.0%,22-24,47.8%,213-219,49.3%,1-5,16.7%,20,68.2%,32.1%,5.1%,4.2%,49.3%,65.5%,48.5%,56.9%,42.0%,49.5%,0.98,QF (Taipei)
2016,3,0,3,0.0%,2-6,25.0%,31-45,40.8%,0-2,0.0%,3,56.8%,24.3%,5.3%,3.8%,56.5%,54.7%,49.1%,52.3%,36.6%,44.9%,0.77,R32 (2x)
2015,6,1,5,16.7%,3-10,23.1%,53-75,41.4%,1-2,33.3%,4,62.2%,25.6%,3.5%,4.8%,46.3%,68.9%,42.3%,54.6%,36.5%,45.3%,0.80,R32 (3x)
2014,9,2,7,22.2%,8-14,36.4%,88-105,45.6%,0-1,0.0%,8,-,-,2.2%,6.0%,53.5%,62.1%,44.7%,54.0%,44.0%,48.8%,0.96,R16 (2x)
2013,10,7,3,70.0%,17-4,81.0%,112-64,63.6%,0-0,-,6,-,-,2.5%,5.0%,54.3%,63.3%,49.7%,57.1%,49.4%,53.1%,1.15,QF (Baku)
2012,8,6,2,75.0%,14-5,73.7%,102-60,63.0%,0-1,0.0%,2,-,-,2.1%,5.7%,57.2%,63.1%,42.2%,54.1%,37.2%,46.2%,0.81,
2011,5,3,2,60.0%,6-4,60.0%,51-41,55.4%,0-1,0.0%,0,,,,,,,,,,,,
Career,399,240,159,60.2%,530-368,59.0%,4463-3890,53.4%,52-54,49.1%,376,69.7%,37.4%,5.2%,3.9%,54.9%,67.4%,47.5%,58.4%,44.5%,51.4%,1.07,
