Match,Result,RallyLen,RLen-Serve,RLen-Return,1-3 W%,4-6 W%,7-9 W%,10+ W%,FH/GS,BH Slice%,FHP,FHP/100,BHP,BHP/100
2025 Eastbourne R32,L vs Joint,3.4,3.5,3.3,41.9%,46.2%,42.9%,50.0%,56.1%,43.0%,-8.5,-9.9,2.0,4.3
2024 Wimbledon R32,L vs Svitolina,3.8,3.7,3.8,45.9%,38.7%,46.2%,40.0%,53.9%,25.8%,-10.0,-11.4,1.5,2.4
2024 Roland Garros QF,L vs Gauff,3.9,3.7,4.1,44.6%,50.9%,52.6%,50.0%,56.2%,31.5%,8.0,5.7,1.5,1.8
2024 Roland Garros R16,W vs Tauson,3.3,3.3,3.3,52.7%,57.4%,50.0%,50.0%,48.5%,39.6%,11.0,14.7,3.0,5.0
2024 Madrid QF,L vs Keys,3.4,3.4,3.4,47.8%,50.0%,50.0%,60.0%,49.0%,29.4%,1.0,1.2,-1.0,-1.5
2024 Stuttgart R16,L vs Paolini,3.7,3.8,3.7,51.5%,40.0%,40.9%,57.1%,45.0%,27.1%,6.0,6.0,0.0,0.0
2024 Charleston R32,L vs Collins,3.6,3.3,3.8,49.0%,53.3%,43.5%,25.0%,55.3%,40.4%,-1.0,-0.8,-1.5,-2.3
2024 Indian Wells R64,L vs Volynets,4.5,4.4,4.6,50.9%,41.9%,58.8%,22.2%,46.9%,23.4%,-1.0,-0.9,-11.0,-10.5
2024 Abu Dhabi R16,W vs Raducanu,3.9,3.4,4.3,55.7%,63.9%,15.4%,87.5%,55.7%,47.1%,20.0,21.1,5.5,12.2
2024 Australian Open R64,L vs Andreeva,4.3,4.5,4.2,34.1%,31.8%,50.0%,12.5%,44.8%,21.3%,-8.0,-15.4,-8.0,-13.3
2023 Cancun Finals RR,L vs Swiatek,3.7,3.4,4.0,23.1%,50.0%,56.3%,50.0%,58.5%,27.9%,1.0,1.4,-1.5,-3.6
2023 Ningbo F,W vs Shnaider,5.0,4.5,5.4,64.3%,61.3%,60.0%,61.5%,55.4%,40.4%,18.5,17.1,0.5,0.9
2023 US Open R16,L vs Zheng,3.6,3.8,3.2,47.5%,38.5%,25.0%,20.0%,44.9%,24.4%,4.5,7.5,-4.0,-6.2
2023 Cincinnati QF,L vs Sabalenka,2.8,2.8,2.8,40.4%,51.3%,75.0%,0.0%,47.4%,25.7%,6.5,11.6,2.5,4.9
2023 Wimbledon F,L vs Vondrousova,4.6,4.4,4.8,37.7%,44.2%,61.1%,63.6%,51.4%,27.5%,6.0,5.4,-3.5,-4.1
2023 Wimbledon SF,W vs Sabalenka,2.9,2.9,2.8,51.0%,56.1%,45.5%,33.3%,49.3%,27.0%,6.0,7.2,12.0,14.3
2023 Wimbledon R32,W vs Andreescu,3.3,3.3,3.3,56.4%,45.5%,45.5%,33.3%,57.1%,29.7%,11.5,11.6,-0.5,-0.8
2023 Roland Garros QF,L vs Haddad Maia,3.7,3.4,4.0,49.6%,40.4%,63.0%,70.0%,55.9%,36.5%,12.5,7.9,4.5,5.3
2023 Roland Garros R16,W vs Pera,3.5,3.1,4.0,60.0%,55.6%,66.7%,75.0%,41.6%,37.9%,6.5,11.0,2.0,3.8
2023 Roland Garros R32,W vs Danilovic,4.3,4.1,4.6,49.4%,54.8%,47.8%,64.3%,54.8%,25.8%,25.0,14.7,2.0,1.8
Last 52 Weeks (1 matches),,3.4,3.5,3.3,41.9%,46.2%,42.9%,50.0%,56.1%,43.0%,-8.5,-9.9,2.0,4.3
Career (94 matches),,3.7,3.6,3.9,49.3%,50.3%,52.0%,51.0%,51.1%,31.0%,6.0,5.7,1.9,2.5
