Event,Yrs,Surface,M,W,L,Win%,TB,W,L,TB%,First,Last,Best,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
Australian Open,9,Hard,24,15,9,62.5%,6,3,3,50.0%,2015,2025,QF,18,1.04,5.8%,4.2%,54.4%,67.7%,47.0%,58.3%,43.2%,53.3%,45.3%
Roland Garros,11,Clay,33,21,12,63.6%,9,4,5,44.4%,2012,2025,QF,26,1.08,4.8%,4.0%,56.1%,63.1%,51.5%,58.0%,45.2%,56.2%,42.6%
Wimbledon,10,Grass,32,22,10,68.8%,7,3,4,42.9%,2013,2025,F,27,1.21,5.8%,2.5%,55.1%,71.6%,53.1%,63.3%,44.5%,59.5%,45.0%
US Open,11,Hard,33,22,11,66.7%,17,11,6,64.7%,2013,2023,F,31,1.08,5.6%,4.3%,55.1%,65.5%,46.2%,56.8%,46.7%,53.8%,53.5%
Olympics,3,,3,0,3,0.0%,1,0,1,0.0%,2012,2021,R64,2,0.83,4.4%,5.9%,58.3%,58.8%,44.7%,52.9%,39.0%,57.1%,31.8%
Fed Cup,5,,22,19,3,86.4%,2,0,2,0.0%,2011,2020,,7,1.40,5.6%,3.1%,56.4%,75.7%,51.3%,65.1%,48.9%,58.3%,49.2%
Eastbourne,4,Grass,10,6,4,60.0%,2,2,0,100.0%,2019,2025,SF,9,0.99,5.6%,3.2%,56.7%,65.6%,46.8%,57.5%,42.1%,55.4%,48.6%
Berlin,4,Grass,14,10,4,71.4%,9,5,4,55.6%,2022,2025,W,14,1.10,5.5%,3.0%,61.5%,71.2%,48.7%,62.5%,41.4%,67.0%,45.9%
Rome,6,Clay,12,6,6,50.0%,2,1,1,50.0%,2019,2025,F,12,1.01,4.5%,4.1%,53.7%,62.8%,46.1%,55.1%,45.6%,53.5%,48.5%
Madrid,4,Clay,14,11,3,78.6%,2,1,1,50.0%,2021,2025,W,14,1.14,4.8%,3.1%,57.5%,68.6%,46.1%,59.1%,46.7%,62.2%,47.4%
Miami,8,Hard,14,6,8,42.9%,3,3,0,100.0%,2015,2025,R16,13,0.96,3.8%,3.8%,52.6%,68.1%,44.5%,56.9%,41.2%,50.9%,49.4%
Indian Wells,8,Hard,16,8,8,50.0%,4,1,3,25.0%,2015,2025,SF,14,1.02,3.8%,3.3%,50.9%,69.7%,47.1%,58.6%,42.2%,56.9%,45.0%
