Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2025 Eastbourne R32,L vs Joint,25% (4/16),60% (3/5),0/0,0/0,54% (7/13),3/5,0/1,- (0/0),- (0/0)
2024 Wimbledon R32,L vs Svitolina,78% (7/9),0% (0/2),0/1,0/0,33% (1/3),1/3,1/2,40% (2/5),33% (2/6)
2024 Wimbledon R64,W vs Montgomery,100% (9/9),50% (4/8),2/2,1/1,67% (2/3),0/0,0/0,- (0/0),- (0/0)
2024 Wimbledon R128,W vs Uchijima,73% (8/11),44% (4/9),2/5,1/4,- (0/0),0/0,0/0,- (0/0),- (0/0)
2024 Roland Garros QF,L vs Gauff,47% (9/19),25% (2/8),1/3,0/0,20% (1/5),2/4,2/3,- (0/0),- (0/0)
2024 Roland Garros R16,W vs Tauson,45% (9/20),43% (3/7),2/3,1/2,67% (2/3),0/0,0/0,- (0/0),- (0/0)
2024 Madrid QF,L vs Keys,73% (8/11),57% (4/7),1/1,0/0,43% (3/7),2/4,1/2,- (0/0),- (0/0)
2024 Stuttgart R16,L vs Paolini,57% (8/14),22% (2/9),0/2,0/0,25% (1/4),1/3,0/1,56% (5/9),33% (3/9)
2024 Charleston R32,L vs Collins,35% (8/23),33% (4/12),1/2,0/0,60% (6/10),3/5,1/2,- (0/0),- (0/0)
2024 Indian Wells R64,L vs Volynets,55% (6/11),40% (2/5),0/0,0/0,43% (3/7),0/2,0/1,- (0/0),- (0/0)
2024 Abu Dhabi R16,W vs Raducanu,64% (7/11),45% (5/11),2/6,1/1,67% (2/3),0/0,0/0,- (0/0),- (0/0)
2024 Australian Open R64,L vs Andreeva,67% (2/3),0% (0/1),0/0,0/0,29% (2/7),0/2,0/1,- (0/0),- (0/0)
2023 Cancun Finals RR,L vs Swiatek,40% (2/5),20% (1/5),0/0,0/0,50% (5/10),0/2,0/1,- (0/0),- (0/0)
2023 Ningbo F,W vs Shnaider,78% (7/9),50% (5/10),2/3,1/2,100% (3/3),0/0,0/0,- (0/0),- (0/0)
2023 US Open R16,L vs Zheng,38% (3/8),60% (3/5),0/0,0/0,50% (6/12),3/5,3/4,- (0/0),- (0/0)
2023 US Open R32,W vs Bouzkova,55% (12/22),63% (5/8),2/5,1/3,55% (6/11),2/3,0/0,33% (2/6),83% (5/6)
2023 US Open R64,W vs Noskova,63% (12/19),67% (4/6),2/7,1/4,64% (7/11),0/1,0/0,63% (5/8),50% (4/8)
2023 US Open R128,W vs Osorio,67% (6/9),44% (7/16),2/4,1/3,67% (12/18),0/0,0/0,67% (4/6),60% (3/5)
2023 Cincinnati QF,L vs Sabalenka,40% (4/10),44% (4/9),0/0,0/0,40% (4/10),0/2,0/1,- (0/0),- (0/0)
2023 Wimbledon F,L vs Vondrousova,50% (4/8),40% (4/10),0/0,0/0,14% (1/7),1/3,1/2,- (0/0),- (0/0)
2025 (1 matches),,25.0%,60.0%,-,-,53.8%,60.0%,0.0%,-,-
2024 (11 matches),,57.4%,38.0%,44.0%,50.0%,44.2%,39.1%,41.7%,50.0%,33.3%
2023 (24 matches),,60.3%,49.8%,53.6%,50.0%,58.5%,56.3%,50.0%,61.1%,43.4%
2022 (34 matches),,55.3%,49.2%,57.3%,55.0%,49.1%,44.6%,36.8%,65.2%,45.3%
2021 (26 matches),,61.0%,44.4%,58.6%,51.6%,58.2%,48.0%,50.0%,69.2%,30.8%
Career (257 matches),,57.2%,46.7%,55.5%,55.2%,55.5%,46.6%,39.8%,56.8%,41.6%
