Match,Result,SnV Freq,SnV W%,Net Freq,Net W%,FH: Wnr%,DTL Wnr%,IO Wnr%,BH: Wnr%,DTL Wnr%,Drop: Freq,Wnr%,RallyAgg,ReturnAgg
2026 Australian Open R128,L vs Tjen,1.6%,100.0%,13.7%,73.7%,14.3%,14.8%,0.0%,7.0%,0.0%,2.1%,50.0%,50,44
2025 Hong Kong R16,W vs Lys,2.2%,0.0%,10.0%,70.0%,20.0%,23.5%,0.0%,15.6%,28.6%,1.3%,0.0%,130,139
2025 Osaka F,W vs Valentova,0.0%,-,13.6%,68.2%,16.5%,17.6%,14.3%,13.1%,28.6%,0.8%,50.0%,15,27
2025 Washington F,W vs Kalinskaya,0.0%,-,5.3%,100.0%,15.7%,15.4%,0.0%,18.5%,33.3%,0.9%,100.0%,107,145
2025 Doha R16,L vs Anisimova,0.0%,-,4.4%,75.0%,6.5%,8.3%,0.0%,10.3%,42.9%,0.8%,0.0%,-9,-30
2025 Doha R32,W vs Navarro,0.0%,-,4.6%,50.0%,16.7%,31.3%,0.0%,12.5%,33.3%,0.0%,-,0,22
2025 Australian Open R32,L vs Gauff,0.0%,-,8.7%,44.4%,6.0%,7.1%,16.7%,6.7%,25.0%,0.0%,-,-75,-75
2024 Hong Kong SF,L vs Shnaider,0.0%,-,8.0%,88.9%,8.7%,12.5%,0.0%,12.5%,38.5%,1.1%,50.0%,34,41
2024 Tokyo R16,W vs Gracheva,0.0%,-,13.1%,72.7%,19.5%,27.3%,14.3%,20.3%,20.0%,1.4%,50.0%,54,33
2024 Wuhan R64,W vs Shnaider,0.0%,-,10.0%,81.8%,20.0%,27.9%,50.0%,6.9%,30.8%,2.3%,42.9%,3,44
2024 Cincinnati R16,W vs Shnaider,0.0%,-,4.2%,80.0%,21.7%,35.3%,33.3%,22.2%,71.4%,0.6%,0.0%,-10,49
2024 Olympics R16,L vs Kerber,0.0%,-,14.5%,58.8%,21.2%,26.3%,100.0%,6.8%,16.7%,2.5%,40.0%,32,-7
2024 Olympics R64,W vs Muchova,0.0%,-,13.4%,58.3%,8.7%,15.2%,0.0%,12.6%,15.8%,1.6%,60.0%,-42,-37
2024 Wimbledon R64,L vs Wozniacki,0.0%,-,9.0%,72.2%,12.9%,22.2%,18.2%,17.3%,23.5%,1.8%,50.0%,94,66
2024 Wimbledon R128,W vs Bronzetti,0.0%,-,7.7%,70.0%,23.0%,33.3%,0.0%,20.4%,15.4%,3.7%,42.9%,93,84
2024 Eastbourne F,L vs Kasatkina,0.0%,-,17.9%,75.0%,13.0%,20.0%,0.0%,7.8%,20.0%,2.0%,50.0%,98,58
2024 Rome R128,L vs Bogdan,0.0%,-,15.4%,63.2%,11.1%,15.8%,9.1%,18.8%,13.3%,3.7%,50.0%,83,46
2024 Doha QF,L vs Rybakina,1.4%,0.0%,4.7%,66.7%,14.1%,23.5%,0.0%,10.9%,28.6%,1.1%,50.0%,49,33
2024 Doha R32,W vs Badosa,0.0%,-,10.8%,58.8%,18.7%,26.7%,0.0%,24.6%,25.0%,0.8%,0.0%,31,10
2024 United Cup RR,L vs Sakkari,1.3%,0.0%,12.6%,66.7%,13.9%,7.1%,24.0%,8.7%,16.7%,1.2%,50.0%,-45,-58
Last 52 Weeks (4 matches),,0.8%,50.0%,11.3%,73.2%,16.4%,17.6%,5.0%,13.1%,26.7%,1.3%,44.4%,64,75
Career (62 matches),,0.3%,46.2%,9.9%,67.2%,14.8%,21.0%,11.9%,11.4%,21.7%,1.6%,43.7%,6,8
