Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2026,13,4,9,30.8%,9-20,31.0%,123-151,44.9%,1-3,25.0%,13,69.9%,20.1%,3.2%,5.7%,59.9%,65.1%,48.4%,58.4%,36.9%,48.1%,0.89,R16 (2x)
2025,55,31,24,56.4%,70-55,56.0%,621-569,52.2%,9-8,52.9%,54,71.8%,31.8%,3.3%,4.9%,62.9%,66.4%,48.0%,59.6%,42.7%,51.1%,1.06,W (2x)
2024,56,31,25,55.4%,72-61,54.1%,667-597,52.8%,9-5,64.3%,55,69.1%,36.4%,3.3%,6.0%,64.4%,64.6%,46.1%,58.0%,44.2%,51.1%,1.05,F (Eastbourne)
2023,53,33,20,62.3%,73-48,60.3%,609-519,54.0%,6-5,54.5%,51,71.2%,35.4%,4.2%,6.8%,62.9%,65.7%,48.2%,59.2%,43.7%,51.4%,1.07,W (2x)
2022,33,19,14,57.6%,41-37,52.6%,383-358,51.7%,6-6,50.0%,31,72.6%,30.3%,2.9%,5.5%,64.8%,65.4%,48.4%,59.4%,40.9%,50.2%,1.01,W (Monterrey)
2021,37,23,14,62.2%,50-37,57.5%,439-400,52.3%,5-3,62.5%,35,69.6%,33.8%,2.7%,6.4%,63.6%,63.9%,47.3%,57.9%,43.1%,50.6%,1.02,W (Monterrey)
2020,19,11,8,57.9%,24-19,55.8%,218-194,52.9%,3-2,60.0%,19,69.3%,35.6%,2.2%,6.5%,62.1%,63.7%,49.2%,58.2%,43.9%,51.1%,1.05,F (Acapulco)
2019,3,0,3,0.0%,1-6,14.3%,24-44,35.3%,1-1,50.0%,3,51.5%,15.2%,1.8%,4.5%,57.7%,58.3%,44.1%,52.3%,33.8%,43.6%,0.71,
2018,2,1,1,50.0%,2-2,50.0%,22-21,51.2%,0-0,-,2,81.8%,19.0%,2.3%,3.8%,58.0%,73.7%,52.7%,64.9%,35.3%,50.0%,1.01,R16 (Quebec City)
Career,271,153,118,56.5%,342-285,54.5%,3106-2853,52.1%,40-33,54.8%,263,70.5%,33.0%,3.2%,5.9%,63.2%,65.1%,47.7%,58.7%,42.7%,50.7%,1.03,
