Date,Tournament,Surface,Rd,Rk,vRk,,Score,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,Time
30-Mar-2026,Charleston,Clay,R16,24,19,(7) Diana Shnaider [RUS] d. (9) Fernandez,6-3 6-0,0.62,0.0%,4.6%,70.8%,52.2%,42.1%,11/15,1:25
30-Mar-2026,Charleston,Clay,R32,24,156,(9) Fernandez d. (Q) Polina Kudermetova [UZB],6-2 6-1,1.65,0.0%,3.6%,60.0%,72.7%,59.1%,3/3,1:15
17-Mar-2026,Miami,Hard,R32,25,5,(5) Jessica Pegula [USA] d. (26) Fernandez,6-2 6-2,0.52,3.6%,3.6%,63.6%,62.9%,30.0%,4/8,1:06
17-Mar-2026,Miami,Hard,R64,25,71,(26) Fernandez d. Oksana Selekhmeteva [RUS],7-6(1) 3-6 6-1,1.03,2.8%,4.7%,63.2%,67.2%,43.6%,9/13,2:25
04-Mar-2026,Indian Wells,Hard,R64,27,44,Katerina Siniakova [CZE] d. (27) Fernandez,5-7 6-4 7-6(1),1.01,1.5%,3.8%,55.4%,63.9%,55.2%,15/19,3:28
15-Feb-2026,Dubai,Hard,R32,29,46,(WC) Janice Tjen [INA] d. Fernandez,7-6(5) 6-4,0.82,8.1%,8.1%,62.2%,69.6%,39.3%,5/9,1:43
15-Feb-2026,Dubai,Hard,R64,29,18,Fernandez d. (13) Liudmila Samsonova [RUS],5-7 7-5 6-3,0.99,5.8%,2.5%,58.3%,71.4%,50.0%,10/13,2:52
08-Feb-2026,Doha,Hard,R64,27,41,Ann Li [USA] d. Fernandez,6-4 6-3,0.75,6.2%,3.1%,63.1%,65.9%,45.8%,3/6,1:24
01-Feb-2026,Abu Dhabi,Hard,R16,25,32,Mccartney Kessler [USA] d. (6) Fernandez,6-3 6-2,0.65,3.2%,12.9%,50.0%,61.3%,38.7%,5/10,1:20
01-Feb-2026,Abu Dhabi,Hard,R32,25,220,(6) Fernandez d. (LL) Chloe Paquet [FRA],6-0 6-3,2.75,0.0%,5.0%,52.5%,81.0%,78.9%,0/0,1:05
19-Jan-2026,Australian Open,Hard,R128,23,59,Janice Tjen [INA] d. (22) Fernandez,6-2 7-6(1),0.82,3.1%,7.7%,55.4%,55.6%,51.7%,3/7,1:43
12-Jan-2026,Adelaide,Hard,R32,22,23,(9) Diana Shnaider [RUS] d. Fernandez,7-5 6-3,0.80,2.9%,5.9%,64.7%,70.5%,50.0%,6/8,1:37
04-Jan-2026,Brisbane,Hard,R32,22,27,Dayana Yastremska [UKR] d. (13) Fernandez,6-1 6-2,0.39,0.0%,16.7%,59.5%,48.0%,41.2%,6/10,1:02
27-Oct-2025,Hong Kong,Hard,SF,22,21,(3) Victoria Mboko [CAN] d. (2) Fernandez,2-6 6-3 6-2,0.97,1.5%,3.0%,59.1%,69.2%,51.9%,1/5,1:44
27-Oct-2025,Hong Kong,Hard,QF,22,45,(2) Fernandez d. (7) Sorana Cirstea [ROU],6-4 6-4,1.28,1.5%,7.4%,63.2%,74.4%,48.0%,4/5,1:44
27-Oct-2025,Hong Kong,Hard,R16,22,44,(2) Fernandez d. Eva Lys [GER],6-4 6-1,1.68,6.4%,4.3%,66.0%,77.4%,56.3%,0/1,1:08
27-Oct-2025,Hong Kong,Hard,R32,22,167,(2) Fernandez d. Xiyu Wang [CHN],6-1 6-4,1.47,1.9%,7.7%,55.8%,75.9%,43.5%,1/3,1:25
