Match,Result,RiP%,RiP W%,RetWnr%,FH/BH,RDI,Slice%,1st: RiP%,RiP W%,RetWnr%,RDI,Slice%,2nd: RiP%,RiP W%,RetWnr%,RDI,Slice%
2026 Australian Open R128,L vs Tjen,55.4%,53.7%,2.7%,2/0,2.41,40.0%,47.4%,55.6%,2.6%,2.33,51.7%,76.7%,52.2%,3.3%,2.56,18.8%
2025 Hong Kong R16,W vs Lys,82.7%,55.8%,1.9%,0/1,2.25,0.0%,85.7%,58.3%,2.4%,2.36,0.0%,87.5%,42.9%,0.0%,2.09,0.0%
2025 Osaka F,W vs Valentova,79.5%,59.1%,3.6%,0/3,2.59,26.8%,86.0%,58.1%,0.0%,2.54,31.6%,79.3%,60.9%,10.3%,2.68,16.7%
2025 Washington F,W vs Kalinskaya,73.7%,64.3%,5.3%,1/1,2.36,12.1%,73.1%,52.6%,3.8%,2.32,16.0%,90.0%,88.9%,10.0%,2.51,0.0%
2025 Doha R16,L vs Anisimova,61.2%,40.0%,12.2%,3/3,2.60,0.0%,67.6%,34.8%,11.8%,2.60,0.0%,58.3%,57.1%,16.7%,2.60,0.0%
2025 Doha R32,W vs Navarro,88.4%,57.9%,0.0%,0/0,2.51,3.3%,89.3%,44.0%,0.0%,2.47,5.3%,92.9%,84.6%,0.0%,2.59,0.0%
2025 Australian Open R32,L vs Gauff,57.8%,26.9%,2.2%,0/1,2.21,0.0%,63.0%,17.6%,3.7%,2.39,0.0%,64.3%,44.4%,0.0%,1.75,0.0%
2024 Hong Kong SF,L vs Shnaider,82.3%,45.1%,1.6%,1/0,2.68,18.8%,81.6%,48.4%,2.6%,2.62,23.1%,90.9%,40.0%,0.0%,2.97,0.0%
2024 Tokyo R16,W vs Gracheva,77.3%,55.9%,2.3%,0/2,2.24,9.4%,74.1%,60.0%,3.7%,2.24,14.3%,84.8%,50.0%,0.0%,2.24,0.0%
2024 Wuhan R64,W vs Shnaider,71.3%,51.9%,6.5%,4/3,2.44,24.6%,79.5%,50.0%,5.5%,2.46,45.7%,70.4%,57.9%,11.1%,2.41,2.9%
2024 Cincinnati R16,W vs Shnaider,79.7%,56.9%,0.0%,0/0,2.54,19.4%,80.5%,51.5%,0.0%,2.46,29.4%,90.0%,66.7%,0.0%,2.64,7.1%
2024 Olympics R16,L vs Kerber,77.6%,52.6%,10.2%,5/0,2.29,1.6%,78.8%,46.2%,15.2%,2.41,2.6%,85.7%,66.7%,0.0%,2.08,0.0%
2024 Olympics R64,W vs Muchova,77.2%,59.2%,1.1%,1/0,2.13,11.8%,76.7%,67.4%,0.0%,2.15,14.6%,89.3%,44.0%,3.6%,2.08,5.0%
2024 Wimbledon R64,L vs Wozniacki,73.8%,50.6%,5.6%,0/6,2.60,8.7%,71.8%,39.2%,5.6%,2.58,11.4%,90.3%,71.4%,6.5%,2.63,4.0%
2024 Wimbledon R128,W vs Bronzetti,78.4%,55.2%,6.8%,4/1,2.36,0.0%,78.7%,45.9%,6.4%,2.29,0.0%,84.0%,71.4%,8.0%,2.53,0.0%
2024 Eastbourne F,L vs Kasatkina,73.6%,50.7%,2.2%,0/2,2.39,18.2%,75.4%,50.0%,1.4%,2.36,21.4%,88.2%,53.3%,5.9%,2.50,7.7%
2024 Rome R128,L vs Bogdan,71.9%,47.8%,4.7%,1/2,2.40,4.1%,69.2%,48.1%,2.6%,2.29,5.7%,90.5%,47.4%,9.5%,2.66,0.0%
2024 Doha QF,L vs Rybakina,62.5%,48.6%,10.7%,2/4,2.38,3.8%,52.9%,38.9%,14.7%,2.49,5.1%,85.0%,58.8%,5.0%,2.05,0.0%
2024 Doha R32,W vs Badosa,65.9%,50.0%,4.5%,1/3,2.29,7.1%,69.4%,47.1%,6.1%,2.14,9.3%,82.8%,54.2%,3.4%,2.78,0.0%
2024 United Cup RR,L vs Sakkari,76.1%,41.8%,2.3%,1/1,2.33,5.9%,69.6%,41.0%,3.6%,2.33,8.5%,96.6%,42.9%,0.0%,2.34,0.0%
Last 52 Weeks (4 matches),,72.1%,57.9%,3.2%,37.5%,2.43,22.7%,74.4%,56.9%,1.9%,2.41,28.4%,80.5%,59.7%,6.5%,2.49,11.1%
Career (62 matches),,74.0%,51.8%,4.4%,42.8%,2.44,10.7%,73.9%,48.8%,3.9%,2.44,14.5%,85.3%,57.3%,6.2%,2.45,3.3%
