Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2026,12,6,6,50.0%,14-12,53.8%,138-117,54.1%,0-5,0.0%,11,84.8%,25.6%,8.5%,3.1%,62.2%,72.4%,57.3%,66.7%,37.1%,51.7%,1.11,F (Morelia)
2025,50,28,22,56.0%,63-49,56.3%,552-513,51.8%,9-6,60.0%,50,76.7%,26.2%,5.9%,2.6%,60.9%,69.8%,51.4%,62.6%,39.8%,51.0%,1.06,F (2x)
2024,57,30,27,52.6%,68-65,51.1%,640-624,50.6%,8-11,42.1%,57,74.0%,27.4%,5.5%,3.9%,56.1%,69.3%,50.2%,61.0%,40.1%,50.4%,1.03,W (Cali)
2023,44,18,26,40.9%,48-61,44.0%,524-568,48.0%,12-14,46.2%,44,78.7%,17.0%,6.6%,3.5%,61.4%,71.9%,49.9%,63.4%,34.8%,49.2%,0.95,F (2x)
2022,55,28,27,50.9%,65-62,51.2%,611-598,50.5%,8-9,47.1%,54,78.0%,22.9%,6.2%,3.1%,62.3%,69.7%,53.1%,63.4%,38.4%,50.7%,1.05,W (Bogota)
2021,28,14,14,50.0%,31-31,50.0%,295-299,49.7%,6-3,66.7%,28,75.4%,24.1%,7.1%,3.6%,58.2%,70.0%,50.2%,61.7%,38.3%,50.1%,1.00,W (Sao Paulo)
2020,27,13,14,48.1%,34-33,50.7%,339-339,50.0%,5-4,55.6%,27,75.4%,24.5%,7.0%,4.0%,58.3%,71.4%,49.0%,62.1%,39.0%,50.3%,1.03,F (Cuernavaca)
2019,29,18,11,62.1%,39-25,60.9%,339-292,53.7%,5-6,45.5%,29,81.3%,26.5%,4.2%,2.4%,59.6%,70.5%,53.4%,63.6%,39.3%,51.5%,1.08,F (Campinas)
2018,2,0,2,0.0%,1-4,20.0%,23-29,44.2%,0-1,0.0%,2,80.0%,11.5%,5.1%,1.7%,64.0%,65.2%,57.1%,62.3%,32.4%,47.5%,0.86,R32 (2x)
2017,12,3,9,25.0%,9-19,32.1%,111-137,44.8%,0-1,0.0%,12,68.3%,21.8%,5.7%,2.7%,58.8%,65.3%,48.6%,58.4%,37.9%,47.9%,0.91,R16 (3x)
2016,1,0,1,0.0%,0-2,0.0%,4-12,25.0%,0-0,-,1,50.0%,0.0%,0.0%,1.6%,68.9%,47.6%,52.6%,49.2%,31.6%,40.7%,0.62,R32 (Santiago)
2014,2,1,1,50.0%,2-2,50.0%,18-16,52.9%,0-0,-,2,76.5%,29.4%,1.8%,3.5%,54.9%,66.1%,52.9%,60.2%,41.9%,51.4%,1.05,R16 (Montevideo)
Career,319,159,160,49.8%,374-365,50.6%,3594-3544,50.4%,53-60,46.9%,317,76.9%,23.8%,6.1%,3.3%,59.7%,70.1%,51.2%,62.5%,38.4%,50.3%,1.02,
