Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2024 Cali CH F,W vs Bueno,63% (5/8),80% (4/5),1/1,56% (5/9),80% (4/5),4/4,2/2,0/0,1/1,0/0
2024 Bogota CH QF,L vs Sell,13% (1/8),0% (0/1),0/4,50% (4/8),0% (0/4),0/0,0/0,1/1,0/0,0/0
2019 Campinas CH F,L vs Varillas,21% (3/14),67% (2/3),0/2,29% (4/14),50% (2/4),2/2,1/1,2/2,0/0,0/0
2019 M25 Portoviejo R16,W vs Bogo,63% (5/8),60% (3/5),0/0,11% (1/9),100% (1/1),2/2,1/1,0/0,1/1,0/0
2019 M15 Buenos Aires R16,W vs Rodriguez Taverna,46% (6/13),67% (4/6),0/1,29% (4/14),50% (2/4),1/2,1/4,1/1,0/1,0/0
2019 M25 Buenos Aires SF,W vs Ugo Carabelli,63% (5/8),80% (4/5),1/1,33% (3/9),67% (2/3),3/3,1/1,0/0,1/1,0/0
2019 M25 Buenos Aires R16,W vs Gutierrez,63% (5/8),100% (5/5),1/1,11% (1/9),0% (0/1),5/5,2/2,0/0,1/1,0/0
2019 M25 Buenos Aires R32,W vs Matos,100% (7/7),71% (5/7),0/0,0% (0/7),- (0/0),3/3,0/0,0/0,0/0,0/0
2019 M15 Curitiba F,W vs Sorgi,36% (4/11),25% (1/4),0/0,45% (5/11),100% (5/5),1/1,1/1,2/2,0/0,0/0
2019 M15 Sao Jose do Rio Preto F,W vs Matos,56% (5/9),80% (4/5),1/1,22% (2/9),50% (1/2),4/4,2/2,0/0,1/1,0/0
2019 M15 Sao Jose do Rio Preto QF,W vs Oliveira,75% (6/8),100% (6/6),0/1,25% (2/8),50% (1/2),5/5,1/1,0/0,1/1,0/0
2019 M15 Sao Jose do Rio Preto R16,W vs Hinsching,44% (4/9),100% (4/4),0/0,11% (1/9),100% (1/1),4/4,2/2,1/1,1/1,0/0
2019 M15 Sao Jose do Rio Preto R32,W vs Monzon,78% (7/9),86% (6/7),1/2,25% (2/8),0% (0/2),3/4,0/0,0/0,0/0,0/0
2019 M25 Bacau R16,L vs Madaras,36% (4/11),50% (2/4),1/4,42% (5/12),0% (0/5),2/2,0/0,1/1,0/0,0/0
2019 M25 Bacau R32,W vs Papoe,63% (5/8),80% (4/5),0/0,22% (2/9),50% (1/2),3/3,1/1,0/0,1/1,0/0
2019 M15 Brcko F,W vs Oconnell,50% (5/10),60% (3/5),1/1,20% (2/10),50% (1/2),3/3,2/2,0/0,1/1,0/0
2019 M15 Brcko SF,W vs Dubrivnyy,54% (7/13),86% (6/7),2/3,42% (5/12),40% (2/5),4/5,1/1,0/0,0/0,0/0
2019 M15 Brcko R16,W vs Krapivin,56% (5/9),100% (5/5),1/1,33% (3/9),67% (2/3),4/4,1/1,0/0,0/0,0/0
2019 M15 Brcko R32,W vs Drinic,63% (5/8),80% (4/5),0/0,13% (1/8),100% (1/1),3/3,1/1,0/0,0/0,0/0
2019 M25 Doboj QF,L vs Oconnell,29% (4/14),75% (3/4),0/4,36% (4/11),0% (0/4),1/1,0/1,1/1,0/0,1/1
2024 (2 matches),,37.5%,66.7%,20.0%,52.9%,44.4%,100.0%,100.0%,100.0%,100.0%,-
2019 (36 matches),,46.8%,74.0%,34.8%,33.2%,40.0%,88.9%,76.2%,79.2%,83.3%,50.0%
2018 (2 matches),,23.8%,60.0%,25.0%,38.1%,50.0%,33.3%,50.0%,100.0%,-,-
2017 (4 matches),,34.9%,53.3%,8.3%,46.5%,20.0%,87.5%,60.0%,20.0%,50.0%,50.0%
2015 (1 matches),,16.7%,100.0%,0.0%,75.0%,33.3%,50.0%,100.0%,0.0%,-,0.0%
Career (45 matches),,43.6%,72.2%,28.3%,36.4%,38.0%,87.2%,75.0%,70.6%,81.0%,45.5%
