Date,Tournament,Surface,Rd,Rk,vRk,,Score,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,Time
30-Mar-2026,San Luis Potosi CH,Clay,R32,198,504,(4) Ficovich vs Mateus Alves [BRA],,,,,,,,,
23-Mar-2026,Morelia CH,Hard,F,208,181,(8) Borna Gojo [CRO] d. Ficovich,7-6(5) 6-2,0.81,5.2%,0.0%,81.0%,59.6%,63.6%,1/4,1:32
23-Mar-2026,Morelia CH,Hard,SF,208,219,Ficovich d. Luka Pavlovic [FRA],6-1 3-6 6-3,1.42,7.1%,1.4%,64.3%,80.0%,60.0%,0/1,1:34
23-Mar-2026,Morelia CH,Hard,QF,208,114,Ficovich d. (3) Tristan Schoolkate [AUS],6-3 7-5,1.21,19.4%,6.0%,56.7%,78.9%,48.3%,7/8,1:32
23-Mar-2026,Morelia CH,Hard,R16,208,129,Ficovich d. (5) Shintaro Mochizuki [JPN],6-7(3) 6-4 6-1,1.28,2.3%,3.4%,65.9%,63.8%,60.0%,3/6,2:24
23-Mar-2026,Morelia CH,Hard,R32,208,514,Ficovich d. (LL) Mateus Alves [BRA],6-3 6-1,1.87,23.4%,2.1%,55.3%,80.8%,66.7%,1/1,1:06
16-Mar-2026,Cuernavaca CH,Hard,R32,208,563,(Q) Miguel Tobon [COL] d. (2) Ficovich,6-2 2-6 7-6(5),0.91,6.4%,5.1%,57.7%,77.8%,57.6%,1/3,1:51
09-Mar-2026,Santiago CH,Clay,R32,186,336,(Alt) Facundo Mena [ARG] d. (7) Ficovich,6-4 6-2,0.52,7.7%,1.9%,48.1%,60.0%,59.3%,6/9,1:17
02-Mar-2026,Brasilia CH,Clay,R32,186,1616,(WC) Luis Guto Miguel [BRA] d. (6) Ficovich,7-6(1) 7-5,0.78,0.0%,6.5%,63.4%,67.8%,32.4%,9/13,2:15
23-Feb-2026,Acapulco,Hard,Q1,178,142,(7) Yibing Wu [CHN] d. Ficovich,6-0 6-2,0.37,2.4%,2.4%,59.5%,36.0%,52.9%,3/8,0:57
16-Feb-2026,Metepec CH,Hard,QF,183,252,(6) Andres Andrade [ECU] d. (1) Ficovich,1-6 7-5 7-6(4),1.07,10.1%,2.0%,67.7%,76.1%,62.5%,4/5,2:07
16-Feb-2026,Metepec CH,Hard,R16,183,939,(1) Ficovich d. (Q) Axel Nefve [USA],6-3 6-3,1.92,5.9%,2.0%,54.9%,82.1%,69.6%,0/0,1:18
16-Feb-2026,Metepec CH,Hard,R32,183,646,(1) Ficovich d. (Alt) Ryan Fishback [USA],6-4 6-4,1.33,15.3%,1.7%,61.0%,75.0%,65.2%,7/8,1:15
19-Jan-2026,Australian Open,Hard,Q1,161,167,Jurij Rodionov [AUT] d. Ficovich,7-5 6-3,0.87,4.2%,6.9%,58.3%,66.7%,30.0%,4/9,1:26
24-Nov-2025,Bogota CH,Clay,SF,169,997,(Q) Juan Sebastian Gomez [COL] d. (1) Ficovich,6-7(5) 6-2 6-4,0.85,3.4%,5.0%,43.7%,63.5%,43.3%,7/13,2:59
24-Nov-2025,Bogota CH,Clay,QF,169,1649,(1) Ficovich d. (Q) Nicolas Barrientos [COL],6-2 6-2,1.84,11.4%,4.5%,47.7%,76.2%,65.2%,2/3,0:55
24-Nov-2025,Bogota CH,Clay,R16,169,516,(1) Ficovich d. Tristan Mccormick [USA],6-1 3-6 6-3,1.26,8.1%,4.7%,48.8%,83.3%,52.3%,2/3,2:14
24-Nov-2025,Bogota CH,Clay,R32,169,458,(1) Ficovich d. Mateus Alves [BRA],6-4 3-6 6-3,1.11,14.6%,2.4%,62.2%,82.4%,48.4%,2/3,1:48
20-Oct-2025,Costa do Sauipe CH,Clay,R32,162,296,(SE) Pedro Boscardin Dias [BRA] d. Ficovich,6-4 6-2,0.70,1.5%,4.5%,54.5%,61.1%,30.0%,9/14,1:38
