Match,Result,RallyLen,RLen-Serve,RLen-Return,1-3 W%,4-6 W%,7-9 W%,10+ W%,FH/GS,BH Slice%,FHP,FHP/100,BHP,BHP/100
2024 Cali CH F,W vs Bueno,4.5,4.1,5.1,56.1%,63.3%,66.7%,46.7%,40.9%,13.5%,6.5,8.6,11.5,10.3
2024 Bogota CH QF,L vs Sell,4.0,4.0,4.0,39.1%,22.2%,45.5%,60.0%,45.4%,12.7%,-1.0,-2.1,-5.0,-8.1
2019 Campinas CH F,L vs Varillas,4.4,4.5,4.4,47.5%,51.4%,52.2%,56.5%,41.6%,11.5%,4.5,3.6,-4.5,-2.5
Career (3 matches),,4.4,4.3,4.5,48.3%,49.4%,54.3%,53.5%,42.1%,12.3%,3.3,4.0,0.7,0.6
