Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
13,Federico Coria [ARG],3,10,23.1%,4,2,2,50.0%,2014,2025,7,1.00,3.1%,2.6%,59.6%,63.8%,50.2%,58.3%,41.6%,58.9%,50.0%
8,Gabriel Alejandro Hidalgo [ARG],6,2,75.0%,2,2,0,100.0%,2014,2019,1,1.20,1.5%,3.1%,69.2%,62.2%,45.0%,56.9%,51.7%,70.0%,35.3%
6,Hugo Dellien [BOL],2,4,33.3%,0,0,0,-,2014,2025,5,0.89,4.8%,2.3%,64.5%,65.0%,54.3%,61.2%,34.7%,65.9%,28.6%
6,Felipe Meligeni Alves [BRA],3,3,50.0%,2,1,1,50.0%,2019,2025,4,0.92,7.1%,5.1%,56.8%,67.1%,51.2%,60.2%,36.5%,58.6%,47.4%
6,Pedro Sakamoto [BRA],3,3,50.0%,2,0,2,0.0%,2016,2023,5,1.08,8.6%,4.3%,60.7%,71.9%,39.6%,59.2%,43.9%,58.5%,41.1%
6,Juan Ignacio Galarza [ARG],2,4,33.3%,4,2,2,50.0%,2014,2018,1,0.67,2.3%,0.0%,61.4%,48.1%,41.2%,45.5%,36.7%,0.0%,50.0%
5,Thiago Agustin Tirante [ARG],1,4,20.0%,1,1,0,100.0%,2023,2025,5,0.78,6.0%,3.4%,56.7%,63.9%,48.1%,57.0%,33.4%,47.4%,25.0%
5,Santiago Fa Rodriguez Taverna [ARG],4,1,80.0%,1,1,0,100.0%,2016,2025,3,1.10,5.7%,4.1%,56.0%,64.8%,52.9%,59.6%,44.3%,63.2%,50.0%
5,Nicolas Kicker [ARG],0,5,0.0%,2,0,2,0.0%,2014,2023,3,0.71,7.6%,4.7%,62.1%,64.9%,42.5%,56.4%,30.9%,50.0%,42.9%
4,Facundo Mena [ARG],1,3,25.0%,3,0,3,0.0%,2014,2026,3,0.95,3.6%,4.2%,56.8%,66.1%,57.8%,62.5%,35.7%,70.8%,35.3%
4,Yibing Wu [CHN],1,3,25.0%,0,0,0,-,2017,2026,3,0.40,6.1%,2.7%,57.8%,54.1%,37.1%,46.9%,21.5%,48.0%,0.0%
4,Matias Soto [CHI],1,3,25.0%,4,2,2,50.0%,2024,2025,3,0.81,8.9%,3.4%,59.8%,65.4%,54.2%,60.9%,31.6%,50.0%,18.8%
4,Roberto Cid [DOM],4,0,100.0%,1,1,0,100.0%,2019,2025,3,1.42,5.2%,2.8%,57.3%,79.3%,55.6%,69.2%,43.6%,61.5%,40.7%
4,Roman Andres Burruchaga [ARG],4,0,100.0%,2,0,2,0.0%,2024,2025,4,1.10,4.9%,4.3%,52.2%,65.2%,53.0%,59.4%,44.9%,64.7%,54.1%
4,Camilo Ugo Carabelli [ARG],3,1,75.0%,0,0,0,-,2017,2025,2,0.86,4.6%,2.0%,55.3%,66.7%,39.7%,54.6%,39.2%,50.0%,75.0%
