Date,Tournament,Surface,Rd,Rk,vRk,,Score,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,Time
23-Mar-2026,Morelia CH,Hard,F,208,181,(8) Borna Gojo [CRO] d. Ficovich,7-6(5) 6-2,0.81,5.2%,0.0%,81.0%,59.6%,63.6%,1/4,1:32
17-Mar-2025,Merida CH,Clay,F,162,176,(4) Felipe Meligeni Alves [BRA] d. (3) Ficovich,6-2 1-6 6-2,0.75,6.0%,1.2%,61.4%,52.9%,56.3%,3/8,1:43
03-Mar-2025,Cordoba CH,Clay,F,169,134,(4) Thiago Agustin Tirante [ARG] d. (7) Ficovich,6-4 6-0,0.52,2.2%,4.4%,53.3%,50.0%,38.1%,3/8,1:04
14-Oct-2024,Campinas CH,Clay,F,204,214,Tristan Boyer [USA] d. Ficovich,6-2 3-6 6-3,0.82,0.0%,3.7%,50.0%,61.0%,51.2%,4/9,2:03
16-Sep-2024,Cali CH,Clay,F,261,271,Ficovich d. Gonzalo Bueno [PER],6-1 6-4,1.39,10.3%,5.9%,55.9%,76.3%,50.0%,7/8,1:31
22-Apr-2024,Concepcion CH,Clay,F,246,361,(6) Gonzalo Bueno [PER] d. (2) Ficovich,6-4 6-0,0.64,5.9%,1.5%,57.4%,56.4%,31.0%,3/9,1:22
18-Mar-2024,Merida CH,Clay,F,237,230,(3) Tristan Boyer [USA] d. (5) Ficovich,7-6(6) 6-2,0.78,3.3%,0.0%,65.6%,60.0%,42.9%,1/5,1:44
04-Mar-2024,M25 Recife,Clay,F,250,276,(1) Ficovich d. (2) Dmitry Popko [KAZ],6-4 6-7(4) 6-3,,,,,,,,
14-Aug-2023,M25 Trujillo,Clay,F,272,343,(3) Gustavo Heide [BRA] d. (1) Ficovich,6-3 6-0,,,,,,,,
17-Jul-2023,Pozoblanco CH,Hard,F,362,135,(1) Hugo Grenier [FRA] d. Ficovich,6-7(4) 6-2 7-6(3),0.78,6.3%,0.7%,54.5%,69.2%,53.8%,10/12,3:13
