Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2019 W60 Hechingen QF,W vs Andrei,29% (6/21),80% (8/10),2/3,1/2,30% (3/10),0/1,0/0,- (0/0),- (0/0)
2019 W25 Monzon R32,W vs Olmos,67% (6/9),60% (6/10),2/3,1/2,71% (10/14),0/0,0/0,- (0/0),- (0/0)
2019 W60 Les Franqueses del Valles R32,L vs Gutierrez Carrasco,32% (8/25),38% (6/16),1/7,0/0,45% (5/11),4/6,3/4,60% (3/5),17% (1/6)
2019 W60 Kyoto R32,L vs Anderson,42% (5/12),33% (1/3),0/0,0/0,50% (4/8),1/3,1/2,- (0/0),- (0/0)
2019 W25 Grenoble R32,L vs Desperrier,50% (1/2),80% (4/5),0/0,0/0,0% (0/7),1/3,1/2,- (0/0),- (0/0)
2019 W60 Andrezieux Boutheon R16,L vs Gervais,40% (6/15),20% (2/10),0/3,0/0,38% (3/8),1/3,1/2,- (0/0),- (0/0)
2019 W60 Andrezieux Boutheon R32,W vs Bolsova,80% (8/10),45% (5/11),2/5,1/1,43% (3/7),1/2,1/1,50% (4/8),63% (5/8)
2018 Limoges R32,L vs Gasparyan,83% (5/6),20% (1/5),0/0,0/0,60% (6/10),4/6,0/1,- (0/0),- (0/0)
2018 s-Hertogenbosch R32,L vs Hruncakova,57% (4/7),0% (0/4),0/0,0/0,50% (4/8),3/5,3/4,- (0/0),- (0/0)
2018 Strasbourg R32,L vs Safarova,33% (5/15),67% (6/9),1/2,0/0,58% (11/19),2/4,1/2,- (0/0),- (0/0)
2017 Shrewsbury $25K SF,L vs Pattinama Kerkhove,50% (3/6),0% (0/8),0/0,0/0,56% (5/9),3/5,3/4,- (0/0),- (0/0)
2017 Shrewsbury $25K R16,W vs Andrei,63% (5/8),50% (7/14),2/3,1/2,44% (4/9),0/0,0/0,- (0/0),- (0/0)
2017 Shrewsbury $25K R32,W vs Piter,40% (8/20),60% (6/10),2/2,1/1,55% (6/11),1/2,0/0,- (0/0),- (0/0)
2017 Obidos $25K QF,L vs Kudermetova,50% (2/4),57% (4/7),0/0,0/0,36% (4/11),4/6,1/2,- (0/0),- (0/0)
2017 Obidos $25K R16,W vs Danilovic,73% (8/11),57% (4/7),2/4,1/1,40% (2/5),0/0,0/0,80% (4/5),50% (3/6)
2017 Podgorica $25K F,W vs Maleckova,70% (7/10),45% (5/11),2/4,1/1,- (0/0),0/0,0/0,- (0/0),- (0/0)
2017 Podgorica $25K SF,W vs Radanovic,47% (8/17),46% (6/13),2/2,1/1,33% (4/12),1/2,1/1,75% (9/12),42% (5/12)
2017 Podgorica $25K QF,W vs Kilnarova,67% (8/12),70% (7/10),2/2,1/1,29% (2/7),2/3,0/0,- (0/0),- (0/0)
2017 Podgorica $25K R16,W vs Marinkovic,55% (6/11),75% (6/8),2/6,1/4,67% (4/6),0/0,0/0,- (0/0),- (0/0)
2017 Podgorica $25K R32,W vs Skamlova,46% (6/13),75% (6/8),2/2,1/1,0% (0/2),0/0,0/0,- (0/0),- (0/0)
2019 (7 matches),,42.6%,49.2%,33.3%,60.0%,43.1%,44.4%,63.6%,53.8%,42.9%
2018 (3 matches),,50.0%,38.9%,50.0%,-,56.8%,60.0%,57.1%,-,-
2017 (20 matches),,53.6%,53.5%,57.7%,57.7%,45.6%,53.6%,50.0%,68.2%,39.1%
2016 (17 matches),,49.7%,44.5%,41.4%,31.6%,41.8%,35.1%,35.3%,53.8%,60.0%
2015 (10 matches),,45.2%,48.8%,47.1%,100.0%,51.4%,46.4%,36.4%,-,-
Career (95 matches),,48.5%,48.7%,50.3%,51.1%,49.6%,46.7%,46.7%,50.0%,51.4%
