Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2019 W60 Hechingen QF,W vs Andrei,62% (8/13),100% (8/8),4/7,50% (7/14),0% (0/7),5/8,2/2,0/0,1/1,0/0
2019 W25 Monzon R32,W vs Olmos,70% (7/10),86% (6/7),2/4,50% (5/10),20% (1/5),4/6,2/2,0/0,1/1,0/0
2019 W60 Les Franqueses del Valles R32,L vs Gutierrez Carrasco,60% (9/15),67% (6/9),1/6,57% (8/14),25% (2/8),1/5,0/1,1/1,0/0,1/1
2019 W60 Kyoto R32,L vs Anderson,20% (2/10),50% (1/2),0/4,56% (5/9),20% (1/5),0/1,0/0,1/1,0/0,1/1
2019 W25 Grenoble R32,L vs Desperrier,44% (4/9),100% (4/4),3/7,88% (7/8),0% (0/7),1/4,0/0,0/0,0/0,0/0
2019 W60 Andrezieux Boutheon R16,L vs Gervais,50% (5/10),40% (2/5),0/4,45% (5/11),0% (0/5),2/2,0/0,0/1,0/0,0/1
2019 W60 Andrezieux Boutheon R32,W vs Bolsova,50% (7/14),71% (5/7),1/4,42% (5/12),20% (1/5),3/4,0/0,0/0,0/0,0/0
2018 Limoges R32,L vs Gasparyan,22% (2/9),50% (1/2),1/3,56% (5/9),20% (1/5),1/1,0/0,1/2,0/0,0/1
2018 s-Hertogenbosch R32,L vs Hruncakova,38% (3/8),0% (0/3),0/4,50% (4/8),0% (0/4),0/0,0/0,1/1,0/0,0/0
2018 Strasbourg R32,L vs Safarova,50% (7/14),86% (6/7),3/7,85% (11/13),27% (3/11),2/6,1/1,1/2,0/0,1/1
2017 Shrewsbury $25K SF,L vs Pattinama Kerkhove,38% (3/8),0% (0/3),0/3,71% (5/7),20% (1/5),0/0,0/0,1/2,0/0,1/1
2017 Shrewsbury $25K R16,W vs Andrei,70% (7/10),100% (7/7),4/5,60% (6/10),17% (1/6),3/7,2/3,0/0,1/2,0/0
2017 Shrewsbury $25K R32,W vs Piter,54% (7/13),86% (6/7),2/4,54% (7/13),29% (2/7),2/5,1/1,0/1,0/0,0/0
2017 Obidos $25K QF,L vs Kudermetova,56% (5/9),80% (4/5),4/7,78% (7/9),0% (0/7),2/4,0/0,1/1,0/0,0/0
2017 Obidos $25K R16,W vs Danilovic,45% (5/11),80% (4/5),1/3,36% (4/11),25% (1/4),3/4,1/1,0/0,1/1,0/0
2017 Podgorica $25K F,W vs Maleckova,71% (5/7),100% (5/5),0/0,0% (0/7),- (0/0),5/5,2/2,0/0,1/1,0/0
2017 Podgorica $25K SF,W vs Radanovic,44% (7/16),86% (6/7),3/8,56% (9/16),11% (1/9),0/5,0/1,2/2,0/1,2/2
2017 Podgorica $25K QF,W vs Kilnarova,62% (8/13),88% (7/8),1/4,38% (5/13),0% (0/5),3/5,0/0,1/2,0/0,0/0
2017 Podgorica $25K R16,W vs Marinkovic,88% (7/8),86% (6/7),1/2,38% (3/8),33% (1/3),3/5,1/1,0/0,1/1,0/0
2017 Podgorica $25K R32,W vs Skamlova,88% (7/8),86% (6/7),1/2,25% (2/8),0% (0/2),4/5,1/1,0/0,1/1,0/0
2019 (7 matches),,51.9%,76.2%,30.6%,53.8%,11.9%,53.3%,80.0%,66.7%,100.0%,66.7%
2018 (3 matches),,38.7%,58.3%,28.6%,66.7%,20.0%,42.9%,100.0%,60.0%,-,50.0%
2017 (20 matches),,67.5%,83.7%,46.7%,51.9%,15.6%,57.6%,72.2%,50.0%,58.3%,75.0%
2016 (17 matches),,48.5%,71.3%,36.7%,60.5%,9.2%,40.7%,50.0%,43.8%,20.0%,14.3%
2015 (10 matches),,49.1%,78.8%,44.4%,58.7%,14.8%,51.4%,100.0%,46.2%,100.0%,50.0%
Career (95 matches),,55.8%,79.0%,42.4%,57.6%,16.2%,55.6%,67.1%,48.4%,58.3%,46.2%
