Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2019 W60 Hechingen QF,W vs Andrei,1.21,1.40,58.1,8.2,-,51.9%,-,45.8%,61.8%,56.3%
2019 W25 Monzon R32,W vs Olmos,1.11,1.32,60.4,2.5,2.6%,46.2%,5.4%,62.2%,60.6%,48.4%
2019 W60 Les Franqueses del Valles R32,L vs Gutierrez Carrasco,0.89,0.88,63.2,3.9,5.0%,58.3%,0.0%,47.4%,42.2%,50.8%
2019 W60 Kyoto R32,L vs Anderson,0.96,0.68,48.4,2.0,0.0%,58.1%,0.0%,46.7%,38.2%,29.0%
2019 W25 Grenoble R32,L vs Desperrier,0.95,0.69,48.9,2.5,0.0%,30.4%,0.0%,40.9%,42.9%,52.2%
2019 W60 Andrezieux Boutheon R16,L vs Gervais,0.97,0.74,56.9,3.4,5.4%,51.4%,0.0%,51.5%,34.4%,40.0%
2019 W60 Andrezieux Boutheon R32,W vs Bolsova,1.21,1.20,61.4,17.7,2.4%,52.4%,0.0%,52.6%,55.8%,36.4%
2018 Limoges R32,L vs Gasparyan,0.92,0.67,47.5,2.3,0.0%,45.2%,0.0%,63.3%,18.8%,48.4%
2018 s-Hertogenbosch R32,L vs Hruncakova,0.89,0.54,35.5,2.0,3.6%,50.0%,0.0%,48.1%,20.7%,42.3%
2018 Strasbourg R32,L vs Safarova,0.93,0.85,63.4,2.5,0.0%,56.6%,0.0%,39.2%,43.8%,51.2%
2017 Shrewsbury $25K SF,L vs Pattinama Kerkhove,1.04,0.64,43.0,2.0,12.0%,40.0%,0.0%,50.0%,38.2%,29.0%
2017 Shrewsbury $25K R16,W vs Andrei,1.03,1.31,49.9,2.2,0.0%,56.3%,0.0%,51.7%,69.7%,46.7%
2017 Shrewsbury $25K R32,W vs Piter,1.14,1.19,62.2,2.2,3.9%,54.9%,2.0%,53.1%,43.2%,53.7%
2017 Obidos $25K QF,L vs Kudermetova,0.96,0.75,45.5,2.1,0.0%,53.3%,0.0%,25.0%,46.9%,48.3%
2017 Obidos $25K R16,W vs Danilovic,1.12,1.29,64.7,2.6,0.0%,62.2%,0.0%,63.6%,38.5%,48.5%
2017 Podgorica $25K F,W vs Maleckova,1.12,3.03,38.4,2.3,0.0%,84.2%,0.0%,75.0%,54.5%,53.1%
2017 Podgorica $25K SF,W vs Radanovic,1.16,1.09,98.0,36.3,0.0%,54.2%,1.8%,50.0%,35.0%,55.2%
2017 Podgorica $25K QF,W vs Kilnarova,1.05,1.23,63.4,4.8,2.5%,50.0%,0.0%,59.5%,53.8%,52.6%
2017 Podgorica $25K R16,W vs Marinkovic,1.13,1.63,37.0,2.0,0.0%,56.7%,0.0%,64.3%,44.8%,70.4%
2017 Podgorica $25K R32,W vs Skamlova,1.08,1.50,46.0,2.2,0.0%,67.9%,0.0%,46.2%,53.6%,65.4%
2019 (7 matches),,1.04,0.98,58.0,3.5,2.5%,51.4%,0.8%,49.8%,48.0%,44.8%
2018 (3 matches),,0.92,0.71,51.6,2.2,0.9%,51.8%,0.0%,48.1%,30.3%,48.0%
2017 (20 matches),,1.05,1.18,53.1,2.4,1.8%,54.9%,0.3%,51.8%,51.3%,53.2%
2016 (17 matches),,1.01,0.86,56.2,2.3,0.7%,49.8%,0.0%,48.2%,44.7%,42.4%
2015 (10 matches),,0.99,0.90,58.0,2.9,0.8%,50.5%,0.9%,49.7%,46.4%,44.4%
Career (95 matches),,1.01,0.99,55.5,2.6,1.1%,52.4%,0.4%,50.3%,47.9%,47.2%
