Match,Result,Unret%,<=3 W%,RiP W%,1st: Unret%,<=3 W%,RiP W%,D Wide%,A Wide%,BP Wide%,2nd: Unret%,<=3 W%,RiP W%,D Wide%,A Wide%,BP Wide%,2ndAgg
2015 Stuttgart R32,W vs Martic,25.0%,33.3%,58.1%,23.8%,33.3%,50.0%,7.7%,50.0%,100.0%,31.8%,40.9%,66.7%,44.4%,46.2%,0.0%,-3
Career (1 matches),,25.0%,33.3%,58.1%,23.8%,33.3%,50.0%,7.7%,50.0%,100.0%,31.8%,40.9%,66.7%,44.4%,46.2%,0.0%,-3
