Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
6,Ankita Raina [IND],4,2,66.7%,1,1,0,100.0%,2014,2020,1,1.22,1.5%,4.4%,69.1%,57.4%,47.6%,54.4%,55.8%,20.0%,50.0%
6,Lesley Pattinama Kerkhove [NED],2,4,33.3%,2,1,1,50.0%,2009,2017,1,0.84,0.0%,6.9%,68.1%,53.1%,43.5%,50.0%,41.9%,28.6%,80.0%
5,Sofia Shapatava [GEO],2,3,40.0%,1,1,0,100.0%,2008,2024,0,,,,,,,,,,
5,Veronika Kudermetova [RUS],1,4,20.0%,3,1,2,33.3%,2013,2022,2,0.70,1.6%,7.3%,69.4%,57.0%,47.4%,54.0%,32.2%,55.6%,20.0%
5,Olga Doroshina [RUS],3,2,60.0%,1,0,1,0.0%,2011,2018,0,,,,,,,,,,
5,Maryna Zanevska [BEL],4,1,80.0%,1,1,0,100.0%,2012,2016,2,1.18,0.0%,7.1%,68.6%,61.7%,40.8%,55.1%,53.0%,35.7%,53.8%
4,Kateryna Baindl [UKR],1,3,25.0%,2,0,2,0.0%,2011,2024,1,0.75,0.0%,9.6%,73.1%,39.5%,42.9%,40.4%,44.4%,40.0%,40.0%
4,Anastasia Zakharova [RUS],1,3,25.0%,0,0,0,-,2019,2023,1,1.16,0.0%,1.7%,74.6%,56.8%,53.3%,55.9%,51.3%,20.0%,66.7%
4,Yuliana Lizarazo [COL],3,1,75.0%,2,1,1,50.0%,2012,2022,0,,,,,,,,,,
4,Jesika Maleckova [CZE],3,1,75.0%,2,2,0,100.0%,2012,2019,1,1.13,0.0%,0.0%,76.5%,59.6%,43.8%,55.9%,50.0%,33.3%,43.8%
4,Cagla Buyukakcay [TUR],0,4,0.0%,0,0,0,-,2012,2019,1,0.75,0.0%,5.5%,72.7%,55.0%,53.3%,54.5%,33.9%,55.6%,33.3%
4,Margarita Gasparyan [RUS],0,4,0.0%,1,0,1,0.0%,2012,2018,1,0.73,0.0%,3.3%,60.7%,54.1%,54.2%,54.1%,33.3%,60.0%,20.0%
4,Laura Siegemund [GER],1,3,25.0%,0,0,0,-,2011,2016,2,0.52,0.0%,11.0%,73.6%,40.3%,37.5%,39.6%,31.6%,33.3%,100.0%
4,Alexandra Panova [RUS],0,4,0.0%,1,0,1,0.0%,2011,2016,1,0.85,3.8%,6.3%,73.8%,59.3%,52.4%,57.5%,36.2%,40.0%,33.3%
4,Evgeniya Rodina [RUS],0,4,0.0%,0,0,0,-,2014,2016,2,0.67,0.9%,2.8%,59.4%,50.8%,30.2%,42.5%,38.3%,37.5%,14.3%
