Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2021,11,1,10,9.1%,3-20,13.0%,72-137,34.4%,2-0,100.0%,9,37.0%,34.9%,3.5%,6.3%,62.3%,55.9%,34.6%,47.9%,42.4%,45.1%,0.81,R32 (Rome)
2020,1,0,1,0.0%,0-2,0.0%,5-12,29.4%,0-0,-,1,44.4%,12.5%,4.1%,4.1%,69.4%,50.0%,40.0%,46.9%,35.6%,40.7%,0.67,R64 (Doha)
2017,17,4,13,23.5%,12-27,30.8%,172-214,44.6%,3-2,60.0%,17,68.0%,22.3%,3.8%,3.8%,64.6%,61.9%,50.4%,57.8%,37.3%,47.3%,0.88,QF (Nurnberg)
2016,37,18,19,48.6%,40-40,50.0%,371-371,50.0%,4-6,40.0%,34,68.4%,31.8%,4.9%,6.2%,60.5%,66.1%,44.5%,57.6%,42.4%,50.1%,1.00,QF (2x)
2015,28,13,15,46.4%,34-34,50.0%,325-348,48.3%,6-7,46.2%,22,70.7%,28.5%,5.1%,5.3%,70.8%,63.2%,52.9%,60.2%,37.0%,48.8%,0.93,F (Bogota)
2014,32,17,15,53.1%,39-36,52.0%,374-367,50.5%,6-7,46.2%,30,-,-,4.8%,6.0%,67.4%,62.8%,42.6%,56.2%,43.7%,49.9%,1.00,SF (Florianopolis)
2013,30,12,18,40.0%,31-35,47.0%,298-295,50.3%,1-3,25.0%,20,-,-,2.6%,8.4%,64.0%,59.4%,41.0%,52.8%,44.1%,48.3%,0.93,QF (Stuttgart)
2012,34,20,14,58.8%,49-29,62.8%,408-331,55.2%,6-2,75.0%,28,-,-,4.3%,6.4%,60.9%,65.4%,46.9%,58.2%,45.8%,51.9%,1.10,QF (2x)
2011,19,6,13,31.6%,14-26,35.0%,185-202,47.8%,2-5,28.6%,18,-,-,4.1%,5.3%,60.9%,59.7%,48.5%,55.3%,42.4%,48.9%,0.95,R16 (4x)
2010,48,24,24,50.0%,52-56,48.1%,502-507,49.8%,4-3,57.1%,41,-,-,4.7%,6.4%,60.7%,62.7%,43.6%,55.2%,44.8%,49.8%,1.00,SF (2x)
2009,38,21,17,55.3%,49-37,57.0%,432-357,54.8%,6-5,54.5%,33,-,-,5.1%,4.7%,60.7%,65.3%,48.6%,58.7%,43.8%,50.9%,1.06,SF (2x)
2008,19,6,13,31.6%,18-28,39.1%,209-219,48.8%,0-3,0.0%,14,-,-,4.1%,3.8%,62.8%,60.9%,48.1%,56.2%,42.4%,49.0%,0.97,R16 (3x)
2007,24,10,14,41.7%,24-33,42.1%,255-291,46.7%,1-5,16.7%,17,-,-,3.6%,4.7%,59.2%,61.8%,43.0%,54.1%,39.5%,46.8%,0.86,W (Bangalore)
2006,3,1,2,33.3%,3-2,60.0%,18-17,51.4%,0-0,-,3,-,-,5.5%,6.3%,47.7%,65.6%,49.3%,57.0%,45.9%,51.3%,1.07,R16 (Memphis)
2005,2,1,1,50.0%,2-2,50.0%,16-15,51.6%,0-0,-,0,,,,,,,,,,,,R16 (Philadelphia)
Career,343,154,189,44.9%,370-407,47.6%,3642-3683,49.7%,41-48,46.1%,287,65.6%,28.9%,4.4%,5.7%,62.8%,62.8%,45.6%,56.4%,42.6%,49.4%,0.98,
