Event,Yrs,Surface,M,W,L,Win%,TB,W,L,TB%,First,Last,Best,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
Australian Open,11,Hard,18,7,11,38.9%,9,4,5,44.4%,2007,2021,R32,13,0.90,5.2%,5.3%,63.6%,61.5%,46.1%,55.9%,39.8%,56.2%,43.7%
Roland Garros,12,Clay,30,18,12,60.0%,2,1,1,50.0%,2006,2017,QF,22,1.10,3.8%,4.7%,65.2%,63.1%,46.4%,57.3%,46.8%,54.0%,52.4%
Wimbledon,11,Grass,28,17,11,60.7%,10,6,4,60.0%,2013,2016,QF,21,1.08,6.9%,5.7%,61.3%,68.2%,48.2%,60.5%,42.8%,56.8%,40.6%
US Open,12,Hard,27,15,12,55.6%,11,2,9,18.2%,2006,2021,R16,16,1.01,5.3%,6.9%,59.1%,62.3%,43.9%,54.8%,45.4%,50.0%,50.4%
Olympics,3,,4,1,3,25.0%,0,0,0,-,2012,2021,R32,3,0.94,3.2%,8.2%,60.5%,72.9%,39.1%,59.5%,38.1%,61.9%,33.3%
Fed Cup,8,,23,11,12,47.8%,6,1,5,16.7%,2009,2017,,3,0.77,6.6%,4.6%,69.4%,63.2%,38.3%,55.6%,34.2%,60.7%,33.3%
Cincinnati,7,Hard,16,9,7,56.3%,3,1,2,33.3%,2009,2021,R32,12,0.95,6.5%,6.6%,59.3%,66.5%,44.8%,57.6%,40.4%,63.6%,43.6%
Rome,7,Clay,12,5,7,41.7%,5,4,1,80.0%,2008,2021,R32,9,0.93,2.4%,4.7%,63.8%,60.7%,49.8%,56.8%,40.1%,41.9%,39.4%
Madrid,8,Clay,10,2,8,20.0%,1,0,1,0.0%,2013,2021,R16,8,0.90,2.0%,5.8%,68.9%,57.9%,38.8%,51.9%,43.2%,59.8%,39.8%
Miami,10,Hard,21,11,10,52.4%,7,4,3,57.1%,2007,2021,R16,18,0.96,4.0%,5.3%,62.8%,61.6%,45.5%,55.6%,42.7%,53.0%,38.4%
Dubai,5,Hard,9,4,5,44.4%,1,1,0,100.0%,2010,2021,R16,9,0.96,4.2%,7.4%,61.7%,58.6%,45.5%,53.6%,44.7%,58.0%,41.8%
Doha,5,Hard,9,4,5,44.4%,2,2,0,100.0%,2008,2021,R32,6,0.92,3.6%,2.9%,62.6%,58.7%,45.2%,53.7%,42.6%,53.3%,39.7%
