Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
2017 Roland Garros R128,L vs Svitolina,18,17,1.1,15.0%,14.2%,18,17,1.1,15.5%,14.7%,7.8%,7.8%,1.6,20.8%,13.3%
2017 Australian Open R128,L vs Begu,25,47,0.5,13.1%,24.6%,22,44,0.5,12.6%,25.3%,8.0%,4.6%,0.7,12.6%,18.8%
2016 US Open R16,L vs Williams,11,17,0.6,10.2%,15.7%,8,12,0.7,9.2%,13.8%,6.9%,1.1%,2.2,25.9%,12.0%
2016 US Open R32,W vs Zhang,24,31,0.8,19.8%,25.6%,22,27,0.8,19.5%,23.9%,10.6%,8.0%,0.4,9.1%,20.7%
2016 Wimbledon QF,L vs Williams,26,33,0.8,17.0%,21.6%,23,29,0.8,16.2%,20.4%,8.5%,7.0%,1.3,9.8%,7.8%
2016 Wimbledon R16,W vs Safarova,26,10,2.6,19.5%,7.5%,19,8,2.4,16.4%,6.9%,5.2%,10.3%,1.1,17.3%,15.8%
2016 Wimbledon R32,W vs Lisicki,13,12,1.1,10.3%,9.5%,10,6,1.7,9.3%,5.6%,4.7%,4.7%,0.4,8.7%,19.8%
2016 Wimbledon R64,W vs Svitolina,46,22,2.1,24.7%,11.8%,41,22,1.9,23.3%,12.5%,10.8%,11.9%,2.5,13.4%,5.4%
2016 Wimbledon R128,W vs Goerges,16,26,0.6,10.3%,16.8%,13,21,0.6,9.5%,15.3%,3.6%,5.8%,1.0,14.8%,15.5%
2016 Roland Garros R128,L vs Kuznetsova,43,43,1.0,23.5%,23.5%,41,36,1.1,24.0%,21.1%,8.8%,14.6%,1.2,11.5%,9.8%
2016 Australian Open R64,L vs Keys,16,24,0.7,8.4%,12.6%,13,19,0.7,7.5%,11.0%,3.5%,4.0%,1.1,17.8%,16.8%
2016 Australian Open R128,W vs Pironkova,47,38,1.2,33.1%,26.8%,36,35,1.0,28.6%,27.8%,15.9%,12.7%,0.5,4.9%,10.6%
2015 Wimbledon R128,L vs Lucic,30,29,1.0,12.6%,12.2%,23,24,1.0,10.8%,11.3%,6.6%,3.8%,1.1,16.8%,15.1%
2015 Roland Garros R128,L vs Ivanovic,19,37,0.5,12.2%,23.7%,16,33,0.5,11.5%,23.7%,5.8%,5.8%,1.1,17.9%,16.7%
2015 Australian Open R32,L vs Peng,33,43,0.8,19.4%,25.3%,30,37,0.8,19.0%,23.4%,13.3%,5.1%,1.1,14.7%,12.9%
2015 Australian Open R64,W vs Puig,30,26,1.2,20.0%,17.3%,21,22,1.0,16.5%,17.3%,6.3%,10.2%,0.9,19.3%,22.0%
2015 Australian Open R128,W vs Safarova,30,33,0.9,14.8%,16.3%,24,31,0.8,12.9%,16.7%,6.5%,4.8%,1.2,19.2%,16.3%
2014 Wimbledon R16,L vs Lisicki,18,34,0.5,9.8%,18.5%,15,30,0.5,9.8%,19.6%,5.2%,3.3%,0.9,15.8%,17.9%
2014 Wimbledon R64,W vs Kanepi,44,18,2.4,24.3%,9.9%,29,18,1.6,18.4%,11.4%,8.2%,9.5%,1.3,17.1%,12.7%
2014 Wimbledon R128,W vs Pliskova,42,44,1.0,21.1%,22.1%,35,35,1.0,20.6%,20.6%,10.0%,10.0%,1.4,16.6%,11.6%
Career (30 matches),,818,842,1.0,17.2%,17.7%,691,727,1.0,16.2%,17.0%,6.1%,5.5%,1.0,14.9%,14.7%
