Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2017 Roland Garros R128,L vs Svitolina,67% (6/9),17% (1/6),0/0,0/0,0% (0/3),1/3,1/2,- (0/0),- (0/0)
2017 Nurnberg R16,W vs Maria,57% (8/14),57% (4/7),2/6,1/1,50% (1/2),0/0,0/0,- (0/0),- (0/0)
2017 Nurnberg R32,W vs Zaja,65% (11/17),33% (5/15),2/4,1/1,70% (7/10),0/1,0/0,- (0/0),- (0/0)
2017 Rome R64,L vs Williams,75% (6/8),44% (4/9),0/0,0/0,29% (2/7),1/3,1/2,50% (3/6),20% (1/5)
2017 Madrid R64,L vs Kuznetsova,63% (5/8),100% (2/2),0/0,0/0,43% (3/7),5/7,4/5,- (0/0),- (0/0)
2017 Rabat R16,L vs Maria,50% (5/10),67% (2/3),0/0,0/0,50% (4/8),1/3,0/1,- (0/0),- (0/0)
2017 Rabat R32,W vs Krunic,62% (8/13),44% (4/9),2/2,1/1,33% (1/3),2/2,0/0,63% (5/8),50% (4/8)
2017 Fed Cup RR,L vs Abanda,63% (5/8),29% (2/7),0/0,0/0,33% (2/6),7/9,3/4,- (0/0),- (0/0)
2017 Miami R64,L vs Pavlyuchenkova,37% (7/19),20% (1/5),1/1,0/0,33% (3/9),5/7,3/4,80% (4/5),60% (3/5)
2017 Miami R128,W vs Jankovic,80% (12/15),57% (4/7),2/3,1/1,43% (3/7),1/2,1/1,60% (3/5),80% (4/5)
2017 Indian Wells R128,L vs Lepchenko,89% (8/9),50% (4/8),1/2,0/0,45% (5/11),0/2,0/1,- (0/0),- (0/0)
2017 Dubai R64,L vs Puig,69% (11/16),33% (2/6),1/1,0/0,67% (6/9),0/2,0/1,- (0/0),- (0/0)
2017 St. Petersburg R32,L vs Vikhlyantseva,75% (6/8),50% (1/2),0/0,0/0,40% (2/5),0/2,0/1,- (0/0),- (0/0)
2017 Australian Open R128,L vs Begu,67% (12/18),33% (2/6),1/2,0/0,50% (3/6),1/3,1/2,- (0/0),- (0/0)
2017 Sydney Q1,L vs Broady,71% (5/7),0% (0/2),0/0,0/0,63% (5/8),1/3,0/1,- (0/0),- (0/0)
2016 Tianjin R32,L vs Osaka,75% (6/8),- (0/0),0/0,0/0,0% (0/3),1/3,0/1,- (0/0),- (0/0)
2016 Beijing QF,L vs Radwanska,33% (1/3),33% (2/6),0/0,0/0,54% (7/13),2/4,0/1,- (0/0),- (0/0)
2016 Beijing R16,W vs Cornet,50% (8/16),80% (4/5),2/3,1/1,89% (8/9),0/0,0/0,- (0/0),- (0/0)
2016 Beijing R32,W vs Bencic,47% (8/17),57% (4/7),2/2,1/1,57% (4/7),0/0,0/0,67% (4/6),60% (3/5)
2016 Beijing R64,W vs Suarez Navarro,70% (7/10),83% (5/6),2/2,1/1,50% (1/2),0/0,0/0,- (0/0),- (0/0)
2017 (15 matches),,64.2%,40.4%,57.1%,100.0%,46.5%,51.0%,56.0%,62.5%,52.2%
2016 (43 matches),,58.1%,46.0%,64.1%,82.1%,59.4%,41.3%,25.9%,56.4%,49.1%
2015 (23 matches),,58.5%,43.0%,54.2%,41.4%,52.7%,32.4%,31.3%,55.9%,54.4%
2014 (27 matches),,57.1%,45.5%,38.8%,40.0%,55.4%,55.1%,53.6%,53.4%,44.8%
2013 (30 matches),,55.0%,51.7%,43.9%,51.7%,48.4%,44.4%,34.8%,48.0%,46.9%
Career (164 matches),,58.4%,46.2%,51.4%,53.6%,53.5%,44.1%,39.4%,55.5%,50.0%
