Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2017 Roland Garros R128,L vs Svitolina,30% (3/10),33% (1/3),0/2,33% (3/9),0% (0/3),1/1,0/0,0/1,0/0,0/0
2017 Nurnberg R16,W vs Maria,44% (4/9),100% (4/4),1/1,22% (2/9),50% (1/2),4/4,2/2,0/0,1/1,0/0
2017 Nurnberg R32,W vs Zaja,57% (8/14),63% (5/8),0/3,29% (4/14),25% (1/4),3/4,1/1,2/2,1/1,1/1
2017 Rome R64,L vs Williams,36% (4/11),100% (4/4),0/4,55% (6/11),17% (1/6),2/4,0/1,2/3,0/0,1/1
2017 Madrid R64,L vs Kuznetsova,20% (2/10),100% (2/2),1/3,44% (4/9),0% (0/4),0/2,0/0,1/2,0/0,1/1
2017 Rabat R16,L vs Maria,20% (2/10),100% (2/2),1/4,44% (4/9),0% (0/4),1/2,0/0,1/1,0/0,1/1
2017 Rabat R32,W vs Krunic,60% (6/10),67% (4/6),1/2,30% (3/10),33% (1/3),2/3,0/0,0/0,0/0,0/0
2017 Fed Cup RR,L vs Abanda,40% (4/10),50% (2/4),0/4,44% (4/9),0% (0/4),0/2,0/0,1/1,0/0,0/0
2017 Miami R64,L vs Pavlyuchenkova,23% (3/13),33% (1/3),0/6,54% (7/13),14% (1/7),1/1,0/1,1/1,0/0,0/0
2017 Miami R128,W vs Jankovic,31% (5/16),80% (4/5),2/3,38% (6/16),33% (2/6),3/4,1/1,2/3,0/0,2/2
2017 Indian Wells R128,L vs Lepchenko,36% (5/14),80% (4/5),0/4,57% (8/14),25% (2/8),2/4,1/1,0/2,0/0,0/1
2017 Dubai R64,L vs Puig,33% (5/15),40% (2/5),1/3,43% (6/14),50% (3/6),1/1,0/1,2/2,0/0,1/1
2017 St. Petersburg R32,L vs Vikhlyantseva,20% (2/10),50% (1/2),0/3,33% (3/9),0% (0/3),1/1,0/0,3/3,0/0,2/2
2017 Australian Open R128,L vs Begu,25% (4/16),50% (2/4),1/3,27% (4/15),25% (1/4),1/2,1/2,2/2,0/0,1/1
2017 Sydney Q1,L vs Broady,11% (1/9),0% (0/1),0/3,50% (4/8),25% (1/4),0/0,0/0,1/1,0/0,1/1
2016 Tianjin R32,L vs Osaka,0% (0/9),- (0/0),0/3,33% (3/9),0% (0/3),0/0,0/0,0/0,0/0,0/0
2016 Beijing QF,L vs Radwanska,50% (4/8),50% (2/4),1/6,100% (7/7),14% (1/7),0/2,0/0,0/0,0/0,0/0
2016 Beijing R16,W vs Cornet,44% (4/9),100% (4/4),1/1,44% (4/9),75% (3/4),3/4,2/2,0/0,1/1,0/0
2016 Beijing R32,W vs Bencic,45% (5/11),80% (4/5),0/3,45% (5/11),40% (2/5),2/4,1/2,1/1,0/1,0/0
2016 Beijing R64,W vs Suarez Navarro,63% (5/8),100% (5/5),1/1,25% (2/8),50% (1/2),4/4,1/1,0/0,1/1,0/0
2017 (15 matches),,32.8%,65.5%,16.7%,40.2%,20.6%,62.9%,60.0%,75.0%,100.0%,91.7%
2016 (43 matches),,45.7%,73.5%,29.4%,44.2%,29.8%,66.9%,76.9%,70.3%,76.5%,61.5%
2015 (23 matches),,45.1%,73.6%,45.9%,43.1%,25.0%,65.0%,60.7%,62.5%,50.0%,55.6%
2014 (27 matches),,47.4%,75.7%,39.4%,44.8%,24.1%,69.4%,50.0%,71.0%,54.5%,63.6%
2013 (30 matches),,49.4%,83.3%,38.5%,50.9%,22.7%,61.5%,64.5%,44.4%,60.0%,41.7%
Career (164 matches),,45.5%,75.9%,35.3%,44.8%,25.2%,66.1%,64.3%,62.7%,62.5%,59.1%
