Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2000,1,0,1,0.0%,0-2,0.0%,9-13,40.9%,0-0,-,0,,,,,,,,,,,,R32 (Shanghai)
1999,30,17,13,56.7%,38-24,61.3%,298-243,55.1%,1-6,14.3%,0,,,,,,,,,,,,SF (Strasbourg)
1998,16,8,8,50.0%,13-15,46.4%,123-126,49.4%,4-2,66.7%,0,,,,,,,,,,,,QF (New Haven)
1997,58,40,18,69.0%,85-43,66.4%,649-501,56.4%,2-4,33.3%,0,,,,,,,,,,,,W (Berlin)
1996,48,32,16,66.7%,63-32,66.3%,461-342,57.4%,4-5,44.4%,0,,,,,,,,,,,,F (Eastbourne)
1995,46,31,15,67.4%,61-39,61.0%,496-406,55.0%,4-4,50.0%,0,,,,,,,,,,,,W (2x)
1994,35,25,10,71.4%,49-24,67.1%,365-283,56.3%,6-2,75.0%,0,,,,,,,,,,,,W (Strasbourg)
1993,47,34,13,72.3%,68-34,66.7%,520-407,56.1%,9-3,75.0%,0,,,,,,,,,,,,W (Indian Wells)
1992,68,51,17,75.0%,98-41,70.5%,715-521,57.8%,6-5,54.5%,0,,,,,,,,,,,,F (2x)
1991,68,49,19,72.1%,100-44,69.4%,738-518,58.8%,4-1,80.0%,0,,,,,,,,,,,,F (2x)
1990,50,40,10,80.0%,77-22,77.8%,534-322,62.4%,5-1,83.3%,0,,,,,,,,,,,,W (2x)
1989,49,34,15,69.4%,68-35,66.0%,525-381,57.9%,4-6,40.0%,0,,,,,,,,,,,,F (Filderstadt)
1988,33,22,11,66.7%,45-18,71.4%,322-225,58.9%,0-4,0.0%,0,,,,,,,,,,,,SF (2x)
1987,38,24,14,63.2%,50-30,62.5%,386-287,57.4%,2-4,33.3%,0,,,,,,,,,,,,QF (2x)
1986,32,18,14,56.3%,37-31,54.4%,311-288,51.9%,4-2,66.7%,0,,,,,,,,,,,,QF (3x)
1985,11,5,6,45.5%,10-12,45.5%,92-93,49.7%,2-0,100.0%,0,,,,,,,,,,,,R16 (2x)
1984,2,0,2,0.0%,1-4,20.0%,19-25,43.2%,0-0,-,0,,,,,,,,,,,,R32 (2x)
Career,632,430,202,68.0%,863-450,65.7%,6563-4981,56.9%,57-49,53.8%,0,,,,,,,,,,,,
