Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2019 W25 Guayaquil QF,L vs Stewart,41% (7/17),71% (5/7),1/6,56% (10/18),20% (2/10),4/4,0/2,2/4,0/0,0/1
2019 W25 Klosters R16,L vs Zuger,56% (5/9),80% (4/5),3/5,78% (7/9),0% (0/7),1/4,0/0,0/2,0/0,0/1
2019 W15 Tabarka F,L vs Sherif,20% (2/10),100% (2/2),2/4,70% (7/10),43% (3/7),2/2,0/0,2/2,0/0,1/1
2019 W15 Tabarka SF,W vs Lutzeier,50% (6/12),83% (5/6),0/2,27% (3/11),33% (1/3),4/5,2/2,0/0,1/1,0/0
2019 W15 Tabarka F,L vs Estable,44% (7/16),71% (5/7),0/4,41% (7/17),43% (3/7),3/3,1/2,1/1,0/0,0/0
2019 W15 Tabarka R16,W vs Axyanova,50% (5/10),80% (4/5),0/2,20% (2/10),0% (0/2),3/4,2/2,0/0,1/1,0/0
2019 W15 Tabarka R32,W vs Kozaki,75% (6/8),83% (5/6),2/2,33% (3/9),33% (1/3),3/4,1/1,0/0,1/1,0/0
2019 W15 Tabarka SF,L vs Tholey,56% (9/16),56% (5/9),2/7,56% (9/16),11% (1/9),1/5,0/1,1/2,0/0,1/1
2019 W15 Tabarka QF,W vs Kalieva,75% (6/8),83% (5/6),1/1,25% (2/8),50% (1/2),2/3,0/0,0/0,0/0,0/0
2019 W15 Tabarka R32,W vs Visscher,60% (6/10),100% (6/6),1/3,44% (4/9),25% (1/4),4/5,1/1,0/0,0/0,0/0
2019 W25 Campinas R32,L vs Grabher,40% (4/10),75% (3/4),2/4,60% (6/10),17% (1/6),1/3,0/0,0/1,0/0,0/1
2019 W25 Campinas Q2,W vs Caregaro,73% (8/11),88% (7/8),3/5,45% (5/11),0% (0/5),3/5,0/1,0/0,0/0,0/0
2019 W15 Antalya R32,L vs Vismane,33% (2/6),50% (1/2),1/6,100% (7/7),0% (0/7),0/1,0/0,0/1,0/0,0/1
2019 W15 Antalya R32,L vs Kan,33% (2/6),0% (0/2),0/6,100% (6/6),0% (0/6),0/0,0/0,0/0,0/0,0/0
2019 W15 Antalya R32,L vs Lukacs,13% (1/8),100% (1/1),0/4,63% (5/8),0% (0/5),0/1,0/0,1/2,0/0,1/2
2017 Santiago $25K R16,W vs Alves,54% (7/13),86% (6/7),0/4,36% (5/14),20% (1/5),3/6,2/3,0/0,1/1,0/0
2017 Santiago $25K R32,W vs Vazquez,64% (7/11),100% (7/7),1/2,45% (5/11),40% (2/5),5/5,0/0,0/1,0/0,0/0
2017 Santiago $15K R32,W vs Massardo Brain,86% (6/7),100% (6/6),0/0,17% (1/6),100% (1/1),4/4,0/0,0/0,0/0,0/0
2017 Encarnacion $15K SF,L vs Giangreco Campiz,20% (2/10),100% (2/2),0/4,56% (5/9),20% (1/5),1/2,0/1,0/0,0/0,0/0
2017 Encarnacion $15K QF,W vs Ganga,73% (8/11),88% (7/8),3/5,64% (7/11),29% (2/7),3/5,0/0,1/1,0/0,0/0
2019 (15 matches),,48.4%,76.3%,29.5%,52.2%,16.9%,63.3%,58.3%,46.7%,100.0%,37.5%
2017 (45 matches),,56.5%,83.0%,48.3%,47.1%,27.2%,69.0%,67.3%,56.7%,72.7%,44.4%
2016 (24 matches),,50.4%,80.5%,34.2%,41.0%,12.0%,65.2%,76.7%,55.0%,100.0%,50.0%
2015 (8 matches),,44.1%,70.7%,29.4%,57.8%,19.2%,50.0%,33.3%,36.4%,-,60.0%
2012 (1 matches),,62.5%,40.0%,25.0%,75.0%,0.0%,0.0%,-,0.0%,-,0.0%
Career (93 matches),,52.6%,80.1%,39.2%,47.6%,20.9%,65.6%,68.1%,50.0%,83.3%,44.8%
