Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2019 W25 Guayaquil QF,L vs Stewart,0.87,0.74,57.3,4.0,-,38.6%,-,59.5%,45.7%,42.9%
2019 W25 Klosters R16,L vs Zuger,0.99,0.77,54.5,2.2,-,34.5%,-,44.0%,41.9%,53.6%
2019 W15 Tabarka F,L vs Sherif,0.89,0.62,41.4,2.1,-,52.8%,-,48.5%,34.5%,34.6%
2019 W15 Tabarka SF,W vs Lutzeier,1.24,1.90,34.0,2.0,-,57.1%,-,67.9%,72.0%,40.9%
2019 W15 Tabarka F,L vs Estable,0.92,0.95,78.7,15.1,-,50.0%,-,60.9%,44.0%,48.9%
2019 W15 Tabarka R16,W vs Axyanova,1.08,1.46,53.3,2.3,-,70.0%,-,59.3%,48.4%,46.4%
2019 W15 Tabarka R32,W vs Kozaki,1.05,1.50,52.3,2.6,0.0%,64.3%,0.0%,61.5%,38.5%,68.0%
2019 W15 Tabarka SF,L vs Tholey,0.99,0.91,75.0,4.2,0.0%,48.4%,1.8%,50.9%,53.1%,39.0%
2019 W15 Tabarka QF,W vs Kalieva,1.05,1.96,38.8,2.0,0.0%,68.0%,0.0%,69.6%,54.2%,63.2%
2019 W15 Tabarka R32,W vs Visscher,1.08,1.31,56.9,3.0,0.0%,50.0%,0.0%,60.6%,51.4%,57.6%
2019 W25 Campinas R32,L vs Grabher,0.94,0.77,57.7,3.1,0.0%,38.9%,0.0%,63.6%,44.1%,36.4%
2019 W25 Campinas Q2,W vs Caregaro,0.99,1.15,61.7,2.4,0.0%,56.7%,0.0%,48.0%,55.0%,54.3%
2019 W15 Antalya R32,L vs Vismane,0.86,0.45,28.4,2.1,0.0%,33.3%,0.0%,30.4%,40.0%,31.6%
2019 W15 Antalya R32,L vs Kan,0.95,0.50,32.6,2.1,0.0%,35.0%,0.0%,30.0%,44.0%,26.1%
2019 W15 Antalya R32,L vs Lukacs,0.82,0.48,34.7,2.0,0.0%,39.1%,0.0%,54.5%,36.0%,26.1%
2017 Santiago $25K R16,W vs Alves,1.07,1.24,57.2,5.2,2.3%,62.8%,0.0%,55.0%,56.5%,38.6%
2017 Santiago $25K R32,W vs Vazquez,0.95,1.46,44.3,4.3,0.0%,61.5%,0.0%,59.5%,65.6%,55.2%
2017 Santiago $15K R32,W vs Massardo Brain,0.98,2.38,34.4,2.0,0.0%,66.7%,0.0%,77.8%,66.7%,68.4%
2017 Encarnacion $15K SF,L vs Giangreco Campiz,1.01,0.70,51.9,3.3,0.0%,33.3%,0.0%,65.5%,44.1%,26.7%
2017 Encarnacion $15K QF,W vs Ganga,1.05,1.20,62.5,3.1,0.0%,47.4%,0.0%,56.8%,46.3%,64.1%
2019 (15 matches),,0.98,0.94,54.6,2.6,0.0%,49.1%,0.4%,54.8%,47.3%,44.8%
2017 (45 matches),,1.02,1.14,56.6,2.8,0.8%,55.8%,0.6%,57.4%,50.4%,47.0%
2016 (24 matches),,1.02,1.09,51.8,2.6,1.1%,59.4%,0.4%,54.6%,47.4%,44.2%
2015 (8 matches),,0.92,0.82,61.1,3.1,1.0%,57.1%,0.7%,47.4%,44.6%,39.9%
2012 (1 matches),,0.89,0.60,38.6,2.0,-,40.0%,-,31.8%,40.6%,45.2%
Career (93 matches),,1.00,1.06,55.4,2.7,0.8%,55.7%,0.6%,55.2%,48.6%,45.3%
