Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
1993 Canada F,W vs Martin,36% (5/14),100% (5/5),0/3,43% (6/14),33% (2/6),4/5,2/2,3/4,1/1,2/2
1993 Canada SF,W vs Korda,50% (6/12),100% (6/6),1/5,42% (5/12),0% (0/5),4/5,0/1,2/2,0/0,0/0
1993 (2 matches),,42.3%,100.0%,12.5%,42.3%,18.2%,80.0%,66.7%,83.3%,100.0%,100.0%
Career (2 matches),,42.3%,100.0%,12.5%,42.3%,18.2%,80.0%,66.7%,83.3%,100.0%,100.0%
