Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
1996,1,0,1,0.0%,0-2,0.0%,5-13,27.8%,0-0,-,1,55.6%,0.0%,2.6%,7.9%,52.6%,67.5%,33.3%,51.3%,24.5%,40.8%,0.50,R32 (Bermuda)
1995,1,0,1,0.0%,0-2,0.0%,6-13,31.6%,0-0,-,1,44.4%,20.0%,0.0%,3.2%,67.7%,54.8%,40.0%,50.0%,42.1%,45.7%,0.84,R32 (Bastad)
1994,7,0,7,0.0%,3-15,16.7%,54-101,34.8%,1-0,100.0%,7,50.6%,17.7%,2.8%,5.7%,47.0%,64.0%,40.1%,51.4%,37.5%,44.5%,0.77,R32 (5x)
1993,34,19,15,55.9%,44-37,54.3%,402-388,50.9%,6-7,46.2%,34,73.5%,29.3%,4.4%,3.0%,52.8%,68.1%,51.3%,60.2%,40.1%,49.9%,1.01,W (Canada Masters)
1992,4,1,3,25.0%,2-8,20.0%,36-58,38.3%,0-0,-,4,65.2%,12.5%,6.4%,4.0%,51.8%,66.5%,50.7%,58.9%,34.1%,46.4%,0.83,R32 (2x)
1991,11,4,7,36.4%,11-15,42.3%,112-127,46.9%,0-1,0.0%,11,66.1%,28.3%,3.8%,4.4%,54.7%,63.6%,50.5%,57.7%,38.8%,48.1%,0.92,QF (Tampa)
1990,10,4,6,40.0%,11-15,42.3%,106-125,45.9%,1-2,33.3%,0,,,,,,,,,,,,QF (Australian Open)
1989,37,20,17,54.1%,50-49,50.5%,438-436,50.1%,6-4,60.0%,0,,,,,,,,,,,,SF (2x)
1988,43,31,12,72.1%,66-39,62.9%,517-430,54.6%,3-2,60.0%,0,,,,,,,,,,,,W (2x)
1987,38,21,17,55.3%,51-45,53.1%,441-424,51.0%,5-5,50.0%,0,,,,,,,,,,,,SF (2x)
1986,58,38,20,65.5%,88-53,62.4%,706-587,54.6%,9-8,52.9%,0,,,,,,,,,,,,F (Roland Garros)
1985,8,3,5,37.5%,6-8,42.9%,63-69,47.7%,1-4,20.0%,0,,,,,,,,,,,,R32 (4x)
1984,3,0,3,0.0%,0-6,0.0%,15-36,29.4%,0-1,0.0%,0,,,,,,,,,,,,R32 (Bastad)
Career,255,141,114,55.3%,332-294,53.0%,2901-2807,50.8%,32-34,48.5%,58,68.2%,26.0%,4.1%,3.7%,52.5%,66.5%,49.2%,58.3%,39.0%,48.5%,0.94,
