Match,Result,SnV Freq,SnV W%,Net Freq,Net W%,FH: Wnr%,DTL Wnr%,IO Wnr%,BH: Wnr%,DTL Wnr%,Drop: Freq,Wnr%,RallyAgg,ReturnAgg
1993 Canada F,W vs Martin,6.3%,83.3%,10.1%,84.2%,12.6%,20.5%,9.1%,15.2%,83.3%,1.8%,20.0%,-53,-53
1993 Canada SF,W vs Korda,1.4%,100.0%,7.9%,58.3%,6.5%,14.7%,0.0%,5.4%,0.0%,1.3%,0.0%,-111,-106
1990 Australian Open R16,W vs Mcenroe,0.0%,-,6.8%,81.3%,18.0%,21.3%,20.0%,17.4%,22.2%,0.8%,33.3%,-23,-34
1986 Roland Garros F,L vs Lendl,2.1%,50.0%,19.7%,62.9%,5.8%,5.3%,0.0%,5.9%,23.1%,2.4%,15.4%,-99,-102
1986 Roland Garros SF,W vs Leconte,1.7%,50.0%,5.0%,75.0%,9.6%,17.4%,3.7%,14.6%,19.0%,2.2%,12.5%,-66,-79
Career (5 matches),,2.2%,72.7%,9.5%,71.3%,10.4%,15.0%,6.6%,9.9%,21.4%,1.8%,15.2%,-72,-76
