Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
2018 Wimbledon R128,L vs Riske Amritraj,11,22,0.5,11.8%,23.7%,11,16,0.7,12.9%,18.8%,8.2%,4.7%,0.6,7.5%,11.8%
2017 Roland Garros R32,L vs Cepede Royg,25,55,0.5,11.2%,24.6%,25,49,0.5,11.7%,22.9%,7.0%,4.7%,0.3,8.0%,27.7%
2017 Roland Garros R64,W vs Rybarikova,33,42,0.8,16.3%,20.7%,32,35,0.9,17.2%,18.8%,10.8%,6.5%,0.4,8.9%,20.7%
2017 Roland Garros R128,W vs Begu,19,24,0.8,13.2%,16.7%,18,14,1.3,14.5%,11.3%,10.5%,4.0%,0.5,12.5%,23.6%
2016 Wimbledon R128,L vs Cepelova,24,29,0.8,16.1%,19.5%,17,28,0.6,12.4%,20.4%,7.3%,5.1%,0.9,14.1%,15.4%
2016 Roland Garros R64,L vs Keys,9,26,0.3,7.6%,22.0%,8,23,0.3,7.1%,20.5%,6.3%,0.9%,1.2,21.2%,17.8%
2016 Australian Open R128,L vs Han,5,17,0.3,7.9%,27.0%,4,14,0.3,6.9%,24.1%,5.2%,1.7%,0.9,14.3%,15.9%
2015 US Open R32,L vs Vinci,20,24,0.8,15.4%,18.5%,17,21,0.8,14.2%,17.5%,9.2%,5.0%,1.2,12.3%,10.0%
2015 US Open R64,W vs Dodin,32,23,1.4,16.7%,12.0%,22,18,1.2,13.7%,11.2%,10.6%,1.9%,0.5,11.5%,24.5%
2015 Wimbledon R64,L vs Petkovic,10,27,0.4,9.0%,24.3%,9,20,0.5,8.8%,19.6%,4.9%,3.9%,0.6,10.8%,18.0%
2015 Wimbledon R128,W vs Broady,27,18,1.5,18.1%,12.1%,25,12,2.1,18.8%,9.0%,15.0%,3.8%,0.8,14.1%,18.1%
2013 Wimbledon Q2,W vs Van Uytvanck,11,14,0.8,10.5%,13.3%,9,12,0.8,9.3%,12.4%,,,0.7,12.4%,17.1%
2013 Roland Garros R64,L vs Bartoli,42,44,1.0,24.6%,25.7%,40,39,1.0,25.2%,24.5%,,,0.6,8.8%,14.0%
Career (13 matches),,268,365,0.7,14.5%,19.7%,237,301,0.8,14.0%,17.8%,7.6%,3.4%,0.6,11.6%,19.0%
