Split,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR
Hard,47,14,33,29.8%,37-72,33.9%,436-555,44.0%,1-8,11.1%,33,53.7%,33.6%,2.2%,5.4%,58.9%,58.5%,42.4%,51.9%,42.6%,47.2%,0.88
Clay,114,55,59,48.2%,121-140,46.4%,1192-1235,49.1%,8-24,25.0%,69,68.0%,30.2%,2.1%,5.2%,62.8%,62.2%,42.5%,54.9%,43.0%,48.8%,0.95
Grass,13,4,9,30.8%,9-20,31.0%,108-158,40.6%,1-1,50.0%,11,65.0%,23.3%,3.7%,6.2%,58.5%,63.3%,46.4%,56.3%,35.8%,46.3%,0.82
Grand Slams,31,11,20,35.5%,25-46,35.2%,281-370,43.2%,2-6,25.0%,26,44.9%,22.6%,2.7%,5.8%,59.8%,60.4%,44.0%,53.8%,41.3%,47.5%,0.89
Premiers,11,1,10,9.1%,5-20,20.0%,95-142,40.1%,0-2,0.0%,10,59.1%,23.9%,2.6%,4.7%,63.6%,59.7%,44.1%,54.0%,38.6%,46.4%,0.84
Internationals,78,32,46,41.0%,79-107,42.5%,822-928,47.0%,7-14,33.3%,63,67.0%,30.2%,2.3%,5.2%,61.0%,62.5%,42.6%,54.7%,42.4%,48.6%,0.94
Finals,2,1,1,50.0%,2-2,50.0%,16-19,45.7%,0-0,-,2,50.0%,0.0%,0.0%,2.6%,72.7%,57.1%,33.3%,50.6%,38.6%,44.4%,0.78
Semi-finals,3,2,1,66.7%,5-2,71.4%,40-30,57.1%,0-0,-,3,83.3%,29.2%,5.1%,4.2%,67.4%,74.5%,44.3%,64.7%,39.6%,51.9%,1.12
Quarter-finals,8,3,5,37.5%,9-11,45.0%,100-105,48.8%,2-2,50.0%,6,61.9%,41.9%,3.1%,5.4%,56.6%,63.7%,40.6%,53.7%,45.4%,49.4%,0.98
vs Righties,151,59,92,39.1%,138-213,39.3%,1501-1747,46.2%,7-31,18.4%,98,62.2%,31.0%,2.2%,5.3%,61.2%,61.0%,43.4%,54.1%,41.9%,47.9%,0.91
vs Lefties,17,8,9,47.1%,17-18,48.6%,158-164,49.1%,1-2,33.3%,12,53.6%,28.1%,2.8%,6.0%,59.4%,63.6%,39.2%,53.7%,42.7%,48.5%,0.92
vs Top 10,7,0,7,0.0%,1-14,6.7%,37-89,29.4%,0-0,-,5,38.3%,26.5%,1.6%,5.6%,60.5%,50.8%,37.3%,45.5%,40.5%,43.0%,0.74
