Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2018 US Open Q1,L vs Rodionova,71% (5/7),56% (5/9),0/0,0/0,56% (9/16),2/4,0/1,- (0/0),- (0/0)
2018 Bucharest R32,L vs Rus,43% (3/7),38% (3/8),0/0,0/0,54% (7/13),4/6,4/5,- (0/0),- (0/0)
2018 Wimbledon R128,L vs Riske Amritraj,25% (1/4),33% (1/3),0/0,0/0,40% (4/10),2/4,0/1,- (0/0),- (0/0)
2018 Wimbledon Q3,L vs Bouchard,71% (5/7),0% (0/3),0/0,0/0,75% (9/12),1/3,0/1,- (0/0),- (0/0)
2018 Wimbledon Q2,W vs Hogenkamp,70% (7/10),50% (5/10),2/3,1/2,67% (4/6),0/0,0/0,- (0/0),- (0/0)
2018 Wimbledon Q1,W vs Zarazua,38% (5/13),100% (7/7),2/2,1/1,25% (1/4),0/0,0/0,- (0/0),- (0/0)
2018 Bol QF,L vs Lukas,67% (4/6),39% (7/18),1/1,0/0,47% (8/17),1/3,0/1,- (0/0),- (0/0)
2018 Bol R16,W vs Minella,60% (6/10),75% (6/8),2/3,1/1,33% (1/3),0/0,0/0,- (0/0),- (0/0)
2018 Bol R32,W vs Martincova,38% (6/16),53% (8/15),2/3,1/1,40% (4/10),0/1,0/0,- (0/0),- (0/0)
2018 Roland Garros R64,L vs Giorgi,30% (3/10),0% (0/7),0/0,0/0,69% (9/13),2/4,1/2,- (0/0),- (0/0)
2018 Roland Garros R128,W vs Sevastova,64% (9/14),64% (7/11),2/3,1/2,67% (8/12),3/4,0/0,- (0/0),- (0/0)
2018 Roland Garros Q3,W vs Jakupovic,61% (11/18),50% (6/12),2/2,1/1,33% (2/6),3/4,1/1,- (0/0),- (0/0)
2018 Roland Garros Q2,W vs Taylor,58% (7/12),36% (5/14),2/3,1/2,25% (1/4),0/0,0/0,- (0/0),- (0/0)
2018 Roland Garros Q1,W vs Boulter,86% (6/7),58% (7/12),2/5,1/2,54% (7/13),0/0,0/0,67% (4/6),50% (3/6)
2018 Bogota R32,L vs Bogdan,38% (5/13),40% (2/5),0/1,0/0,50% (4/8),0/2,0/1,0% (0/5),50% (2/4)
2018 Monterrey R32,L vs Collins,67% (2/3),67% (2/3),0/0,0/0,40% (4/10),0/2,0/1,- (0/0),- (0/0)
2018 Miami Q1,L vs Bonaventure,67% (4/6),33% (1/3),0/0,0/0,56% (5/9),3/5,2/3,- (0/0),- (0/0)
2018 Indian Wells Q1,L vs Tomljanovic,0% (0/1),43% (3/7),0/0,0/0,22% (2/9),1/3,0/1,- (0/0),- (0/0)
2018 Newport Beach R32,L vs Day,67% (8/12),33% (1/3),0/0,0/0,67% (4/6),1/3,0/1,40% (2/5),33% (2/6)
2018 Australian Open R128,L vs Duan,20% (1/5),0% (0/1),0/0,0/0,50% (6/12),1/3,0/1,- (0/0),- (0/0)
2018 (21 matches),,54.5%,47.2%,65.4%,66.7%,50.5%,47.3%,40.9%,37.5%,43.8%
2017 (48 matches),,54.6%,54.2%,52.3%,50.9%,51.2%,58.1%,53.5%,52.5%,57.7%
2016 (39 matches),,56.7%,43.7%,65.7%,72.0%,54.9%,46.6%,52.3%,48.3%,50.8%
2015 (25 matches),,59.8%,45.1%,55.2%,66.7%,56.2%,36.6%,47.6%,64.3%,44.8%
2014 (16 matches),,51.4%,46.5%,50.0%,57.1%,54.7%,26.9%,11.1%,53.6%,44.8%
Career (184 matches),,56.8%,48.4%,57.9%,61.3%,52.7%,47.4%,43.9%,50.2%,47.1%
