Match,Result,Unret%,<=3 W%,RiP W%,1st: Unret%,<=3 W%,RiP W%,D Wide%,A Wide%,BP Wide%,2nd: Unret%,<=3 W%,RiP W%,D Wide%,A Wide%,BP Wide%,2ndAgg
2017 Washington R16,L vs Halep,19.0%,27.8%,41.7%,17.6%,31.4%,45.2%,31.8%,31.0%,0.0%,25.0%,25.0%,33.3%,35.7%,20.0%,0.0%,68
2015 Beijing R32,L vs Bacsinszky,16.7%,28.8%,34.5%,21.6%,37.8%,41.4%,58.8%,25.0%,33.3%,10.3%,17.2%,26.9%,15.4%,12.5%,0.0%,-104
2015 US Open R64,W vs Dodin,35.5%,44.1%,49.1%,46.3%,61.1%,58.6%,29.6%,29.6%,33.3%,23.5%,23.5%,38.5%,41.7%,0.0%,0.0%,51
2015 Madrid R32,L vs Sharapova,21.3%,29.8%,34.3%,13.6%,27.3%,36.8%,9.1%,0.0%,0.0%,30.4%,34.8%,31.3%,10.0%,0.0%,0.0%,-7
Career (4 matches),,24.2%,33.7%,40.5%,27.4%,42.1%,46.2%,33.8%,25.3%,23.1%,21.8%,24.5%,32.6%,26.5%,6.6%,0.0%,6
