Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2008,9,2,7,22.2%,5-16,23.8%,92-123,42.8%,1-3,25.0%,7,79.5%,8.1%,11.7%,3.0%,66.1%,69.9%,51.0%,63.5%,32.2%,47.5%,0.88,R16 (Delray Beach)
2007,32,9,23,28.1%,30-59,33.7%,416-495,45.7%,6-14,30.0%,28,76.9%,15.5%,8.7%,6.6%,57.0%,73.7%,48.0%,62.7%,33.6%,48.1%,0.90,QF (Doha)
2006,47,22,25,46.8%,63-69,47.7%,662-655,50.3%,11-13,45.8%,45,83.7%,16.0%,11.5%,4.4%,62.3%,75.8%,51.3%,66.5%,33.2%,50.0%,0.99,QF (3x)
2005,60,35,25,58.3%,88-67,56.8%,833-781,51.6%,27-15,64.3%,55,85.8%,16.6%,15.2%,4.4%,63.7%,78.8%,50.4%,68.5%,34.6%,51.2%,1.10,F (2x)
2004,53,26,27,49.1%,70-66,51.5%,722-716,50.2%,26-20,56.5%,45,86.7%,12.0%,13.4%,4.6%,64.6%,76.6%,51.3%,67.6%,32.2%,49.9%,0.99,SF (2x)
2003,67,40,27,59.7%,94-76,55.3%,902-842,51.7%,20-24,45.5%,60,87.3%,15.6%,11.5%,4.3%,64.0%,76.9%,52.9%,68.3%,33.4%,50.7%,1.05,W (Rotterdam)
2002,55,26,29,47.3%,67-69,49.3%,684-689,49.8%,16-9,64.0%,52,83.6%,15.6%,11.4%,3.9%,64.0%,74.4%,52.4%,66.4%,33.0%,49.9%,0.98,SF (3x)
2001,59,31,28,52.5%,80-73,52.3%,772-774,49.9%,22-16,57.9%,56,82.7%,16.5%,11.1%,4.7%,60.6%,77.2%,51.1%,66.9%,33.8%,50.2%,1.02,F (Stuttgart Masters)
2000,59,32,27,54.2%,81-71,53.3%,783-731,51.7%,13-15,46.4%,51,83.6%,18.9%,11.3%,4.1%,64.4%,74.1%,50.7%,65.7%,35.0%,50.6%,1.02,SF (2x)
1999,30,15,15,50.0%,42-42,50.0%,430-446,49.1%,15-6,71.4%,27,80.1%,16.1%,9.5%,5.5%,59.5%,72.9%,51.6%,64.3%,33.8%,49.2%,0.95,SF (Orlando)
1998,6,4,2,66.7%,10-4,71.4%,81-61,57.0%,2-1,66.7%,3,85.2%,21.4%,7.1%,6.0%,56.5%,75.0%,50.0%,64.1%,36.3%,50.0%,1.01,
1997,5,2,3,40.0%,6-7,46.2%,67-63,51.5%,0-3,0.0%,3,82.4%,11.4%,11.3%,6.8%,58.4%,74.4%,50.0%,64.3%,30.0%,47.1%,0.84,
1996,4,0,4,0.0%,0-10,0.0%,33-63,34.4%,0-1,0.0%,2,70.0%,5.0%,5.9%,7.8%,54.9%,66.7%,43.5%,56.2%,22.9%,42.4%,0.52,
1995,1,1,0,100.0%,2-1,66.7%,18-10,64.3%,0-1,0.0%,0,,,,,,,,,,,,
Career,487,245,242,50.3%,638-630,50.3%,6495-6449,50.2%,159-141,53.0%,434,83.8%,15.8%,11.7%,4.6%,62.6%,75.8%,51.1%,66.6%,33.6%,50.1%,1.00,
