Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2006 Australian Open R32,L vs Federer,0.93,0.40,28.2,2.0,1.8%,55.4%,7.7%,57.7%,18.9%,18.2%
2004 Paris SF,L vs Stepanek,0.88,0.73,52.4,6.3,15.4%,65.4%,16.3%,67.3%,27.7%,27.9%
2003 Cincinnati SF,L vs Roddick,0.83,0.67,45.1,3.6,17.1%,71.4%,6.9%,72.4%,20.0%,25.8%
2002 Hamburg SF,L vs Federer,0.90,0.63,42.7,2.2,4.8%,66.7%,5.1%,46.2%,41.9%,17.9%
2001 Stuttgart F,L vs Haas,0.81,0.36,22.7,2.1,15.0%,52.5%,13.2%,52.6%,23.5%,17.9%
2001 Stuttgart SF,W vs Kafelnikov,1.20,1.41,50.0,2.4,13.2%,57.9%,13.9%,75.0%,34.3%,45.5%
2001 US Open R32,L vs Kuerten,0.92,0.76,43.5,8.3,8.8%,68.6%,14.6%,71.9%,18.1%,32.1%
2006 (1 matches),,0.93,0.40,28.2,2.0,1.8%,55.4%,7.7%,57.7%,18.9%,18.2%
2004 (1 matches),,0.88,0.73,52.4,6.3,15.4%,65.4%,16.3%,67.3%,27.7%,27.9%
2003 (1 matches),,0.83,0.67,45.1,3.6,17.1%,71.4%,6.9%,72.4%,20.0%,25.8%
2002 (1 matches),,0.90,0.63,42.7,2.2,4.8%,66.7%,5.1%,46.2%,41.9%,17.9%
2001 (3 matches),,0.96,0.75,40.4,3.0,11.1%,62.8%,14.1%,68.1%,22.7%,32.4%
Career (7 matches),,0.93,0.67,41.2,2.9,10.1%,63.3%,11.7%,64.2%,24.6%,27.9%
