Match,Result,SnV Freq,SnV W%,Net Freq,Net W%,FH: Wnr%,DTL Wnr%,IO Wnr%,BH: Wnr%,DTL Wnr%,Drop: Freq,Wnr%,RallyAgg,ReturnAgg
2025 Guadalajara SF,L vs Jovic,3.0%,33.3%,8.8%,55.0%,13.2%,31.3%,0.0%,9.3%,20.0%,4.5%,16.7%,23,84
2025 Guadalajara R32,W vs Fossa Huergo,0.0%,-,17.3%,65.2%,37.3%,37.5%,100.0%,15.6%,25.0%,4.3%,28.6%,94,100
2022 Istanbul R32,L vs Potapova,0.0%,-,8.3%,62.5%,6.5%,0.0%,0.0%,8.8%,36.4%,3.1%,20.0%,-6,-9
Last 52 Weeks (2 matches),,1.9%,33.3%,12.0%,60.5%,22.8%,33.3%,100.0%,12.1%,22.2%,4.4%,21.1%,49,90
Career (3 matches),,1.5%,33.3%,11.2%,60.8%,18.5%,28.6%,100.0%,10.9%,30.0%,4.1%,20.8%,34,65
