Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2025 Winston-Salem R64,L vs Blanch,71% (10/14),0% (0/3),0/0,0/0,50% (1/2),3/5,3/4,67% (4/6),17% (1/6)
2025 Aix-en-Provence CH F,W vs Wawrinka,67% (16/24),22% (2/9),2/5,1/2,67% (2/3),0/1,0/0,42% (5/12),64% (7/11)
2025 Thionville CH F,W vs Bouquier,56% (9/16),27% (3/11),2/4,1/3,83% (5/6),0/0,0/0,- (0/0),- (0/0)
2024 US Open R128,L vs Mannarino,73% (8/11),33% (2/6),0/0,0/0,33% (3/9),1/4,1/2,- (0/0),- (0/0)
2024 Canada R32,L vs Sinner,46% (6/13),0% (0/1),0/0,0/0,73% (8/11),0/2,0/1,- (0/0),- (0/0)
2024 Canada Q1,W vs Draxl,67% (8/12),57% (4/7),2/4,1/3,75% (3/4),0/0,0/0,- (0/0),- (0/0)
2024 Wimbledon R64,L vs Tiafoe,69% (9/13),25% (1/4),0/0,0/0,50% (5/10),6/9,0/1,67% (4/6),17% (1/6)
2024 Wimbledon R128,W vs Meligeni Alves,64% (16/25),50% (2/4),3/3,1/1,100% (6/6),0/0,0/0,75% (3/4),80% (4/5)
2024 Montpellier F,L vs Bublik,71% (10/14),29% (2/7),1/3,0/0,56% (5/9),0/2,0/1,- (0/0),- (0/0)
2023 US Open R128,L vs Baez,77% (10/13),14% (1/7),0/0,0/0,50% (5/10),1/4,1/2,- (0/0),- (0/0)
2023 Cincinnati R32,L vs Hurkacz,85% (11/13),40% (2/5),1/1,0/0,60% (6/10),5/7,0/1,- (0/0),- (0/0)
2023 Wimbledon R128,L vs Pella,78% (18/23),18% (3/17),2/7,0/0,38% (3/8),0/3,0/1,- (0/0),- (0/0)
2023 Halle R32,L vs Bublik,80% (4/5),0% (0/4),0/0,0/0,60% (6/10),2/4,2/3,- (0/0),- (0/0)
2023 Madrid SF,L vs Alcaraz,60% (6/10),50% (1/2),0/0,0/0,33% (2/6),0/2,0/1,- (0/0),- (0/0)
2023 Madrid QF,W vs Altmaier,90% (9/10),60% (3/5),2/2,1/1,- (0/0),0/0,0/0,- (0/0),- (0/0)
2023 Madrid R32,W vs Hurkacz,58% (11/19),50% (1/2),2/5,1/4,100% (3/3),0/0,0/0,100% (5/5),40% (2/5)
2023 Monte Carlo R64,L vs Jarry,71% (5/7),- (0/0),0/0,0/0,50% (3/6),2/4,1/2,- (0/0),- (0/0)
2023 Dubai QF,L vs Medvedev,67% (4/6),50% (1/2),0/0,0/0,17% (1/6),0/2,0/1,- (0/0),- (0/0)
2022 Vienna QF,W vs Hurkacz,74% (17/23),100% (1/1),2/2,1/1,100% (4/4),1/2,0/0,50% (5/10),36% (4/11)
2022 Tokyo QF,L vs Shapovalov,60% (6/10),100% (1/1),0/0,0/0,25% (1/4),0/2,0/1,- (0/0),- (0/0)
2025 (3 matches),,64.8%,21.7%,44.4%,40.0%,72.7%,50.0%,75.0%,50.0%,47.1%
2024 (6 matches),,64.8%,37.9%,60.0%,50.0%,61.2%,41.2%,20.0%,70.0%,45.5%
2023 (9 matches),,73.6%,27.3%,46.7%,40.0%,49.2%,38.5%,36.4%,100.0%,40.0%
2022 (7 matches),,63.8%,29.8%,45.5%,66.7%,63.0%,37.5%,50.0%,64.5%,41.9%
2021 (3 matches),,85.1%,29.2%,85.7%,100.0%,65.2%,0.0%,0.0%,76.5%,53.3%
Career (289 matches),,66.6%,38.9%,55.9%,57.0%,62.0%,45.3%,47.4%,63.9%,37.0%
