Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2025 Winston-Salem R64,L vs Blanch,18% (2/11),0% (0/2),0/0,18% (2/11),50% (1/2),0/0,0/0,2/3,0/0,2/2
2025 Aix-en-Provence CH F,W vs Wawrinka,31% (5/16),40% (2/5),0/1,12% (2/17),50% (1/2),2/2,1/1,4/4,0/0,2/2
2025 Thionville CH F,W vs Bouquier,60% (6/10),50% (3/6),0/1,30% (3/10),67% (2/3),3/3,2/2,0/0,1/1,0/0
2024 US Open R128,L vs Mannarino,20% (3/15),67% (2/3),0/4,43% (6/14),0% (0/6),0/2,0/0,2/4,0/0,1/1
2024 Canada R32,L vs Sinner,11% (1/9),0% (0/1),0/3,44% (4/9),25% (1/4),0/0,0/0,1/1,0/0,1/1
2024 Canada Q1,W vs Draxl,44% (4/9),100% (4/4),1/1,33% (3/9),67% (2/3),4/4,2/2,0/0,1/1,0/0
2024 Wimbledon R64,L vs Tiafoe,14% (2/14),50% (1/2),1/4,43% (6/14),17% (1/6),1/1,0/0,3/4,0/0,1/1
2024 Wimbledon R128,W vs Meligeni Alves,21% (3/14),67% (2/3),0/0,19% (3/16),100% (3/3),2/2,2/2,2/2,1/1,0/0
2024 Montpellier F,L vs Bublik,27% (4/15),50% (2/4),0/3,43% (6/14),33% (2/6),2/2,1/1,2/3,0/0,1/1
2023 US Open R128,L vs Baez,31% (5/16),20% (1/5),0/3,40% (6/15),17% (1/6),1/1,0/0,3/5,0/0,0/0
2023 Cincinnati R32,L vs Hurkacz,27% (4/15),50% (2/4),0/3,40% (6/15),33% (2/6),2/2,1/1,3/4,0/0,0/1
2023 Wimbledon R128,L vs Pella,33% (8/24),38% (3/8),1/5,22% (5/23),0% (0/5),2/2,1/1,1/1,0/0,0/0
2023 Halle R32,L vs Bublik,25% (2/8),0% (0/2),0/3,63% (5/8),20% (1/5),0/0,0/0,1/2,0/0,0/1
2023 Madrid SF,L vs Alcaraz,22% (2/9),50% (1/2),1/3,50% (5/10),20% (1/5),0/1,0/0,1/2,0/0,0/1
2023 Madrid QF,W vs Altmaier,33% (3/9),100% (3/3),0/0,0% (0/9),- (0/0),2/2,1/1,0/0,0/0,0/0
2023 Madrid R32,W vs Hurkacz,20% (2/10),50% (1/2),0/0,18% (2/11),100% (2/2),1/1,1/1,2/2,1/1,0/0
2023 Monte Carlo R64,L vs Jarry,0% (0/9),- (0/0),0/2,50% (4/8),25% (1/4),0/0,0/0,1/2,0/0,1/1
2023 Dubai QF,L vs Medvedev,13% (1/8),100% (1/1),0/3,56% (5/9),0% (0/5),1/1,0/0,0/2,0/0,0/1
2022 Vienna QF,W vs Hurkacz,6% (1/17),100% (1/1),0/0,18% (3/17),100% (3/3),1/1,1/1,2/2,0/0,0/0
2022 Tokyo QF,L vs Shapovalov,10% (1/10),100% (1/1),0/2,33% (3/9),0% (0/3),0/1,0/0,2/3,0/0,1/1
2025 (3 matches),,35.1%,38.5%,0.0%,18.4%,57.1%,100.0%,100.0%,85.7%,100.0%,100.0%
2024 (6 matches),,22.4%,64.7%,13.3%,36.8%,32.1%,81.8%,100.0%,71.4%,100.0%,100.0%
2023 (9 matches),,25.0%,44.4%,9.1%,35.2%,21.1%,90.0%,100.0%,60.0%,100.0%,20.0%
2022 (7 matches),,30.0%,56.7%,0.0%,29.6%,41.4%,78.6%,100.0%,81.8%,100.0%,100.0%
2021 (3 matches),,27.7%,53.8%,37.5%,22.9%,27.3%,100.0%,100.0%,100.0%,-,100.0%
Career (289 matches),,31.7%,67.6%,18.1%,30.3%,36.4%,83.5%,89.4%,77.9%,91.9%,76.8%
