Match,Result,SnV Freq,SnV W%,Net Freq,Net W%,FH: Wnr%,DTL Wnr%,IO Wnr%,BH: Wnr%,DTL Wnr%,Drop: Freq,Wnr%,RallyAgg,ReturnAgg
2025 Winston Salem R64,L vs Blanch,1.7%,100.0%,8.5%,75.0%,5.1%,4.0%,20.0%,7.3%,14.3%,1.0%,50.0%,-40,24
2025 Aix En Provence CH F,W vs Wawrinka,2.0%,100.0%,4.7%,70.0%,8.3%,9.3%,5.9%,4.6%,8.7%,1.1%,40.0%,-94,-71
2025 Thionville CH F,W vs Bouquier,3.2%,50.0%,16.2%,63.6%,17.2%,17.6%,33.3%,16.9%,50.0%,1.1%,50.0%,19,49
2024 Canada R32,L vs Sinner,0.0%,-,6.6%,75.0%,10.5%,6.3%,0.0%,3.3%,9.1%,2.2%,25.0%,-11,-2
2024 Canada Q1,W vs Draxl,2.0%,100.0%,15.7%,77.8%,17.8%,18.4%,50.0%,6.5%,33.3%,0.5%,0.0%,15,32
2024 Roland Garros R128,L vs Gasquet,8.2%,66.7%,16.1%,73.7%,11.0%,17.8%,15.4%,8.3%,21.6%,2.5%,50.0%,-26,-20
2024 Montpellier F,L vs Bublik,16.5%,53.8%,21.3%,59.5%,8.0%,26.1%,0.0%,4.7%,27.3%,0.4%,0.0%,-80,-84
2023 Cincinnati R32,L vs Hurkacz,0.0%,-,5.8%,80.0%,10.6%,27.6%,0.0%,5.4%,8.3%,0.7%,0.0%,27,45
2023 Halle R32,L vs Bublik,2.2%,0.0%,16.3%,50.0%,6.5%,6.3%,0.0%,3.1%,0.0%,0.8%,100.0%,61,26
2023 Madrid SF,L vs Alcaraz,5.0%,100.0%,15.8%,68.4%,9.5%,7.4%,0.0%,3.1%,18.2%,1.0%,50.0%,-42,-40
2023 Madrid QF,W vs Altmaier,27.3%,91.7%,19.4%,83.3%,9.0%,13.6%,33.3%,9.1%,50.0%,0.0%,-,-22,0
2023 Madrid R16,W vs Davidovich Fokina,16.8%,94.7%,18.4%,79.5%,7.1%,13.5%,0.0%,8.3%,14.3%,2.0%,33.3%,-24,-31
2023 Madrid R32,W vs Hurkacz,1.5%,100.0%,10.6%,71.4%,14.3%,27.3%,25.0%,5.3%,11.1%,0.5%,0.0%,13,39
2023 Monte Carlo R64,L vs Jarry,0.0%,-,0.0%,0.0%,11.4%,25.0%,0.0%,1.5%,20.0%,1.3%,0.0%,-26,-60
2023 Dubai QF,L vs Medvedev,19.6%,60.0%,17.0%,68.8%,5.8%,11.5%,0.0%,5.6%,6.3%,1.6%,25.0%,-89,-110
2022 Vienna SF,L vs Shapovalov,0.0%,-,7.7%,50.0%,16.0%,23.5%,50.0%,13.6%,40.0%,0.0%,-,-44,-102
2022 Vienna QF,W vs Hurkacz,11.0%,91.7%,16.5%,85.7%,7.4%,10.3%,0.0%,6.9%,21.4%,1.3%,50.0%,-23,-9
2022 Cincinnati F,W vs Tsitsipas,1.5%,0.0%,5.0%,42.9%,8.9%,10.2%,0.0%,11.6%,33.3%,0.4%,100.0%,-87,-34
2022 Cincinnati SF,W vs Norrie,2.0%,100.0%,4.6%,80.0%,4.9%,0.0%,10.0%,6.2%,0.0%,0.0%,-,-56,-13
2022 Monte Carlo R64,L vs Sinner,1.1%,0.0%,7.6%,57.1%,13.0%,11.8%,0.0%,14.7%,40.9%,2.4%,25.0%,8,-10
Career (75 matches),,3.9%,75.7%,11.0%,69.2%,10.0%,13.7%,10.0%,7.1%,24.8%,0.9%,34.3%,-24,-12
