Event,Yrs,Surface,M,W,L,Win%,TB,W,L,TB%,First,Last,Best,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
Australian Open,2,Hard,2,0,2,0.0%,0,0,0,-,2022,2025,Q1,2,0.70,4.1%,7.3%,66.7%,57.3%,34.1%,49.6%,35.3%,60.0%,40.0%
Roland Garros,4,Clay,7,3,4,42.9%,2,1,1,50.0%,2021,2025,Q3,7,0.93,1.8%,4.7%,70.2%,60.7%,40.8%,54.8%,42.2%,55.0%,41.0%
Wimbledon,4,Grass,4,0,4,0.0%,1,1,0,100.0%,2021,2025,Q1,4,0.86,1.4%,2.9%,69.4%,58.0%,44.9%,54.0%,39.7%,46.5%,34.4%
US Open,1,Hard,2,1,1,50.0%,1,0,1,0.0%,2021,2021,Q2,2,1.09,4.9%,9.9%,66.0%,71.0%,49.1%,63.6%,39.6%,61.5%,23.8%
Montreux 125,2,Clay,2,0,2,0.0%,0,0,0,-,2024,2025,R32,2,0.71,1.7%,2.5%,73.1%,42.5%,43.8%,42.9%,40.6%,31.6%,46.2%
Gaiba 125,2,Grass,6,4,2,66.7%,2,0,2,0.0%,2022,2024,SF,6,1.05,2.2%,3.9%,66.3%,67.4%,44.4%,59.6%,42.5%,64.2%,37.5%
Lausanne,3,Clay,4,1,3,25.0%,0,0,0,-,2021,2023,R16,4,0.81,2.5%,4.4%,61.8%,57.1%,50.0%,54.4%,36.7%,50.0%,66.7%
s Hertogenbosch,2,Grass,5,3,2,60.0%,3,2,1,66.7%,2022,2023,R32,5,1.00,4.9%,5.1%,58.9%,62.8%,46.1%,56.0%,43.9%,54.4%,44.4%
