Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2021 Roland Garros Q2,W vs Pironkova,64% (9/14),56% (5/9),1/3,54% (7/13),43% (3/7),3/4,1/1,0/1,0/0,0/0
2021 W25+H Calvi F,L vs Savinykh,22% (2/9),50% (1/2),0/4,88% (7/8),43% (3/7),1/1,0/0,2/2,0/0,2/2
2019 W25 Akko R32,W vs Nadel,71% (5/7),80% (4/5),0/0,33% (3/9),67% (2/3),4/4,2/3,0/0,1/1,0/0
2019 W25 Obidos R32,L vs Sanesi,37% (7/19),71% (5/7),0/3,33% (6/18),17% (1/6),3/4,1/1,0/3,0/0,0/1
2019 W25 Obidos R16,W vs Carreras,50% (5/10),80% (4/5),2/2,18% (2/11),0% (0/2),3/3,1/1,0/0,1/1,0/0
2019 W60 Les Franqueses del Valles QF,L vs Badosa,31% (4/13),100% (4/4),0/4,46% (6/13),33% (2/6),2/3,0/0,1/1,0/0,1/1
2019 W60 Les Franqueses del Valles R16,W vs Fett,29% (5/17),100% (5/5),1/4,41% (7/17),29% (2/7),3/5,1/1,4/5,0/0,2/2
2019 W60 Les Franqueses del Valles R32,W vs Hobgarski,67% (6/9),83% (5/6),1/2,22% (2/9),0% (0/2),2/3,0/2,0/0,0/0,0/0
2019 W25 Santa Margherita Di Pula R16,L vs Von Deichmann,44% (4/9),75% (3/4),2/4,60% (6/10),0% (0/6),2/3,0/0,0/2,0/0,0/1
2019 W25 Santa Margherita Di Pula R32,W vs Boskovic,36% (4/11),100% (4/4),0/3,36% (4/11),25% (1/4),2/3,0/0,1/1,0/0,0/0
2019 W25 Altenkirchen QF,L vs Ma,33% (3/9),33% (1/3),0/3,56% (5/9),20% (1/5),0/1,0/0,0/1,0/0,0/0
2019 W25 Altenkirchen R16,W vs Andrei,42% (5/12),60% (3/5),0/2,25% (3/12),33% (1/3),3/3,1/1,1/1,1/1,0/0
2019 W25 Altenkirchen Q1,W vs Stefanini,45% (5/11),60% (3/5),0/1,9% (1/11),0% (0/1),3/3,1/1,2/2,0/0,0/0
2017 Jablonec nad Nisou $15K F,L vs Kolodziejova,0% (0/10),- (0/0),0/2,22% (2/9),0% (0/2),0/0,0/0,0/0,0/0,0/0
2017 Jablonec nad Nisou $15K SF,W vs Rushiti,40% (4/10),75% (3/4),1/2,27% (3/11),33% (1/3),3/3,1/2,1/1,0/1,0/0
2017 Jablonec nad Nisou $15K QF,W vs Matteucci,38% (3/8),100% (3/3),0/0,0% (0/9),- (0/0),3/3,2/2,0/0,1/1,0/0
2017 Jablonec nad Nisou $15K R32,W vs Primorac,33% (4/12),75% (3/4),1/3,23% (3/13),0% (0/3),3/3,2/2,1/1,1/1,0/0
2017 Sharm El Sheikh $15K QF,L vs Mihalikova,18% (2/11),50% (1/2),1/2,27% (3/11),33% (1/3),1/1,0/0,3/3,0/0,1/1
2017 Sharm El Sheikh $15K R32,W vs Stojanovic,53% (8/15),100% (8/8),3/5,57% (8/14),25% (2/8),3/7,1/1,0/1,0/0,0/0
2017 Sharm El Sheikh $15K R16,L vs Rushiti,38% (3/8),33% (1/3),1/4,75% (6/8),17% (1/6),1/1,0/0,1/2,0/0,1/1
2021 (2 matches),,47.8%,54.5%,14.3%,66.7%,42.9%,80.0%,100.0%,66.7%,-,100.0%
2019 (11 matches),,41.7%,77.4%,21.4%,34.6%,22.2%,77.1%,70.0%,56.3%,100.0%,60.0%
2017 (24 matches),,46.8%,78.0%,32.9%,45.1%,20.9%,64.3%,90.0%,53.8%,88.9%,55.6%
2016 (13 matches),,44.3%,74.2%,31.7%,42.6%,26.7%,68.3%,87.5%,80.0%,100.0%,60.0%
2015 (4 matches),,47.8%,86.4%,11.1%,27.1%,30.8%,88.2%,83.3%,100.0%,100.0%,100.0%
Career (54 matches),,45.2%,76.7%,28.7%,41.5%,24.3%,70.3%,84.4%,64.1%,93.8%,65.2%
