Match,Result,Unret%,<=3 W%,RiP W%,1st: Unret%,<=3 W%,RiP W%,D Wide%,A Wide%,BP Wide%,2nd: Unret%,<=3 W%,RiP W%,D Wide%,A Wide%,BP Wide%,2ndAgg
2021 Roland Garros Q2,W vs Pironkova,15.5%,20.2%,52.2%,18.5%,24.1%,63.6%,60.0%,10.3%,0.0%,11.5%,15.4%,30.4%,25.0%,35.7%,0.0%,-4
2021 ITF Calvi F,L vs Savinykh,13.2%,21.1%,46.0%,12.0%,24.0%,43.2%,52.0%,64.0%,70.0%,17.4%,17.4%,52.6%,50.0%,46.7%,0.0%,35
Career (2 matches),,14.4%,20.6%,49.2%,15.4%,24.0%,53.4%,56.0%,35.2%,43.8%,14.3%,16.3%,40.5%,35.0%,41.4%,0.0%,25
