Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2011 Australian Open R128,L vs Clijsters,0.76,0.18,23.3,2.0,0.0%,33.3%,0.0%,23.5%,18.8%,15.4%
2011 Hobart R32,L vs Bartoli,1.09,0.58,36.3,2.0,6.3%,37.5%,0.0%,40.0%,20.8%,47.4%
2010 Sydney QF,L vs Dementieva,0.85,0.57,35.5,2.0,0.0%,50.0%,0.0%,42.3%,46.4%,25.9%
2009 Wimbledon SF,L vs Williams,0.87,0.27,25.3,2.0,0.0%,33.3%,0.0%,33.3%,14.3%,29.4%
2009 Wimbledon QF,W vs Lisicki,1.05,1.20,63.8,7.4,0.0%,63.6%,0.0%,59.2%,41.8%,46.0%
2009 Roland Garros F,L vs Kuznetsova,0.90,0.66,49.7,2.4,0.0%,50.0%,0.0%,39.1%,50.0%,30.8%
2009 Madrid F,W vs Wozniacki,1.08,1.39,45.5,2.4,0.0%,58.3%,2.9%,70.6%,43.2%,48.6%
2009 Madrid SF,W vs Schnyder,1.07,1.49,45.8,2.0,3.0%,60.6%,0.0%,66.7%,43.8%,58.6%
2009 Rome F,W vs Kuznetsova,1.08,1.39,45.1,2.2,0.0%,52.9%,0.0%,64.5%,54.3%,52.9%
2009 Australian Open F,L vs Williams,1.17,0.39,35.4,2.0,7.7%,50.0%,4.3%,34.8%,26.3%,11.1%
2009 Australian Open SF,W vs Zvonareva,1.07,1.25,67.5,2.5,5.0%,50.0%,5.1%,61.5%,62.5%,38.9%
2009 Sydney F,L vs Dementieva,0.89,0.77,47.7,2.5,0.0%,56.8%,2.3%,52.3%,41.9%,36.6%
2008 Tokyo F,W vs Kuznetsova,1.08,1.50,47.3,2.2,13.3%,66.7%,10.7%,57.1%,46.7%,58.6%
2008 US Open SF,L vs Williams,0.92,0.73,49.8,2.9,2.9%,54.3%,3.0%,39.4%,31.3%,53.3%
2008 Olympics F,L vs Dementieva,0.94,0.90,72.2,5.7,1.7%,51.7%,7.0%,54.4%,38.3%,52.3%
2008 Olympics SF,W vs Li,1.05,1.21,65.1,2.3,6.4%,53.2%,9.3%,62.8%,54.3%,42.9%
2008 Montreal F,W vs Cibulkova,1.20,1.86,33.5,2.1,6.9%,58.6%,23.1%,61.5%,56.5%,68.2%
2008 Roland Garros F,L vs Ivanovic,0.94,0.75,54.1,2.1,5.4%,45.9%,0.0%,54.1%,42.9%,36.4%
2008 Roland Garros SF,W vs Kuznetsova,1.20,1.52,49.8,2.2,2.6%,52.6%,0.0%,54.3%,61.5%,56.5%
2008 Roland Garros R16,W vs Sharapova,1.00,1.15,75.1,56.1,1.8%,54.4%,6.0%,70.0%,47.5%,40.4%
2011 (2 matches),,0.96,0.39,31.2,2.0,3.8%,35.8%,0.0%,34.0%,20.0%,34.4%
2010 (1 matches),,0.85,0.57,35.5,2.0,0.0%,50.0%,0.0%,42.3%,46.4%,25.9%
2009 (9 matches),,1.02,0.98,50.2,2.4,1.6%,54.8%,1.7%,56.0%,44.2%,41.7%
2008 (8 matches),,1.03,1.11,59.4,2.8,4.5%,54.1%,6.8%,57.3%,46.6%,48.9%
2007 (1 matches),,0.99,0.60,34.7,2.0,0.0%,26.1%,4.8%,33.3%,42.9%,42.1%
Career (21 matches),,1.01,0.94,52.0,2.5,2.9%,52.1%,3.9%,53.9%,43.9%,43.8%
