Match,Result,Unret%,<=3 W%,RiP W%,1st: Unret%,<=3 W%,RiP W%,D Wide%,A Wide%,BP Wide%,2nd: Unret%,<=3 W%,RiP W%,D Wide%,A Wide%,BP Wide%,2ndAgg
2025 Mallorca QF,W vs Noha Akugue,22.6%,30.2%,52.5%,28.1%,37.5%,69.6%,35.3%,20.0%,0.0%,15.0%,20.0%,29.4%,85.7%,23.1%,0.0%,-46
2023 ITF Trnava R16,L vs Snigur,18.9%,30.2%,40.0%,31.8%,45.5%,53.3%,11.1%,53.8%,0.0%,10.7%,21.4%,32.0%,42.9%,35.7%,33.3%,-7
Last 52 Weeks (1 matches),,22.6%,30.2%,52.5%,28.1%,37.5%,69.6%,35.3%,20.0%,0.0%,15.0%,20.0%,29.4%,85.7%,23.1%,0.0%,-46
Career (2 matches),,20.8%,30.2%,46.3%,29.6%,40.7%,63.2%,26.9%,35.7%,0.0%,12.5%,20.8%,31.0%,57.1%,29.6%,16.7%,-11
